,quarter,roa
0,2008Q4,-4.31
1,2009Q1,0.77
2,2009Q2,1.77
3,2009Q3,3.77
4,2009Q4,0.91
5,2010Q1,1.19
6,2010Q2,0.46
7,2010Q3,0.6
8,2010Q4,0.32
9,2011Q1,0.29
10,2011Q2,0.36
11,2011Q3,0.16
12,2011Q4,-0.55
13,2012Q1,-0.05
14,2012Q2,0.17
15,2012Q3,0.09
16,2012Q4,0.57
17,2013Q1,0.46
18,2013Q2,0.32
19,2013Q3,0.24
20,2013Q4,0.51
21,2014Q1,0.62
22,2014Q2,0.65
23,2014Q3,0.43
24,2014Q4,0.15
25,2015Q1,0.07
26,2015Q2,1.19
27,2015Q3,0.81
28,2015Q4,1.6
29,2016Q1,2.09
30,2016Q2,1.88
31,2016Q3,1.04
32,2016Q4,1.17
33,2017Q1,0.8
34,2017Q2,0.68
35,2017Q3,1.68
36,2017Q4,1.05
37,2018Q1,1.01
38,2018Q2,0.83
39,2018Q3,0.55
40,2018Q4,0.19
41,2019Q1,0.61
42,2019Q2,1.0
43,2019Q3,0.71
44,2019Q4,2.19
45,2020Q1,0.58
46,2020Q2,0.61
47,2020Q3,1.28
48,2020Q4,3.27
49,2021Q1,1.61
50,2021Q2,1.39
51,2021Q3,1.68
52,2021Q4,1.54
53,2022Q1,1.74
54,2022Q2,1.46
