,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2010Q1,10389.0,7190.0,4447.0,3335.0,3335.0,203691.0,,210126.0,70595.0,70595.0,139531.0,0.0,246.0,10302.0,0.0,32.1,0.08,0.06
1,2010Q2,15836.0,13555.0,10593.0,8279.0,8279.0,161447.0,,168109.0,20518.0,20518.0,147591.0,0.0,860.0,10933.0,21.62,52.28,0.08,0.07
2,2010Q3,6624.0,5409.0,2563.0,1924.0,1924.0,144603.0,,152440.0,12375.0,12375.0,140065.0,0.0,1003.0,10375.0,11.57,29.05,0.08,0.08
3,2010Q4,9017.0,-1177.0,-4456.0,-3226.0,-3226.0,131997.0,,140908.0,4479.0,4479.0,136429.0,0.0,764.0,10106.0,16.36,-35.78,7.32,6.14
4,2011Q1,3809.0,2400.0,129.0,97.0,97.0,131954.0,,141086.0,4271.0,4271.0,136815.0,0.0,524.0,10113.0,16.99,2.55,5.04,4.7
5,2011Q2,,,,,,132191.0,,140826.0,6573.0,6573.0,134252.0,,-89.0,9923.0,-49.32,0.0,0.0,0.0
6,2011Q3,3048.0,971.0,-1965.0,-1955.0,-1955.0,134611.0,,142924.0,10626.0,10626.0,132297.0,0.0,-376.0,9779.0,-14.36,-64.13,-3.84,-3.56
7,2011Q4,2145.0,-30091.0,-33199.0,-33206.0,-33206.0,91862.0,,101238.0,2142.0,2142.0,99096.0,0.0,-2592.0,7325.0,-1.0,-1548.15,-35.38,-34.64
8,2012Q1,1958.0,2845.0,553.0,433.0,433.0,91801.0,,100705.0,1370.0,1370.0,99334.0,0.0,-2567.0,7342.0,-1.79,22.09,-34.96,-34.49
9,2012Q2,2422.0,7279.0,4840.0,4840.0,4840.0,96417.0,,105453.0,1279.0,1279.0,104174.0,0.0,-2209.0,7700.0,-1.63,199.85,-27.49,-26.55
10,2012Q3,1502.0,954.0,-788.0,-784.0,-784.0,96084.0,,104718.0,1328.0,1328.0,103390.0,0.0,-2123.0,7642.0,-1.13,-52.18,-28.29,-27.87
11,2012Q4,1654.0,-1000.0,-3746.0,-4021.0,-4021.0,92865.0,,100169.0,799.0,799.0,99369.0,,35.0,7345.0,72.29,-243.01,0.46,0.46
12,2013Q1,1616.0,1776.0,665.0,658.0,658.0,94053.0,,101227.0,1255.0,1255.0,99972.0,,51.0,7389.0,48.8,40.73,0.68,0.67
13,2013Q2,1601.0,-1043.0,-331.0,-331.0,-331.0,127813.0,,134674.0,35149.0,35149.0,99525.0,,-331.0,7356.0,-12.09,-20.65,-4.45,-4.06
14,2013Q3,4058.0,2905.0,1731.0,1731.0,1731.0,103574.0,,110308.0,8936.0,8936.0,101256.0,,-145.0,7484.0,-26.2,42.67,-1.96,-1.76
15,2013Q4,4670.0,3873.0,2866.0,2866.0,2866.0,143354.0,,149416.0,45294.0,45294.0,104122.0,,364.0,7696.0,11.54,61.37,4.87,3.97
16,2014Q1,2238.0,1813.0,848.0,848.0,848.0,133405.0,,139386.0,34444.0,34444.0,104942.0,,378.0,7757.0,18.25,37.9,4.99,3.83
17,2014Q2,1016.0,856.0,-284.0,-284.0,-284.0,125911.0,,131606.0,26948.0,26948.0,104658.0,,382.0,7736.0,12.58,-27.92,4.98,3.89
18,2014Q3,1842.0,1553.0,112.0,112.0,112.0,125919.0,,131310.0,26540.0,26540.0,104771.0,,262.0,7744.0,24.06,6.1,3.39,2.57
19,2014Q4,1378.0,10879.0,7236.0,7236.0,7236.0,129544.0,,135344.0,23338.0,23338.0,112007.0,,585.0,8279.0,8.72,525.1,7.42,5.89
20,2015Q1,2596.0,2314.0,955.0,955.0,955.0,128140.0,,133654.0,20692.0,20692.0,112962.0,,593.0,8350.0,8.77,36.79,7.38,6.03
21,2015Q2,771.0,-656.0,-2071.0,-2289.0,-2289.0,126103.0,,130438.0,19765.0,19765.0,110673.0,,445.0,8180.0,13.05,-297.06,5.46,4.53
22,2015Q3,1592.0,1287.0,65.0,65.0,65.0,125935.0,,130055.0,19424.0,19424.0,110631.0,,441.0,8177.0,10.88,4.08,5.35,4.51
23,2015Q4,27259.0,26158.0,25570.0,25642.0,25642.0,150111.0,,154052.0,17779.0,17779.0,136273.0,,1802.0,10073.0,2.5,94.07,20.72,17.78
24,2016Q1,1640.0,1350.0,14.0,14.0,14.0,148336.0,0.0,152069.0,15782.0,15782.0,136287.0,0.0,1732.0,10074.0,3.29,0.84,18.98,16.54
25,2016Q2,3379.0,2508.0,68.0,68.0,68.0,147607.0,3007.0,150152.0,13811.0,13811.0,136341.0,,1906.0,10078.0,4.2,2.01,19.86,17.59
26,2016Q3,1776.0,1467.0,-33.0,-33.0,-33.0,148773.0,1480.0,151118.0,14811.0,14811.0,136308.0,,1899.0,10075.0,4.74,-1.88,18.85,16.92
27,2016Q4,95.0,1293.0,104.0,77.0,77.0,145241.0,,147569.0,11185.0,11185.0,136384.0,,9.0,10081.0,612.46,80.41,0.09,0.08
28,2017Q1,1305.0,875.0,-204.0,-204.0,-204.0,144674.0,3010.0,147949.0,11756.0,11756.0,136193.0,,-7.0,10067.0,-872.3,-15.64,-0.07,-0.06
29,2017Q2,8799.0,7496.0,5904.0,4720.0,4720.0,148312.0,4602.0,151439.0,10526.0,10526.0,140913.0,,337.0,10416.0,14.6,53.64,3.32,3.05
30,2017Q3,1860.0,1272.0,134.0,134.0,134.0,140184.0,3584.0,143230.0,2183.0,2183.0,141047.0,,349.0,10426.0,14.88,7.21,3.41,3.2
31,2017Q4,6085.0,4675.0,4670.0,3569.0,3569.0,143918.0,6040.0,147181.0,2565.0,2565.0,144616.0,0.0,608.0,10689.0,8.59,58.65,5.84,5.57
32,2018Q1,1872.0,1331.0,9.0,11.0,11.0,144039.0,5018.0,147200.0,2509.0,2509.0,144691.0,,623.0,10695.0,8.92,0.59,5.91,5.73
33,2018Q2,4360.0,3916.0,2722.0,2549.0,2549.0,139890.0,3025.0,143025.0,2263.0,2263.0,140763.0,,463.0,10405.0,12.18,58.47,4.39,4.31
34,2018Q3,5095.0,5095.0,3975.0,3975.0,3975.0,143270.0,7991.0,146392.0,2030.0,2030.0,144362.0,,747.0,10671.0,9.29,78.01,7.04,6.92
35,2018Q4,10698.0,9160.0,5866.0,4698.0,4698.0,145662.0,16555.0,148874.0,3800.0,3800.0,145074.0,,830.0,10723.0,9.48,43.91,7.82,7.67
36,2019Q1,3704.0,3231.0,2220.0,2220.0,2220.0,353204.0,5427.0,356689.0,3985.0,3985.0,352704.0,,795.0,10365.0,11.44,59.94,6.87,6.76
37,2019Q2,17241.0,5335.0,3951.0,3954.0,3954.0,356758.0,740.0,360202.0,4783.0,4783.0,355419.0,,676.0,10445.0,14.64,22.93,5.95,5.87
38,2019Q3,16591.0,3967.0,2661.0,2661.0,2661.0,346401.0,498.0,357793.0,3561.0,3561.0,354231.0,,496.0,10410.0,17.78,16.04,4.48,4.42
39,2019Q4,92800.0,27853.0,25678.0,19967.0,19967.0,381123.0,19963.0,385756.0,11557.0,11557.0,374199.0,,883.0,10996.0,10.95,21.52,8.02,7.89
40,2020Q1,4955.0,3631.0,2509.0,2511.0,2511.0,152782.0,22106.0,392523.0,15648.0,14248.0,376876.0,,855.0,11075.0,9.39,50.68,7.97,7.78
41,2020Q2,5285.0,4142.0,3000.0,1889.0,1889.0,147935.0,15369.0,387572.0,8807.0,7407.0,378764.0,,794.0,11131.0,10.5,35.74,0.5,0.48
