,timestamp,delta_volume,date,note
0,1290099600,2500000.0,2010-11-19,"Niêm yết cổ phiếu lần đầu - 2,500,000 CP"
1,1290963600,2500000.0,2010-11-29,"Giao dịch lần đầu - 2,500,000 CP"
2,1331658000,2500000.0,2012-03-14,"Niêm yết cổ phiếu bổ sung - 2,500,000 CP"
3,1331658000,2500000.0,2012-03-14,"Giao dịch bổ sung - 2,500,000 CP"
4,1399482000,3000000.0,2014-05-08,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
5,1401123600,3000000.0,2014-05-27,"Giao dịch bổ sung - 3,000,000 CP"
6,1443373200,9200000.0,2015-09-28,"Niêm yết cổ phiếu bổ sung - 9,200,000 CP"
7,1444323600,9200000.0,2015-10-09,"Giao dịch bổ sung - 9,200,000 CP"
8,1617642000,,2021-04-06,Đưa cổ phiếu vào diện cảnh báo
9,1649350800,,2022-04-08,Đưa cổ phiếu ra khỏi diện cảnh báo
10,1660496400,8252500.0,2022-08-15,"Niêm yết cổ phiếu bổ sung - 8,252,500 CP"
11,1688490000,8252500.0,2023-07-05,"Giao dịch bổ sung - 8,252,500 CP"
