,date,quarter,price,shares_est,lev,market_cap
0,2011-06-30,2011Q2,32.7,8231933.52129396,0.1613598134456062,269184226146
1,2011-07-28,2011Q3,32.7,8231907.833414116,0.1795927460627499,269183386153
2,2011-12-30,2011Q4,29.4,8231920.199501247,0.166783857931784,242018453865
3,2012-03-30,2012Q1,27.0,8232102.867875461,0.1692643021765312,222266777433
4,2012-06-29,2012Q2,19.7,8231991.708412507,0.1444498298254974,162170236656
5,2012-09-28,2012Q3,22.8,8231898.238747554,0.1181403340363088,187687279843
6,2012-12-28,2012Q4,21.4,8232052.660735817,0.2284454183907009,176165926940
7,2013-03-29,2013Q1,27.0,8231938.035596572,0.2632406465505565,222262326961
8,2013-06-28,2013Q2,25.7,8232068.436060539,0.250460777501296,211564158807
9,2013-09-30,2013Q3,26.0,8231898.8252217695,0.2301793930429121,214029369456
10,2013-12-31,2013Q4,32.8,8232040.462257771,0.2488798134484558,270010927162
11,2014-03-31,2014Q1,35.9,8231977.053640073,0.2595800922912963,295527976226
12,2014-06-30,2014Q2,40.1,8231945.936775434,0.2621431805259409,330101032065
13,2014-09-30,2014Q3,35.5,12348251.861443833,0.2694989783530895,438362941081
14,2014-12-31,2014Q4,35.1,12347971.906565657,0.3663270298862293,433413813920
15,2015-03-31,2015Q1,36.5,12347743.74176548,0.4185150994692893,450692646574
16,2015-06-30,2015Q2,37.8,12347755.45782321,0.4365403939371019,466745156306
17,2015-09-30,2015Q3,36.8,12348055.870139675,0.444451803466027,454408456021
18,2015-12-31,2015Q4,37.8,12347895.00847895,0.4796989553875684,466750431321
19,2016-03-31,2016Q1,40.8,12347811.25639568,0.5137728314504824,503790699261
20,2016-06-30,2016Q2,46.8,12347965.545824774,0.4785487833045194,577884787545
21,2016-09-30,2016Q3,56.9,12348132.032498214,0.4776910881145323,702608712649
22,2016-12-30,2016Q4,58.4,12348103.568003705,0.4899525484821566,721129248371
23,2017-03-31,2017Q1,59.7,12347908.745247148,0.4898913589047263,737170152091
24,2017-06-30,2017Q2,76.0,12347985.466813728,0.4928235077496735,938446895478
25,2017-09-29,2017Q3,94.0,12348003.629764063,0.5193513400476953,1160712341198
26,2017-12-29,2017Q4,91.3,12348004.972768174,0.5065045828342114,1127372854014
27,2018-03-30,2018Q1,87.6,12347906.134019112,0.4881279174573781,1081676577340
28,2018-06-29,2018Q2,68.6,12347851.335656216,0.5230061550265537,847062601626
29,2018-09-28,2018Q3,65.0,12348088.639672184,0.5028615581869867,802625761579
30,2018-12-28,2018Q4,69.0,12347939.365229748,0.4453857496260162,852007816201
31,2019-03-29,2019Q1,93.0,12347921.064258013,0.4414185541962964,1148356658976
32,2019-06-28,2019Q2,103.0,12348022.513313647,0.4981829627308139,1271846318871
33,2019-09-30,2019Q3,75.0,18522137.83206748,0.4133043009007772,1389160337405
34,2019-12-31,2019Q4,69.0,18521810.808137428,0.3991331651872152,1278004945761
35,2020-03-31,2020Q1,61.0,18522120.993642263,0.3810349864901332,1129849380612
36,2020-06-30,2020Q2,80.0,18521723.232390385,0.4215410645208921,1481737858591
37,2020-09-30,2020Q3,73.2,18521981.045551814,0.3894539532412047,1355809012534
38,2020-12-31,2020Q4,77.0,18521744.096399304,0.3616054465343733,1426174295423
39,2021-03-31,2021Q1,85.5,18521703.70578485,0.3681901819323089,1583605666845
40,2021-06-30,2021Q2,82.0,18522071.90668512,0.4176401372692728,1518809896348
41,2021-09-30,2021Q3,94.3,18521903.948316827,0.3962074333636117,1746615542326
42,2021-12-31,2021Q4,93.1,18521989.11404697,0.3652202391516032,1724397186518
43,2022-03-31,2022Q1,108.7,18521965.489884965,0.3816107706034466,2013337648750
44,2022-06-30,2022Q2,101.6,18521938.20087165,0.3973075853540854,1881828921209
