,quarter,roa
0,2009Q3,1.46
1,2009Q4,1.91
2,2010Q1,1.11
3,2010Q2,1.13
4,2010Q3,0.54
5,2010Q4,0.44
6,2011Q1,0.87
7,2011Q2,-0.38
8,2011Q3,0.02
9,2011Q4,-0.02
10,2012Q1,0.02
11,2012Q2,0.03
12,2012Q3,-0.03
13,2012Q4,0.08
14,2013Q1,0.02
15,2013Q2,0.01
16,2013Q3,-0.03
17,2013Q4,-6.28
18,2014Q1,0.19
19,2014Q2,0.82
20,2014Q3,0.01
21,2014Q4,0.2
22,2015Q1,0.45
23,2015Q2,0.04
24,2015Q3,0.02
25,2015Q4,0.54
26,2016Q1,0.11
27,2016Q2,0.21
28,2016Q3,0.03
29,2016Q4,0.1
30,2017Q1,0.04
31,2017Q2,0.26
32,2017Q3,-0.11
33,2017Q4,-0.1
34,2018Q1,0.05
35,2018Q2,0.06
36,2018Q3,-0.08
37,2018Q4,0.08
38,2019Q1,0.02
39,2019Q2,0.16
40,2019Q3,0.05
41,2019Q4,0.53
42,2020Q1,0.05
43,2020Q2,0.11
44,2020Q3,0.1
45,2020Q4,-0.29
46,2021Q1,0.01
47,2021Q2,-1.58
48,2021Q3,-0.19
49,2021Q4,-2.57
50,2022Q1,0.02
51,2022Q2,0.3
