quarter,s,ln_s
2010Q1,0.2792241008225414,0.0051407893883833895
2010Q2,0.31805636325928544,0.005567209272302039
2010Q3,0.2295223062810674,0.004516868972319318
2010Q4,0.03802416724230646,0.0006805542748798532
2011Q1,9.115515360080194e-16,1.5582077538598687e-17
2011Q2,1.1211432510968751e-15,2.1840452943445702e-17
2011Q3,0.01332683425115549,0.00037565711649394936
2011Q4,0.018340403811316578,0.0004502447419805891
2012Q1,0.15077084135929175,0.005877570733495234
2012Q2,0.14352800081850245,0.006527013116107868
2012Q3,0.10163374632401154,0.005388986179601447
2012Q4,0.07758733232401475,0.004283291971073615
2013Q1,0.11846355173952984,0.005900706829975369
2013Q2,0.1578372242328924,0.007900606505874309
2013Q3,0.13374513827827328,0.00747797353000903
2013Q4,0.1373271044804664,0.006792663140404193
2014Q1,0.17493260999803364,0.006349509864327596
2014Q2,0.17897761997550998,0.007058309737620099
2014Q3,0.14873118069770588,0.00555290380741442
2014Q4,0.17187943103975464,0.005792095489091465
2015Q1,0.11059076818956733,0.003704720018500085
2015Q2,0.1173478537938283,0.003649344348888307
2015Q3,0.17600153406776525,0.0067994498440113495
2015Q4,0.19956981740482208,0.006165551123579719
2016Q1,0.24335033514005291,0.006679904782429083
2016Q2,0.2220694075265374,0.004739585201116467
2016Q3,0.4003442092799677,0.0076158155303895775
2016Q4,0.42842568616138177,0.006925123449990382
2017Q1,0.2909239595202259,0.004847437891173479
2017Q2,0.29207686492444185,0.006624579141005089
2017Q3,0.2464795837686343,0.0048897277432127465
2017Q4,0.33942761995021026,0.008173566348788939
2018Q1,0.23855317199403756,0.005893080355739411
2018Q2,0.32461424987875237,0.009484652709155788
2018Q3,0.20659976095358476,0.006675557325520006
2018Q4,0.15323131564265943,0.005539361701455467
2019Q1,0.13416459811856232,0.005148903997094009
2019Q2,0.13019432671570072,0.005503392422527824
2019Q3,0.1426017824415774,0.006407246175218212
2019Q4,0.13559199431833535,0.007438868045927149
2020Q1,0.17677526699914237,0.011235558497976925
2020Q2,0.21586983870194332,0.010695497299834364
2020Q3,0.23365218736486096,0.009217029158791232
2020Q4,0.17850167493561672,0.006357233645988255
2021Q1,0.3013335159126157,0.010152751037886655
2021Q2,0.21892966882134696,0.007960544908045318
2021Q3,0.25414264522521585,0.009155100611629415
2021Q4,0.3141197763004354,0.00849678158942932
2022Q1,0.4690504107231069,0.011168015327435443
2022Q2,0.31997069790734306,0.010779781631206194
2022Q3,0.135657008474844,0.005056714631327394
