Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,TLH,TLH,TLH,TLH,TLH,TLH,TLH,TLH,TLH,TLH,TLH,TLH
date,,,,,,,,,,,,
2010-03-16,4.7,15.67,34.9,35.0,33.0,34.7,1718980,0,12.43,59355887000,0,1718980
2010-03-17,-1.7,-4.9,34.7,34.7,33.0,33.0,267090,0,11.82,9082246000,0,267090
2010-03-18,-0.5,-1.52,33.0,33.0,31.8,32.5,219340,0,11.64,7111012000,0,219340
2010-03-19,-1.6,-4.92,31.5,32.0,30.9,30.9,505910,0,11.07,15723739000,0,505910
2010-03-22,-1.3,-4.21,30.8,31.5,29.6,29.6,321290,0,10.6,9758259000,0,321290
2010-03-23,-1.4,-4.73,29.1,29.7,28.2,28.2,1278160,0,10.1,36248447000,0,1278160
2010-03-24,1.4,4.96,29.6,29.6,29.6,29.6,1381290,120000,10.6,40886184000,3552000000,1501290
2010-03-25,1.4,4.73,31.0,31.0,30.5,31.0,1242520,0,11.1,38478613000,0,1242520
2010-03-26,0.0,0.0,31.0,31.0,29.5,31.0,611670,0,11.1,18301182000,0,611670
2010-03-29,-1.5,-4.84,30.0,30.1,29.5,29.5,927490,0,10.57,27473557000,0,927490
2010-03-30,0.5,1.69,29.5,30.9,29.4,30.0,1352640,0,10.74,41334696000,0,1352640
2010-03-31,-1.0,-3.33,30.3,30.3,29.0,29.0,471070,0,10.39,13920390000,0,471070
2010-04-01,0.0,0.0,28.8,29.5,28.0,29.0,367970,0,10.39,10533787000,0,367970
2010-04-02,0.0,0.0,29.1,29.7,28.8,29.0,411120,0,10.39,11990816000,0,411120
2010-04-05,1.4,4.83,30.4,30.4,30.4,30.4,1184610,20000,10.89,36012144000,608000000,1204610
2010-04-06,1.5,4.93,31.9,31.9,31.7,31.9,2669790,0,11.43,85163338000,0,2669790
2010-04-07,0.4,1.25,32.1,32.9,31.0,32.3,1208140,0,11.57,38623545000,0,1208140
2010-04-08,-0.3,-0.93,32.4,32.6,31.9,32.0,1204200,30000,11.46,38847343000,960000000,1234200
2010-04-09,-0.9,-2.81,32.0,32.1,31.1,31.1,1085380,38000,11.14,34316524000,1216000000,1123380
2010-04-12,-0.3,-0.96,31.1,31.4,30.7,30.8,911410,30000,11.03,28349817000,942000000,941410
2010-04-13,-0.8,-2.6,30.8,31.0,30.0,30.0,716250,0,10.74,21831925000,0,716250
2010-04-14,0.5,1.67,30.5,30.8,29.8,30.5,642910,0,10.92,19545112000,0,642910
2010-04-15,0.2,0.66,31.0,31.0,30.5,30.7,724520,0,11.0,22244465000,0,724520
2010-04-16,0.8,2.61,30.7,31.9,30.7,31.5,1448390,0,11.28,45461357000,0,1448390
2010-04-19,-0.6,-1.9,31.5,31.5,30.6,30.9,817030,0,11.07,25434478000,0,817030
2010-04-20,0.0,0.0,30.8,31.5,30.8,30.9,853300,0,11.07,26574946000,0,853300
2010-04-21,-0.2,-0.65,31.0,31.1,30.7,30.7,370040,38000,11.0,11409743000,1178000000,408040
2010-04-22,-0.1,-0.33,31.0,31.9,30.6,30.6,905520,0,10.96,28284000000,0,905520
2010-04-26,-1.0,-3.27,30.6,30.8,29.6,29.6,609710,0,10.6,18251734000,0,609710
2010-04-27,-0.3,-1.01,29.6,30.0,29.2,29.3,465260,114320,10.49,13702544000,3383872000,579580
2010-04-28,-0.3,-1.02,29.0,29.5,29.0,29.0,672160,0,10.39,19545707000,0,672160
2010-04-29,0.1,0.34,29.4,29.4,28.9,29.1,834890,0,10.42,24241674000,0,834890
2010-05-04,0.2,0.69,29.5,30.0,29.1,29.3,732720,0,10.49,21599117000,0,732720
2010-05-05,-0.3,-1.02,29.0,29.4,28.5,29.0,601970,0,10.39,17496679000,0,601970
2010-05-06,1.4,4.83,29.9,30.4,29.8,30.4,1905740,20000,10.89,57743518000,608000000,1925740
2010-05-07,-0.9,-2.96,29.6,30.1,29.0,29.5,602380,0,10.57,17743482000,0,602380
2010-05-10,-1.3,-4.41,29.1,29.2,28.2,28.2,430030,94000,10.1,12275854000,2650800000,524030
2010-05-11,-0.2,-0.71,28.6,28.6,28.0,28.0,529190,40000,10.03,14917481000,1120000000,569190
2010-05-12,-1.4,-5.0,27.0,27.3,26.6,26.6,895510,20000,9.53,23952522000,588000000,915510
2010-05-13,-0.6,-2.26,27.0,27.4,26.0,26.0,381310,0,9.31,10103925000,0,381310
2010-05-14,0.8,3.08,26.8,26.8,26.0,26.8,467360,30000,9.6,12342229000,780000000,497360
2010-05-17,-0.8,-2.99,26.8,26.8,25.6,26.0,266330,0,9.31,6914832000,0,266330
2010-05-18,-0.3,-1.18,25.7,25.7,24.9,25.2,582220,0,9.2,14646733000,0,582220
2010-05-19,-1.2,-4.76,24.5,25.1,24.0,24.0,635670,0,8.76,15279482000,0,635670
2010-05-20,-0.5,-2.08,22.9,23.8,22.8,23.5,878630,0,8.58,20347050000,0,878630
2010-05-21,-1.1,-4.68,22.4,22.5,22.4,22.4,372760,0,8.18,8350206000,0,372760
2010-05-24,-1.1,-4.91,22.0,22.4,21.3,21.3,714950,20000,7.78,15363032000,460000000,734950
2010-05-25,-1.0,-4.69,20.4,21.3,20.3,20.3,875220,0,7.41,17911239000,0,875220
2010-05-26,1.0,4.93,21.3,21.3,21.3,21.3,240820,0,7.78,5129466000,0,240820
2010-05-27,1.0,4.69,22.3,22.3,21.6,22.3,1192910,0,8.14,26593835000,0,1192910
2010-05-28,1.1,4.93,23.4,23.4,23.4,23.4,804440,0,8.55,18823896000,0,804440
2010-05-31,0.3,1.28,23.9,24.5,23.0,23.7,1289950,0,8.65,30776109000,0,1289950
2010-06-01,0.0,0.0,23.2,23.7,22.9,23.7,599350,0,8.65,13940370000,0,599350
2010-06-02,-0.3,-1.27,23.1,23.7,22.9,23.4,429490,25000,8.55,9963222000,600000000,454490
2010-06-03,0.0,0.0,23.6,23.9,23.3,23.4,447600,0,8.55,10542209000,0,447600
2010-06-04,-0.8,-3.42,23.2,23.5,22.6,22.6,344960,0,8.25,7889518000,0,344960
2010-06-07,-1.1,-4.87,21.8,22.0,21.5,21.5,515010,0,7.85,11119783000,0,515010
2010-06-08,0.3,1.4,21.1,22.0,21.0,21.8,242840,50000,7.96,5224356000,1100000000,292840
2010-06-09,-0.3,-1.38,22.0,22.1,21.5,21.5,204610,30000,7.85,4463015000,684000000,234610
2010-06-10,0.0,0.0,21.5,21.7,21.3,21.5,299470,0,7.85,6417011000,0,299470
2010-06-11,0.0,0.0,21.5,21.9,21.4,21.5,206770,0,7.85,4450877000,0,206770
2010-06-14,-0.3,-1.4,21.4,21.7,21.2,21.2,311300,0,7.74,6649657000,0,311300
2010-06-15,0.6,2.83,21.3,21.8,21.3,21.8,588880,0,7.96,12695297000,0,588880
2010-06-16,0.6,2.75,22.4,22.5,22.1,22.4,519430,0,8.18,11602935000,0,519430
2010-06-17,-0.7,-3.13,22.1,22.5,21.7,21.7,396800,0,7.92,8761588000,0,396800
2010-06-18,-0.2,-0.92,22.0,22.0,21.5,21.5,359310,0,7.85,7755894000,0,359310
2010-06-21,0.0,0.0,21.5,21.6,21.3,21.5,437120,0,7.85,9380660000,0,437120
2010-06-22,0.6,2.79,21.5,22.5,21.3,22.1,1664030,0,8.07,37138374000,0,1664030
2010-06-23,-0.3,-1.36,21.8,22.1,21.7,21.8,399850,0,7.96,8751969000,0,399850
2010-06-24,-0.1,-0.46,21.8,21.9,21.6,21.7,406170,0,7.92,8840282000,0,406170
2010-06-25,-0.5,-2.3,21.3,21.5,21.2,21.2,253580,0,7.74,5404922000,0,253580
2010-06-28,-0.3,-1.42,21.0,21.7,20.8,20.9,348910,0,7.63,7319032000,0,348910
2010-06-29,0.2,0.96,21.0,21.5,21.0,21.1,372390,281000,7.71,7891377000,5591900000,653390
2010-06-30,-0.6,-2.84,20.5,20.8,20.4,20.5,342410,20000,7.49,7035457000,440000000,362410
2010-07-01,0.0,0.0,20.7,20.8,20.4,20.5,203520,0,7.49,4191277000,0,203520
2010-07-02,0.0,0.0,20.5,20.6,20.4,20.5,234650,20000,7.49,4803849000,430000000,254650
2010-07-05,0.0,0.0,20.5,20.9,20.3,20.5,241900,0,7.49,4989080000,0,241900
2010-07-06,0.0,0.0,20.5,20.6,20.3,20.5,388440,0,7.49,7946775000,0,388440
2010-07-07,0.1,0.49,21.2,21.2,20.6,20.6,412430,0,7.52,8640413000,0,412430
2010-07-08,0.8,3.88,21.0,21.6,20.8,21.4,1019820,0,7.81,21721664000,0,1019820
2010-07-09,-0.4,-1.87,21.1,21.5,20.9,21.0,342400,0,7.67,7242295000,0,342400
2010-07-12,0.1,0.48,21.0,21.1,20.7,21.1,87180,0,7.71,1823775000,0,87180
2010-07-13,0.2,0.95,21.1,21.7,20.8,21.3,302890,0,7.78,6441999000,0,302890
2010-07-14,-0.6,-2.82,21.5,21.5,20.7,20.7,432990,20000,7.56,9102355000,406000000,452990
2010-07-15,0.4,1.93,20.8,21.6,20.7,21.1,482640,0,7.71,10272849000,0,482640
2010-07-16,-0.1,-0.47,21.3,21.4,21.0,21.0,262310,0,7.67,5544745000,0,262310
2010-07-19,-0.2,-0.95,21.0,21.0,20.8,20.8,112990,0,7.6,2357544000,0,112990
2010-07-20,-0.1,-0.48,20.8,21.1,20.7,20.7,287260,0,7.56,5982902000,0,287260
2010-07-21,-0.2,-0.97,20.7,20.7,20.5,20.5,302750,0,7.49,6230154000,0,302750
2010-07-22,-0.3,-1.46,20.5,20.5,20.1,20.2,396300,0,7.38,8030504000,0,396300
2010-07-23,-0.1,-0.5,20.4,20.4,20.0,20.1,495650,0,7.34,9995065000,0,495650
2010-07-26,0.2,1.0,20.5,20.6,20.2,20.3,214530,0,7.41,4376254000,0,214530
2010-07-27,-0.3,-1.48,20.4,20.5,20.0,20.0,194490,134520,7.3,3941211000,2609688000,329010
2010-07-28,-1.0,-5.0,19.9,20.0,19.0,19.0,522730,0,6.94,10074137000,0,522730
2010-07-29,-0.1,-0.53,19.0,19.3,18.7,18.9,184630,0,6.9,3505243000,0,184630
2010-07-30,0.0,0.0,19.1,19.3,18.9,18.9,155830,0,6.9,2966863000,0,155830
2010-08-02,-0.1,-0.53,18.8,19.1,18.8,18.8,303680,0,6.87,5732164000,0,303680
2010-08-03,-0.3,-1.6,18.9,19.0,18.5,18.5,168990,150000,6.76,3158910000,2685000000,318990
