quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,100.0
2005Q4,0.0
2006Q1,0.0
2006Q2,0.0
2006Q3,19.858156028368793
2006Q4,0.0
2007Q1,12.056737588652481
2007Q2,10.638297872340425
2007Q3,6.382978723404255
2007Q4,0.0
2008Q1,12.056737588652481
2008Q2,4.25531914893617
2008Q3,3.5460992907801416
2008Q4,0.0
2009Q1,2.8368794326241136
2009Q2,0.0
2009Q3,7.092198581560283
2009Q4,0.0
2010Q1,0.0
2010Q2,0.0
2010Q3,1.4184397163120568
2010Q4,0.0
2011Q1,0.0
2011Q2,2.127659574468085
2011Q3,4.25531914893617
2011Q4,0.7092198581560284
2012Q1,1.4184397163120568
2012Q2,0.0
2012Q3,0.0
2012Q4,0.0
2013Q1,0.7092198581560284
2013Q2,0.7092198581560284
2013Q3,0.0
2013Q4,0.7092198581560284
2014Q1,1.4184397163120568
2014Q2,1.4184397163120568
2014Q3,1.4184397163120568
2014Q4,0.7092198581560284
2015Q1,1.4184397163120568
2015Q2,2.8368794326241136
2015Q3,1.4184397163120568
2015Q4,2.127659574468085
2016Q1,2.127659574468085
2016Q2,2.8368794326241136
2016Q3,3.5460992907801416
2016Q4,3.5460992907801416
2017Q1,2.8368794326241136
2017Q2,6.382978723404255
2017Q3,3.5460992907801416
2017Q4,6.382978723404255
2018Q1,7.801418439716312
2018Q2,9.21985815602837
2018Q3,12.056737588652481
2018Q4,11.347517730496454
2019Q1,14.893617021276595
2019Q2,10.638297872340425
2019Q3,7.092198581560283
2019Q4,5.673758865248227
2020Q1,3.5460992907801416
2020Q2,5.673758865248227
2020Q3,6.382978723404255
2020Q4,5.673758865248227
2021Q1,7.092198581560283
2021Q2,4.964539007092198
2021Q3,6.382978723404255
2021Q4,9.21985815602837
2022Q1,9.21985815602837
2022Q2,10.638297872340425
2022Q3,10.638297872340425
