quarter,s,ln_s
2017Q3,0.32334905701714434,0.00515769160397126
2017Q4,0.16823119088733077,0.0025782477101270527
2018Q1,0.04406082558314889,0.0007904541888912642
2018Q2,0.033129095641961925,0.0036792495573238658
2018Q3,0.05159084189004689,0.0010121199187317726
2018Q4,0.12364240761563498,0.00524401327472497
2019Q1,0.27673322266502476,0.01055808069956758
2019Q2,0.23017902003899982,0.015049599393296724
2019Q3,0.353097630101222,0.013544654737166744
2019Q4,0.7629034490727343,0.027949695796204325
2020Q1,0.5958076745361323,0.016158685056379147
2020Q2,0.43645231242576565,0.011871455034353532
2020Q3,0.503713587733124,0.012195396210010043
2020Q4,0.5465727560535438,0.01327676046513666
2021Q1,0.734522464474448,0.014443715421226012
2021Q2,0.22111234581523187,0.003944409348756055
2021Q3,0.3320942975906765,0.008851676436645852
2021Q4,0.3230882018277696,0.0086924165477509
2022Q1,0.23642116284318423,0.007738347110559094
2022Q2,0.14506152845370474,0.009014048359749092
2022Q3,0.09786941409524173,0.006815940569934692
