,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q4,52587.0,13117.0,7564.0,7597.0,7597.0,312406.0,,390166.0,188548.0,188505.0,201617.0,0.0,317.0,8401.0,0.0,14.45,5.2,2.69
1,2010Q2,22866.0,15134.0,9530.0,9491.0,9491.0,615718.0,,679051.0,463924.0,463828.0,215127.0,0.0,712.0,8964.0,0.0,41.51,4.87,1.54
2,2010Q3,26293.0,14285.0,7742.0,7610.0,7610.0,532939.0,,599022.0,376285.0,376189.0,222737.0,0.0,1029.0,9281.0,10.2,28.94,4.7,1.75
3,2010Q4,36400.0,13520.0,7147.0,7199.0,7199.0,395928.0,,488915.0,258979.0,258883.0,229936.0,0.0,1012.0,9581.0,8.79,19.78,4.56,2.14
4,2011Q1,20912.0,7131.0,1969.0,1978.0,1978.0,372434.0,,469949.0,238034.0,237939.0,231914.0,0.0,1095.0,9663.0,5.57,9.46,11.68,4.7
5,2011Q2,46278.0,-4708.0,-10073.0,-10066.0,-10066.0,1634677.0,,1736661.0,1514812.0,1514716.0,221848.0,0.0,280.0,9244.0,15.0,-21.75,2.97,0.82
6,2011Q3,42772.0,6018.0,1479.0,1507.0,1507.0,1358803.0,,1459187.0,1235832.0,1235736.0,223355.0,0.0,26.0,9306.0,159.23,3.52,0.27,0.06
7,2011Q4,19714.0,-17823.0,-34425.0,-34357.0,-34357.0,1280884.0,,1362565.0,1173567.0,1079354.0,188998.0,0.0,-1706.0,7875.0,-0.82,-174.28,-18.91,-3.26
8,2012Q1,5522.0,4562.0,483.0,499.0,499.0,605334.0,,699090.0,501308.0,501223.0,197782.0,0.0,-1767.0,8241.0,-2.55,9.03,-20.39,-3.23
9,2012Q2,6390.0,5597.0,-413.0,-369.0,-369.0,614507.0,,708182.0,510770.0,510697.0,197412.0,0.0,-1363.0,8226.0,-2.13,-5.78,-16.21,-3.09
10,2012Q3,4076.0,3061.0,-519.0,-515.0,-515.0,598652.0,,693960.0,497064.0,496990.0,196897.0,0.0,-1448.0,8204.0,-1.38,-12.65,-17.79,-4.01
11,2012Q4,4301.0,7360.0,667.0,753.0,753.0,600956.0,,698104.0,500454.0,500454.0,197649.0,,15.0,8235.0,150.63,17.51,0.19,0.05
12,2013Q1,2970.0,2077.0,-457.0,-450.0,-450.0,605806.0,,701373.0,504173.0,504173.0,197200.0,,-24.0,8217.0,-115.5,-15.14,-0.29,-0.08
13,2013Q2,2451.0,3331.0,68.0,72.0,72.0,604355.0,,700919.0,503647.0,503647.0,197272.0,,-6.0,8220.0,-410.66,2.94,-0.07,-0.02
14,2013Q3,1939.0,1153.0,-1450.0,-1242.0,-1242.0,596882.0,,692702.0,496672.0,496672.0,196029.0,,-36.0,8168.0,-60.89,-64.07,-0.44,-0.12
15,2013Q4,1844.0,-44534.0,-115390.0,-115388.0,-115388.0,494099.0,,547327.0,466685.0,466685.0,80642.0,,-4875.0,3360.0,-0.53,-6256.43,-69.74,-17.71
16,2014Q1,2450.0,2207.0,141.0,141.0,141.0,505307.0,,556478.0,475695.0,475695.0,80783.0,,-4851.0,3366.0,-1.18,5.77,-83.95,-18.65
17,2014Q2,4456.0,2384.0,-1.0,17.0,17.0,500561.0,,550711.0,469911.0,469911.0,80800.0,,-4853.0,3367.0,-0.74,0.38,-106.31,-19.85
18,2014Q3,2257.0,1693.0,-439.0,-115.0,-115.0,510572.0,,560447.0,479761.0,479761.0,80685.0,,-4806.0,3362.0,-0.83,-5.07,-142.88,-20.83
19,2014Q4,2773.0,1609.0,601.0,602.0,602.0,462030.0,,491277.0,409990.0,409990.0,81287.0,,27.0,3387.0,126.42,21.7,0.8,0.12
20,2015Q1,2338.0,2099.0,9454.0,9454.0,9454.0,468145.0,,495651.0,404910.0,404910.0,90741.0,,415.0,3781.0,7.23,404.35,11.94,1.9
21,2015Q2,2007.0,-3190.0,-5567.0,-5917.0,-5917.0,475654.0,,498381.0,413557.0,413557.0,84824.0,,168.0,3534.0,17.89,-294.76,4.77,0.79
22,2015Q3,1451.0,-589.0,8986.0,8986.0,8986.0,487943.0,,495147.0,401336.0,401336.0,93810.0,,547.0,3909.0,5.49,619.3,14.97,2.65
23,2015Q4,2118.0,-3584.0,-8734.0,-8719.0,-8719.0,464461.0,,484630.0,399539.0,399539.0,85091.0,,159.0,3545.0,21.45,-411.62,4.29,0.77
24,2016Q1,14891.0,10223.0,8068.0,8081.0,8081.0,472397.0,1086.0,480154.0,386981.0,386981.0,93173.0,,101.0,3882.0,35.54,54.27,2.72,0.5
25,2016Q2,-1926.0,-10774.0,-12958.0,-12970.0,-12970.0,460988.0,1076.0,468598.0,388396.0,388396.0,80202.0,,-193.0,3342.0,-18.69,673.48,-5.25,-0.96
26,2016Q3,4247.0,-1643.0,-3926.0,-3926.0,-3926.0,452489.0,991.0,459722.0,383446.0,383446.0,76276.0,,-731.0,2630.0,-3.56,-92.45,-20.95,-3.7
27,2016Q4,2587.0,-1904.0,-4665.0,-4665.0,-4665.0,448411.0,183.0,455162.0,383551.0,383551.0,71611.0,,-562.0,2984.0,-5.7,-180.35,-16.78,-2.89
28,2017Q1,1191.0,-542.0,-2147.0,-2145.0,-2145.0,447957.0,1539.0,454414.0,384972.0,384972.0,69442.0,,-988.0,2893.0,-3.04,-180.11,-31.87,-5.16
29,2017Q2,7175.0,1025.0,-861.0,-919.0,-919.0,446349.0,728.0,452277.0,383754.0,383754.0,68523.0,,-486.0,2855.0,-5.97,-12.81,-16.31,-2.56
30,2017Q3,4488.0,714.0,-944.0,-908.0,-908.0,445711.0,1011.0,451578.0,383963.0,383963.0,67615.0,,-360.0,2817.0,-6.67,-20.23,-12.46,-1.91
31,2017Q4,5717.0,3013.0,937.0,979.0,979.0,447841.0,1813.0,453568.0,384974.0,384974.0,68594.0,,-125.0,2858.0,-18.44,17.13,-4.37,-0.66
32,2018Q1,7027.0,2199.0,166.0,180.0,180.0,447684.0,2161.0,453196.0,384422.0,384422.0,68774.0,,-28.0,2866.0,-100.59,2.56,-0.98,-0.15
33,2018Q2,2920.0,-8279.0,-10367.0,-10367.0,-10367.0,437044.0,1018.0,442341.0,383934.0,383934.0,58407.0,,-422.0,2434.0,-5.69,-355.0,-15.36,-2.25
34,2018Q3,8252.0,2794.0,555.0,555.0,555.0,440019.0,2143.0,445627.0,386665.0,386665.0,58962.0,,-361.0,2457.0,-8.6,6.73,-13.59,-1.93
35,2018Q4,13932.0,-374181.0,-376299.0,-1075.0,-1075.0,64795.0,75.0,71589.0,14750.0,14750.0,56839.0,,-446.0,2368.0,-6.95,-7.72,-631.83,-108.67
36,2019Q1,3398.0,567.0,-2102.0,-602.0,-602.0,213447.0,,220125.0,3843.0,3843.0,216283.0,,-479.0,9012.0,-10.03,-17.71,-11.77,-3.9
37,2019Q2,25514.0,9259.0,5491.0,5491.0,5491.0,221017.0,,232806.0,11032.0,11032.0,221774.0,,158.0,5544.0,39.17,21.52,3.16,1.8
38,2019Q3,55812.0,21578.0,15028.0,21019.0,21019.0,238930.0,0.0,252374.0,9581.0,9581.0,242793.0,,780.0,6070.0,7.56,37.66,13.47,12.79
39,2019Q4,88648.0,34592.0,25030.0,20860.0,20860.0,307094.0,1426.0,324210.0,60558.0,60558.0,263653.0,,1296.0,6591.0,4.79,23.53,19.81,18.17
40,2020Q1,86653.0,44613.0,32650.0,27108.0,27108.0,350493.0,1191.0,367328.0,29370.0,29369.0,337958.0,,1838.0,7688.0,2.18,31.28,27.94,25.32
41,2020Q2,64560.0,21388.0,11947.0,10921.0,10921.0,507122.0,3598.0,525626.0,176747.0,176747.0,348879.0,,1921.0,7936.0,3.75,16.92,3.18,2.45
42,2020Q3,103687.0,53843.0,26630.0,22791.0,22791.0,1409401.0,7551.0,1427552.0,1055881.0,55881.0,371671.0,,1916.0,8455.0,3.71,21.98,6.33,2.33
43,2020Q4,138377.0,67424.0,21196.0,21055.0,21055.0,2132492.0,127817.0,2151877.0,1198751.0,198751.0,953126.0,,1538.0,9531.0,7.8,15.22,3.18,1.18
44,2021Q1,255192.0,155436.0,113670.0,96869.0,96869.0,2519777.0,286156.0,2548748.0,1491362.0,491362.0,1057385.0,,2280.0,10574.0,8.33,37.96,9.64,4.12
45,2021Q2,285701.0,122875.0,57035.0,53743.0,53743.0,3481717.0,809735.0,3532044.0,2420915.0,420915.0,1111129.0,,2420.0,11111.0,10.5,18.81,4.96,1.77
46,2021Q3,350768.0,127112.0,46773.0,29693.0,29693.0,6086960.0,1277196.0,6127828.0,3986129.0,1986129.0,2141699.0,,1843.0,10708.0,14.38,8.47,1.83,0.61
47,2021Q4,454276.0,157869.0,47107.0,34140.0,34140.0,4730317.0,1826493.0,4766857.0,2591019.0,591019.0,2175838.0,,1536.0,10879.0,16.99,7.52,1.58,0.63
48,2022Q1,810935.0,385276.0,279806.0,221400.0,221400.0,5346063.0,1984168.0,5376652.0,2983175.0,983175.0,2393477.0,,2076.0,11967.0,13.25,27.3,9.69,4.37
49,2022Q2,661707.0,-36249.0,-161170.0,-128947.0,-128947.0,5996293.0,1574439.0,6058937.0,3794406.0,1048186.0,2264530.0,,829.0,11323.0,17.8,-19.49,-5.54,-2.26
