Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,PVT,PVT,PVT,PVT,PVT,PVT,PVT,PVT,PVT,PVT,PVT,PVT
date,,,,,,,,,,,,
2007-12-10,31.69,0.0,0.0,96.0,96.0,96.0,96.0,1712000000,0,17830,0,17830
2007-12-11,30.2,-4.5,-4.69,91.5,91.5,91.5,91.5,207000000,0,2260,0,2260
2007-12-12,28.72,-4.5,-4.92,87.0,87.0,87.0,87.0,10726000000,0,123290,0,123290
2007-12-13,27.4,-4.0,-4.6,83.0,83.0,83.0,83.0,30820000000,0,371320,0,371320
2007-12-14,26.57,-2.5,-3.01,80.5,84.0,80.0,80.0,43813000000,0,543530,0,543530
2007-12-17,26.41,-0.5,-0.62,80.0,81.0,79.0,79.0,19667000000,0,245360,0,245360
2007-12-18,27.07,2.0,2.5,82.0,82.0,80.0,80.0,31629000000,0,391500,0,391500
2007-12-19,27.89,2.5,3.05,84.5,85.0,84.0,84.0,29112000000,0,345280,0,345280
2007-12-20,26.57,-4.0,-4.73,80.5,82.5,80.5,82.0,13326000000,0,164070,0,164070
2007-12-21,26.9,1.0,1.24,81.5,81.5,80.5,80.5,12760000000,0,157240,0,157240
2007-12-24,26.24,-2.0,-2.45,79.5,81.0,79.5,81.0,6388000000,0,79700,0,79700
2007-12-25,25.58,-2.0,-2.52,77.5,78.5,77.5,78.0,5814000000,0,74590,0,74590
2007-12-26,25.25,-1.0,-1.29,76.5,77.5,75.5,77.5,8981000000,0,117360,0,117360
2007-12-27,24.59,-2.0,-2.61,74.5,76.0,74.5,75.5,8203000000,0,109270,0,109270
2007-12-28,24.92,1.0,1.34,75.5,75.5,73.0,73.5,8914000000,0,118800,0,118800
2008-01-02,24.43,-1.5,-1.99,74.0,75.0,74.0,75.0,6081000000,0,81760,0,81760
2008-01-03,23.93,-1.5,-2.03,72.5,73.5,72.5,72.5,5869000000,0,80530,0,80530
