,timestamp,delta_volume,date,note
0,1172422800,5146770,2007-02-26,"Niêm yết cổ phiếu bổ sung - 5,146,770 CP"
1,1173805200,5146770,2007-03-14,"Giao dịch bổ sung - 5,146,770 CP"
2,1174410000,5830196,2007-03-21,"Niêm yết cổ phiếu bổ sung - 5,830,196 CP"
3,1174842000,5830196,2007-03-26,"Giao dịch bổ sung - 5,830,196 CP"
4,1216227600,2000000,2008-07-17,"Niêm yết cổ phiếu bổ sung - 2,000,000 CP"
5,1217264400,2000000,2008-07-29,"Giao dịch bổ sung - 2,000,000 CP"
6,1289754000,51787500,2010-11-15,"Niêm yết cổ phiếu bổ sung - 51,787,500 CP"
7,1290531600,51787500,2010-11-24,"Giao dịch bổ sung - 51,787,500 CP"
8,1335978000,9447309,2012-05-03,"Niêm yết cổ phiếu bổ sung - 9,447,309 CP"
9,1337014800,9447309,2012-05-15,"Giao dịch bổ sung - 9,447,309 CP"
10,1371056400,3283400,2013-06-13,"Niêm yết cổ phiếu bổ sung - 3,283,400 CP"
11,1371056400,3283400,2013-06-13,"Giao dịch bổ sung - 3,283,400 CP"
12,1372611600,1690960,2013-07-01,"Niêm yết cổ phiếu bổ sung - 1,690,960 CP"
13,1375290000,356250,2013-08-01,"Niêm yết cổ phiếu bổ sung - 356,250 CP"
14,1407430800,1716324,2014-08-08,"Niêm yết cổ phiếu bổ sung - 1,716,324 CP"
15,1413997200,356250,2014-10-23,"Niêm yết cổ phiếu bổ sung - 356,250 CP"
16,1414602000,356250,2014-10-30,"Giao dịch bổ sung - 356,250 CP"
17,1445533200,1742000,2015-10-23,"Giao dịch bổ sung - 1,742,000 CP"
18,1447693200,3484000,2015-11-17,"Niêm yết cổ phiếu bổ sung - 3,484,000 CP"
19,1465923600,858163,2016-06-15,"Giao dịch bổ sung - 858,163 CP"
20,1466960400,59810287,2016-06-27,"Niêm yết cổ phiếu bổ sung - 59,810,287 CP"
21,1467306000,59810287,2016-07-01,"Giao dịch bổ sung - 59,810,287 CP"
22,1497459600,858162,2017-06-15,"Giao dịch bổ sung - 858,162 CP"
23,1513098000,108844676,2017-12-13,"Niêm yết cổ phiếu bổ sung - 108,844,676 CP"
24,1529946000,108844676,2018-06-26,"Giao dịch bổ sung - 108,844,676 CP"
25,1537462800,8648000,2018-09-21,"Niêm yết cổ phiếu bổ sung - 8,648,000 CP"
26,1571590800,1742000,2019-10-21,"Giao dịch bổ sung - 1,742,000 CP"
27,1598461200,4324000,2020-08-27,"Giao dịch bổ sung - 4,324,000 CP"
28,1612717200,4453000,2021-02-08,"Niêm yết cổ phiếu bổ sung - 4,453,000 CP"
29,1661706000,4324000,2022-08-29,"Giao dịch bổ sung - 4,324,000 CP"
30,1672678800,2226500,2023-01-03,"Giao dịch bổ sung - 2,226,500 CP"
31,1735578000,2226500,2024-12-31,"Giao dịch bổ sung - 2,226,500 CP"
