,quarter,price,price_diff,price_diff_perc
1,2007Q1,495.0,442.5,842.8571428571429
2,2007Q2,500.0,5.0,1.0101010101010102
3,2007Q3,502.0,2.0,0.4
4,2007Q4,332.0,-170.0,-33.864541832669325
5,2008Q1,119.0,-213.0,-64.1566265060241
6,2008Q2,57.0,-62.0,-52.10084033613445
7,2008Q3,117.0,60.0,105.26315789473684
8,2008Q4,69.0,-48.0,-41.02564102564103
9,2009Q1,56.5,-12.5,-18.115942028985508
10,2009Q2,67.5,11.0,19.469026548672566
11,2009Q3,76.5,9.0,13.333333333333334
12,2009Q4,67.5,-9.0,-11.764705882352942
13,2010Q1,60.5,-7.0,-10.37037037037037
14,2010Q2,47.8,-12.700000000000003,-20.991735537190085
15,2010Q3,32.5,-15.299999999999997,-32.00836820083682
16,2010Q4,25.2,-7.300000000000001,-22.461538461538463
17,2011Q1,28.8,3.6000000000000014,14.28571428571429
18,2011Q2,20.6,-8.2,-28.472222222222218
19,2011Q3,26.5,5.899999999999999,28.640776699029118
20,2011Q4,25.7,-0.8000000000000007,-3.0188679245283048
21,2012Q1,48.2,22.500000000000004,87.54863813229574
22,2012Q2,41.4,-6.800000000000004,-14.107883817427394
23,2012Q3,49.1,7.700000000000003,18.599033816425127
24,2012Q4,48.6,-0.5,-1.0183299389002036
25,2013Q1,60.0,11.399999999999999,23.456790123456784
26,2013Q2,51.0,-9.0,-15.0
27,2013Q3,41.2,-9.799999999999997,-19.2156862745098
28,2013Q4,40.3,-0.9000000000000057,-2.1844660194174894
29,2014Q1,40.8,0.5,1.240694789081886
30,2014Q2,33.8,-7.0,-17.15686274509804
31,2014Q3,29.7,-4.099999999999998,-12.130177514792894
32,2014Q4,26.6,-3.099999999999998,-10.43771043771043
33,2015Q1,23.6,-3.0,-11.278195488721805
34,2015Q2,22.1,-1.5,-6.3559322033898304
35,2015Q3,15.8,-6.300000000000001,-28.506787330316744
36,2015Q4,16.7,0.8999999999999986,5.69620253164556
37,2016Q1,19.4,2.6999999999999993,16.16766467065868
38,2016Q2,15.6,-3.799999999999999,-19.587628865979376
39,2016Q3,15.8,0.20000000000000107,1.2820512820512888
40,2016Q4,15.2,-0.6000000000000014,-3.7974683544303884
41,2017Q1,23.9,8.7,57.23684210526315
42,2017Q2,19.8,-4.099999999999998,-17.154811715481163
43,2017Q3,17.3,-2.5,-12.626262626262626
44,2017Q4,15.0,-2.3000000000000007,-13.294797687861275
45,2018Q1,13.9,-1.0999999999999996,-7.333333333333331
46,2018Q2,13.3,-0.5999999999999996,-4.316546762589925
47,2018Q3,14.5,1.1999999999999993,9.022556390977439
48,2018Q4,13.5,-1.0,-6.896551724137931
49,2019Q1,14.1,0.5999999999999996,4.444444444444442
50,2019Q2,14.8,0.7000000000000011,4.964539007092207
51,2019Q3,15.6,0.7999999999999989,5.405405405405397
52,2019Q4,13.9,-1.6999999999999993,-10.897435897435894
53,2020Q1,9.3,-4.6,-33.09352517985611
54,2020Q2,11.5,2.1999999999999993,23.655913978494617
55,2020Q3,10.95,-0.5500000000000007,-4.78260869565218
56,2020Q4,14.2,3.25,29.680365296803654
57,2021Q1,18.0,3.8000000000000007,26.760563380281695
58,2021Q2,16.15,-1.8500000000000014,-10.277777777777786
59,2021Q3,31.5,15.350000000000001,95.046439628483
60,2021Q4,25.6,-5.899999999999999,-18.730158730158728
61,2022Q1,25.3,-0.3000000000000007,-1.1718750000000027
62,2022Q2,13.45,-11.850000000000001,-46.83794466403163
