,quarter,roa
0,2006Q4,3.2
1,2007Q1,1.81
2,2007Q2,1.89
3,2007Q3,1.87
4,2007Q4,2.42
5,2008Q1,2.33
6,2008Q2,3.23
7,2008Q3,1.97
8,2008Q4,-2.43
9,2009Q1,0.34
10,2009Q2,0.67
11,2009Q3,1.15
12,2009Q4,0.97
13,2010Q1,0.44
14,2010Q2,1.12
15,2010Q3,0.85
16,2010Q4,0.93
17,2011Q1,4.76
18,2011Q2,0.92
19,2011Q3,1.18
20,2011Q4,0.85
21,2012Q1,0.64
22,2012Q2,0.66
23,2012Q3,0.48
24,2012Q4,0.51
25,2013Q1,0.42
26,2013Q2,0.52
27,2013Q3,0.42
28,2013Q4,0.56
29,2014Q1,0.48
30,2014Q2,0.47
31,2014Q3,0.55
32,2014Q4,0.55
33,2015Q1,0.07
34,2015Q2,0.45
35,2015Q3,0.13
36,2015Q4,-4.11
37,2016Q1,1.11
38,2016Q2,1.69
39,2016Q3,1.43
40,2016Q4,2.95
41,2017Q1,2.38
42,2017Q2,1.72
43,2017Q3,2.19
44,2017Q4,4.01
45,2018Q1,1.48
46,2018Q2,3.01
47,2018Q3,2.2
48,2018Q4,4.11
49,2019Q1,1.18
50,2019Q2,1.43
51,2019Q3,0.08
52,2019Q4,-1.76
53,2020Q1,0.73
54,2020Q2,1.04
55,2020Q3,2.44
56,2020Q4,3.94
57,2021Q1,6.99
58,2021Q2,5.39
59,2021Q3,0.98
60,2021Q4,0.7
61,2022Q1,1.71
62,2022Q2,0.87
