quarter,s,ln_s
2017Q3,0.14126710952903332,0.0052284293543296625
2017Q4,0.20576982559615148,0.008734905883847106
2018Q1,0.2328923669024715,0.011302223477136391
2018Q2,0.16240493480965756,0.0110716149696292
2018Q3,0.17575286353591088,0.012519849897565532
2018Q4,0.16360365385888914,0.011735961748190516
2019Q1,0.1382104101031272,0.011243016395547634
2019Q2,0.11280409654723421,0.009919522783436432
2019Q3,0.1154835786998074,0.011457307222366906
2019Q4,0.09683539703376791,0.009661924918503154
2020Q1,0.06758097445258787,0.007408197818173733
2020Q2,0.08962854799224981,0.011002288063108889
2020Q3,0.08881770045302227,0.009314497686879765
2020Q4,0.063050760108317,0.007999284149137852
2021Q1,0.1237806917677121,0.01224706750905114
2021Q2,0.09577274118449693,0.00973640402930471
2021Q3,0.11058869653166092,0.010080866927124345
2021Q4,0.18920589235303736,0.011670590863225543
2022Q1,0.19369119165675314,0.012447953719685934
2022Q2,0.09882961158661606,0.00892576433653264
2022Q3,0.06354244212383195,0.007738253551878024
