Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VE3,VE3,VE3,VE3,VE3,VE3,VE3,VE3,VE3,VE3,VE3,VE3
date,,,,,,,,,,,,
2010-06-30,8.0,33.33,24.0,24.0,34.0,32.0,167700,0,10.56,4937410000,0,167700
2010-07-01,2.0,6.8,29.4,31.4,31.4,31.4,57300,0,10.37,1799020000,0,57300
2010-07-02,2.1,6.69,31.4,33.5,33.5,33.5,27300,0,11.06,914550000,0,27300
2010-07-05,2.3,6.87,33.5,35.8,35.8,35.8,19400,0,11.82,694520000,0,19400
2010-07-06,2.5,6.98,35.8,38.3,38.3,38.3,55800,0,12.64,2137140000,0,55800
2010-07-07,2.6,6.79,38.3,40.9,40.9,40.9,11800,0,13.5,482620000,0,11800
2010-07-08,-2.8,-6.85,40.9,43.7,43.7,38.1,120600,0,12.58,4699780000,0,120600
2010-07-09,-2.7,-6.92,39.0,38.0,38.0,36.3,47400,0,11.98,1721370000,0,47400
2010-07-12,-0.8,-2.2,36.3,33.8,38.8,35.5,64900,0,11.72,2239080000,0,64900
2010-07-13,2.4,6.96,34.5,36.9,36.9,36.9,27000,0,12.18,995950000,0,27000
2010-07-14,2.5,6.78,36.9,39.4,39.4,39.4,12400,0,13.01,488560000,0,12400
2010-07-15,-0.4,-1.02,39.4,41.9,41.9,39.0,81200,0,12.87,3186640000,0,81200
2010-07-16,-0.8,-2.04,39.2,37.5,39.5,38.4,85400,0,12.68,3292190000,0,85400
2010-07-19,-0.1,-0.26,38.6,36.8,40.9,38.5,40000,0,12.71,1554250000,0,40000
2010-07-20,2.7,6.94,38.9,37.2,41.6,41.6,114900,0,13.73,4628350000,0,114900
2010-07-21,0.0,0.0,40.3,40.0,41.0,40.3,56800,0,13.3,2286070000,0,56800
2010-07-22,2.8,6.97,40.2,39.8,43.0,43.0,76700,0,14.19,3253600000,0,76700
2010-07-23,2.9,6.84,42.4,45.2,45.3,45.3,115000,0,14.95,5200600000,0,115000
2010-07-26,3.1,6.86,45.2,45.2,48.3,48.3,78900,0,15.94,3785830000,0,78900
2010-07-27,-3.3,-6.87,48.0,51.3,51.3,44.7,111500,0,14.76,5270670000,0,111500
2010-07-28,-3.3,-6.98,47.3,44.1,44.1,44.0,40800,0,14.52,1795250000,0,40800
2010-07-29,-2.5,-5.68,44.0,41.0,44.0,41.5,63100,0,13.7,2605620000,0,63100
2010-07-30,-0.3,-0.73,41.3,43.9,43.9,41.0,21300,0,13.53,908380000,0,21300
2010-08-02,-2.9,-6.81,42.6,44.8,44.8,39.7,76900,0,13.1,3157160000,0,76900
2010-08-03,-0.4,-0.97,41.1,40.9,42.9,40.7,58800,0,13.44,2362500000,0,58800
2010-08-04,-2.4,-5.97,40.2,40.1,40.1,37.8,24800,15000,12.48,935680000,600000000,39800
2010-08-05,1.3,3.45,37.7,37.7,40.3,39.0,69300,0,12.87,2767690000,0,69300
2010-08-06,-2.4,-6.02,39.9,39.0,39.0,37.5,24600,0,12.38,931610000,0,24600
