,date,quarter,price,shares_est,market_cap
0,2017-12-29,2017Q4,26.3,47122871.79487179,1239331528205
1,2018-03-30,2018Q1,24.1,47123185.10319682,1135668760987
2,2018-06-29,2018Q2,26.0,47123452.87210409,1225209774675
3,2018-09-28,2018Q3,27.5,47123421.9069376,1295894102441
4,2018-12-28,2018Q4,20.5,47122310.65787838,966007368487
5,2019-03-29,2019Q1,25.6,51833722.61852156,1326943299034
6,2019-06-28,2019Q2,27.9,51834345.07791476,1446178227674
7,2019-09-30,2019Q3,46.8,51836276.78964239,2425937753755
8,2019-12-31,2019Q4,40.0,60698250.92962402,2427930037185
9,2020-03-31,2020Q1,27.6,60695705.92062459,1675201483409
10,2020-06-30,2020Q2,44.5,60698073.46837638,2701064269343
11,2020-09-30,2020Q3,46.0,70409254.23480238,3238825694801
12,2020-12-31,2020Q4,69.8,71780884.04521763,5010305706356
13,2021-03-31,2021Q1,93.8,71780519.96985681,6733012773173
14,2021-06-30,2021Q2,70.8,71783708.04822418,5082286529814
15,2021-09-30,2021Q3,81.0,92923504.10637464,7526803832616
16,2021-12-31,2021Q4,87.6,92923626.8403171,8140109711212
17,2022-03-31,2022Q1,109.0,92926499.80135082,10128988478347
18,2022-06-30,2022Q2,62.0,92924143.61227432,5761296903961
