,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2011Q2,,0.0,,,,
1,2011Q3,,0.0,,,,
2,2011Q4,368449.0,15481.0,23800077.514372457,,,0.7479961367523499
3,2012Q1,,0.0,,,,
4,2012Q2,319969.0,13444.0,23800133.888723593,,,0.729386339210968
5,2012Q3,325767.0,13688.0,23799459.38047925,-674.508244343102,-0.002834132631165336,0.7035618565399917
6,2012Q4,337785.0,14193.0,23799408.158951595,-51.22152765467763,-0.00021522185473092043,0.6773108803850417
7,2013Q1,342112.0,14374.0,23800751.356616113,1343.1976645179093,0.005643509502671765,0.625827571308329
8,2013Q2,,0.0,,,,
9,2013Q3,355210.0,14925.0,23799664.99162479,,,0.5655229416624503
10,2013Q4,369740.0,15535.0,23800450.595429674,785.6038048826158,0.003300793830489381,0.560135253404978
11,2014Q1,386186.0,16226.0,23800443.732281525,-6.863148149102926,-2.883621930037445e-05,0.5331493041726098
12,2014Q2,402911.0,16929.0,23800047.256187607,-396.4760939180851,-0.0016658626331719072,0.5614290154495613
13,2014Q3,398675.0,16751.0,23800071.637514178,24.38132657110691,0.00010244224026904418,0.5890772611034059
14,2014Q4,437539.0,18384.0,23799989.12097476,-82.51653941720724,-0.00034670830729282144,0.5953364642356904
15,2015Q1,,0.0,,,,
16,2015Q2,,0.0,,,,
17,2015Q3,476199.0,17399.0,27369331.57077993,,,0.6870443168475634
18,2015Q4,499594.0,16298.0,30653699.840471223,3284368.269691292,10.714426926550095,0.6638318111622961
19,2016Q1,515420.0,16815.0,30652393.696104668,-1306.144366554916,-0.004261149649532597,0.631711513248528
20,2016Q2,622895.0,16284.0,38251965.11913535,7599571.423030682,19.867139895589403,0.504094497065389
21,2016Q3,643061.0,16812.0,38250118.96264573,-1846.1564896181226,-0.004826537902852121,0.47033411048430257
22,2016Q4,647596.0,15117.0,42838923.06674605,4588804.104100317,10.711763451547645,0.5001809883139332
23,2017Q1,668261.0,15599.0,42839989.74293224,1066.6761861890554,0.0024899076600853674,0.4960917172040649
24,2017Q2,635400.0,13484.0,47122515.57401364,4282525.831081405,9.08806709258761,0.6766519170222604
25,2017Q3,651102.0,13817.0,47123253.96250995,738.3884963095188,0.001566930197343676,0.6044306543098878
26,2017Q4,689172.0,14625.0,47122871.79487179,-382.16763816028833,-0.0008110024359803093,0.6293843665966754
27,2018Q1,723765.0,15359.0,47123185.10319682,313.3083250299096,0.0006648708578246229,0.599249511302591
28,2018Q2,742430.0,15755.0,47123452.87210409,267.7689072713256,0.0005682285379173436,0.6593824994371218
29,2018Q3,783851.0,16634.0,47123421.9069376,-30.965166494250298,-6.571077659725629e-05,0.6595683597849624
30,2018Q4,757821.0,16082.0,47122310.65787838,-1111.2490592226386,-0.002358222769020451,0.6711597089070985
31,2019Q1,821098.0,15841.0,51833722.618521556,4711411.96064318,9.089472495189199,0.6473370897626843
32,2019Q2,828261.0,15979.0,51834345.07791476,622.4593932032585,0.001200862849270323,0.6647961057919808
33,2019Q3,824767.0,15911.0,51836276.789642386,1931.7117276266217,0.0037265634170944254,0.6718616031794009
34,2019Q4,881460.0,14522.0,60698250.92962402,8861974.139981635,14.600048608083554,0.6422647553137093
35,2020Q1,932893.0,15370.0,60695705.92062459,-2545.008999429643,-0.004193062690065593,0.650639556238638
36,2020Q2,979849.0,16143.0,60698073.46837638,2367.547751791775,0.003900531955145602,0.6847370218936464
37,2020Q3,960171.0,13637.0,70409254.23480238,9711180.766425997,13.792477809864213,0.7225695422540708
38,2020Q4,1060419.0,14773.0,71780884.04521763,1371629.810415253,1.9108566697941598,0.7267544210387396
39,2021Q1,1143033.0,15924.0,71780519.96985681,-364.0753608196974,-0.0005072063576198467,0.6802500968788359
40,2021Q2,1101521.0,15345.0,71783708.04822418,3188.078367367387,0.004441228314961998,0.7157171480287386
41,2021Q3,1188027.0,12785.0,92923504.10637465,21139796.05815047,22.74967594199911,0.6873335047466502
42,2021Q4,1312825.0,14128.0,92923626.8403171,122.73394244909286,0.00013208044780688852,0.6699518335274705
43,2022Q1,1403376.0,15102.0,92926499.80135082,2872.961033716798,0.003091648819075649,0.6457699144507926
44,2022Q2,1353626.0,14567.0,92924143.61227432,-2356.189076498151,-0.0025356048330446197,0.6838281285993574
