,quarter,roa
0,2009Q1,0.35
1,2009Q2,0.78
2,2009Q3,1.43
3,2009Q4,1.88
4,2010Q1,0.74
5,2010Q2,0.66
6,2010Q3,0.72
7,2010Q4,1.94
8,2011Q1,0.91
9,2011Q2,1.09
10,2011Q3,0.87
11,2011Q4,1.38
12,2012Q1,1.06
13,2012Q2,-0.01
14,2012Q3,0.3
15,2012Q4,5.42
16,2013Q1,0.43
17,2013Q2,0.27
18,2013Q3,0.03
19,2013Q4,0.71
20,2014Q1,0.38
21,2014Q2,0.24
22,2014Q3,0.24
23,2014Q4,0.34
24,2015Q1,0.13
25,2015Q2,0.4
26,2015Q3,0.13
27,2015Q4,0.63
28,2016Q1,0.14
29,2016Q2,0.33
30,2016Q3,-0.21
31,2016Q4,0.99
32,2017Q1,0.12
33,2017Q2,0.42
34,2017Q3,-0.12
35,2017Q4,0.9
36,2018Q1,0.15
37,2018Q2,0.39
38,2018Q3,0.42
39,2018Q4,0.59
40,2019Q1,0.27
41,2019Q2,0.12
42,2019Q3,0.3
43,2019Q4,0.72
44,2020Q1,0.32
45,2020Q2,0.5
46,2020Q3,0.03
47,2020Q4,0.54
48,2021Q1,0.32
49,2021Q2,0.37
50,2021Q3,0.31
51,2021Q4,1.38
52,2022Q1,0.41
53,2022Q2,0.39
