Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,GIC,GIC,GIC,GIC,GIC,GIC,GIC,GIC,GIC,GIC,GIC,GIC
date,,,,,,,,,,,,
2020-11-06,16.68,0.0,0.0,18.6,20.0,20.0,18.6,1531680000,0,83500,0,83500
2020-11-09,15.06,-1.8,-9.68,16.8,17.5,17.5,18.6,748190000,90720000,44400,5400,49800
2020-11-10,15.06,0.0,0.0,16.8,17.4,17.4,16.8,111840000,0,6600,0,6600
2020-11-11,13.63,-1.6,-9.52,15.2,16.0,16.0,16.8,785210000,0,50900,0,50900
2020-11-12,13.45,-0.2,-1.32,15.0,15.2,15.2,15.2,785280000,0,52900,0,52900
2020-11-13,14.17,0.8,5.33,15.8,15.1,16.5,15.0,1153730000,0,73300,0,73300
2020-11-16,14.62,0.5,3.16,16.3,16.0,16.5,15.8,417560000,0,25800,0,25800
2020-11-17,14.8,0.2,1.23,16.5,16.4,16.5,16.3,280110000,252000000,17200,16800,34000
2020-11-18,15.42,0.7,4.24,17.2,16.9,17.2,16.5,1175840000,0,69700,0,69700
2020-11-19,16.14,0.8,4.65,18.0,17.2,18.0,17.2,1026750000,0,57700,0,57700
2020-11-20,17.49,1.5,8.33,19.5,18.9,19.8,18.0,1581260000,0,82600,0,82600
2020-11-23,18.11,0.7,3.59,20.2,19.5,20.2,19.5,3196090000,0,162000,0,162000
2020-11-24,17.58,-0.6,-2.97,19.6,19.5,19.7,20.2,364270000,0,18600,0,18600
2020-11-25,16.68,-1.0,-5.1,18.6,19.9,19.9,19.6,382180000,0,20300,0,20300
2020-11-26,16.32,-0.4,-2.15,18.2,18.1,18.2,18.6,157620000,0,8700,0,8700
2020-11-27,16.95,0.7,3.85,18.9,19.0,19.0,18.2,304240000,0,16700,0,16700
2020-11-30,16.5,-0.5,-2.65,18.4,19.5,19.5,18.9,303100000,0,16500,0,16500
2020-12-01,17.04,0.6,3.26,19.0,18.5,19.3,18.4,730990000,0,38900,0,38900
2020-12-02,17.22,0.2,1.05,19.2,18.8,19.5,19.0,538650000,0,27900,0,27900
2020-12-03,17.4,0.2,1.04,19.4,19.2,19.7,19.2,821890000,0,42100,0,42100
2020-12-04,17.4,0.0,0.0,19.4,18.5,19.4,19.4,37950000,0,2000,0,2000
2020-12-07,17.49,0.1,0.52,19.5,18.8,19.5,19.4,471140000,0,24300,0,24300
2020-12-08,17.4,-0.1,-0.51,19.4,19.4,19.4,19.5,154620000,0,8100,0,8100
2020-12-09,17.04,-0.4,-2.06,19.0,18.9,19.2,19.4,338140000,0,17800,0,17800
2020-12-10,17.04,0.0,0.0,19.0,19.0,19.1,19.0,427660000,0,22500,0,22500
2020-12-11,17.04,0.0,0.0,19.0,19.0,19.0,19.0,198170000,0,10500,0,10500
2020-12-14,17.04,0.0,0.0,19.0,19.0,19.0,19.0,15200000,0,800,0,800
2020-12-15,16.77,-0.3,-1.58,18.7,18.9,18.9,19.0,150300000,0,8000,0,8000
2020-12-16,17.04,0.3,1.6,19.0,18.6,19.3,18.7,28050000,253500000,1500,15000,16500
2020-12-17,16.68,-0.4,-2.11,18.6,18.8,18.9,19.0,61980000,0,3300,0,3300
2020-12-18,17.04,0.4,2.15,19.0,18.8,19.0,18.6,173360000,0,9200,0,9200
2020-12-21,17.04,0.0,0.0,19.0,19.0,19.0,19.0,323990000,0,17200,0,17200
2020-12-22,17.04,0.0,0.0,19.0,18.8,19.0,19.0,1559970000,0,82300,0,82300
2020-12-23,17.84,0.9,4.74,19.9,19.0,20.0,19.0,3874290000,0,197700,0,197700
2020-12-24,17.49,-0.4,-2.01,19.5,20.0,20.5,19.9,546180000,0,27800,0,27800
2020-12-25,17.93,0.5,2.56,20.0,19.1,20.6,19.5,2669400000,0,134100,0,134100
2020-12-28,18.92,1.1,5.5,21.1,20.0,22.0,20.0,3915350000,0,189300,0,189300
2020-12-29,18.83,-0.1,-0.47,21.0,21.5,21.8,21.1,710120000,0,33400,0,33400
2020-12-30,18.38,-0.5,-2.38,20.5,20.8,20.8,21.0,840630000,0,41300,0,41300
2020-12-31,18.38,0.0,0.0,20.5,20.5,20.5,20.5,1406750000,0,69700,0,69700
2021-01-04,20.18,2.0,9.76,22.5,20.8,22.5,20.5,6982670000,0,313500,0,313500
2021-01-05,22.15,2.2,9.78,24.7,22.5,24.7,22.5,7372710000,0,299600,0,299600
2021-01-06,23.05,1.0,4.05,25.7,25.0,27.0,24.7,5875630000,0,221400,0,221400
2021-01-07,23.31,0.3,1.17,26.0,25.6,26.2,25.7,3245970000,0,130200,0,130200
2021-01-08,21.88,-1.6,-6.15,24.4,26.0,26.9,26.0,6242770000,0,248000,0,248000
2021-01-11,22.96,1.2,4.92,25.6,24.4,25.7,24.4,3944030000,0,156900,0,156900
2021-01-12,24.21,1.4,5.47,27.0,25.6,27.5,25.6,7943170000,0,299000,0,299000
2021-01-13,25.29,1.2,4.44,28.2,27.2,29.2,27.0,4446060000,0,157000,0,157000
2021-01-14,24.66,-0.7,-2.48,27.5,27.9,28.2,28.2,2031830000,0,73500,0,73500
2021-01-15,24.66,0.0,0.0,27.5,27.5,28.3,27.5,4245540000,0,156100,0,156100
2021-01-18,24.93,0.3,1.09,27.8,27.5,28.0,27.5,3025520000,0,110700,0,110700
2021-01-19,22.6,-2.6,-9.35,25.2,28.0,28.0,27.8,4628270000,0,177800,0,177800
2021-01-20,22.87,0.3,1.19,25.5,25.2,25.5,25.2,1063570000,0,43200,0,43200
2021-01-21,22.96,0.1,0.39,25.6,26.0,26.1,25.5,1822370000,0,71300,0,71300
2021-01-22,22.69,-0.3,-1.17,25.3,25.7,25.7,25.6,1815680000,0,71600,0,71600
2021-01-25,22.51,-0.2,-0.79,25.1,25.4,25.4,25.3,1590480000,241500000,63800,10500,74300
2021-01-26,21.52,-1.1,-4.38,24.0,25.2,25.2,25.1,1919260000,0,78900,0,78900
2021-01-27,21.07,-0.5,-2.08,23.5,24.1,24.2,24.0,1555640000,0,65800,0,65800
2021-01-28,19.01,-2.3,-9.79,21.2,22.5,22.5,23.5,2169080000,0,101600,0,101600
2021-01-29,19.82,0.9,4.25,22.1,19.2,23.3,21.2,700410000,0,32800,0,32800
2021-02-01,18.83,-1.1,-4.98,21.0,22.1,22.5,22.1,712410000,0,33100,0,33100
2021-02-02,19.55,0.8,3.81,21.8,21.5,21.9,21.0,393740000,0,18500,0,18500
2021-02-03,20.53,1.1,5.05,22.9,21.9,23.0,21.8,402070000,0,18000,0,18000
2021-02-04,20.09,-0.5,-2.18,22.4,22.5,22.5,22.9,414820000,0,18600,0,18600
2021-02-05,20.09,0.0,0.0,22.4,22.9,22.9,22.4,542200000,0,24300,0,24300
2021-02-08,20.09,0.0,0.0,22.4,22.4,23.0,22.4,956980000,0,42600,0,42600
2021-02-09,21.16,1.2,5.36,23.6,22.1,23.6,22.4,304340000,0,13300,0,13300
2021-02-17,21.52,0.4,1.69,24.0,23.6,25.0,23.6,504650000,0,20800,0,20800
2021-02-18,21.52,0.0,0.0,24.0,24.0,24.5,24.0,493890000,0,20600,0,20600
2021-02-19,21.25,-0.3,-1.25,23.7,24.0,24.0,24.0,1025940000,0,43800,0,43800
2021-02-22,21.07,-0.2,-0.84,23.5,24.0,24.0,23.7,660670000,0,27900,0,27900
2021-02-23,21.07,0.0,0.0,23.5,23.3,23.5,23.5,1201910000,0,52000,0,52000
2021-02-24,20.62,-0.5,-2.13,23.0,23.3,23.3,23.5,414500000,0,18100,0,18100
2021-02-25,20.27,-0.4,-1.74,22.6,23.0,23.0,23.0,1047420000,0,46200,0,46200
2021-02-26,20.44,0.2,0.88,22.8,22.6,22.9,22.6,1326380000,0,58800,0,58800
2021-03-01,21.61,1.3,5.7,24.1,22.8,24.2,22.8,2894890000,0,124700,0,124700
2021-03-02,21.16,-0.5,-2.07,23.6,24.0,25.0,24.1,737760000,0,30700,0,30700
2021-03-03,20.89,-0.3,-1.27,23.3,23.7,23.7,23.6,1845990000,0,80100,0,80100
2021-03-04,20.62,-0.3,-1.29,23.0,23.3,23.9,23.3,2044290000,0,88600,0,88600
2021-03-05,20.62,0.0,0.0,23.0,23.0,23.0,23.0,1350430000,0,58900,0,58900
2021-03-08,21.07,0.5,2.17,23.5,23.1,23.9,23.0,654480000,0,27700,0,27700
2021-03-09,21.07,0.0,0.0,23.5,23.5,23.5,23.5,904860000,0,39100,0,39100
2021-03-10,22.33,1.4,5.96,24.9,23.6,24.9,23.5,4093550000,0,169200,0,169200
2021-03-11,22.69,0.4,1.61,25.3,25.0,26.0,24.9,3755360000,0,147900,0,147900
2021-03-12,21.79,-1.0,-3.95,24.3,25.3,25.3,25.3,1356850000,0,54600,0,54600
2021-03-15,22.06,0.3,1.23,24.6,24.3,24.7,24.3,1795570000,0,73300,0,73300
2021-03-16,24.21,2.4,9.76,27.0,24.6,27.0,24.6,4694240000,0,186000,0,186000
2021-03-17,23.76,-0.5,-1.85,26.5,27.0,27.2,27.0,3985400000,0,150200,0,150200
2021-03-18,23.76,0.0,0.0,26.5,26.5,26.6,26.5,2117210000,0,80800,0,80800
2021-03-19,23.76,0.0,0.0,26.5,26.4,26.5,26.5,2239270000,0,85700,0,85700
2021-03-22,22.87,-1.0,-3.77,25.5,26.3,26.3,26.5,2475660000,0,96300,0,96300
2021-03-23,22.24,-0.7,-2.75,24.8,25.5,25.5,25.5,2256000000,0,90500,0,90500
2021-03-24,21.61,-0.7,-2.82,24.1,24.7,24.7,24.8,3315570000,0,136700,0,136700
2021-03-25,21.7,0.1,0.41,24.2,24.1,24.6,24.1,2574690000,0,108200,0,108200
2021-03-26,21.7,0.0,0.0,24.2,24.2,24.6,24.2,1303890000,0,54600,0,54600
2021-03-29,21.88,0.2,0.83,24.4,24.0,24.7,24.2,872230000,0,36000,0,36000
2021-03-30,21.97,0.1,0.41,24.5,25.0,25.0,24.4,945620000,0,38800,0,38800
2021-03-31,22.42,0.5,2.04,25.0,24.2,25.5,24.5,1926680000,0,76900,0,76900
2021-04-01,22.42,0.0,0.0,25.0,24.9,25.0,25.0,429720000,0,17300,0,17300
2021-04-02,22.42,0.0,0.0,25.0,25.0,25.1,25.0,967370000,0,38700,0,38700
2021-04-05,22.24,-0.2,-0.8,24.8,25.4,25.4,25.0,685680000,0,27600,0,27600
2021-04-06,22.24,0.0,0.0,24.8,25.0,25.3,24.8,814920000,0,33100,0,33100
2021-04-07,22.24,0.0,0.0,24.8,24.8,24.8,24.8,1344210000,0,55300,0,55300
2021-04-08,21.88,-0.4,-1.61,24.4,24.5,24.5,24.8,1193990000,0,48900,0,48900
2021-04-09,21.88,0.0,0.0,24.4,24.4,24.4,24.4,625340000,0,25700,0,25700
2021-04-12,21.79,-0.1,-0.41,24.3,24.4,24.4,24.4,1751300000,0,72300,0,72300
2021-04-13,21.43,-0.4,-1.65,23.9,24.3,24.3,24.3,1296050000,0,54100,0,54100
2021-04-14,21.43,0.0,0.0,23.9,23.7,24.0,23.9,978150000,0,41100,0,41100
2021-04-15,21.16,-0.3,-1.26,23.6,23.9,24.0,23.9,594310000,0,25100,0,25100
2021-04-16,20.62,-0.6,-2.54,23.0,23.6,23.6,23.6,1270330000,0,55100,0,55100
2021-04-19,19.91,-0.8,-3.48,22.2,22.8,22.8,23.0,1655190000,0,74200,0,74200
2021-04-20,20.27,0.4,1.8,22.6,22.4,22.7,22.2,1466290000,0,65800,0,65800
2021-04-22,18.83,-1.6,-7.08,21.0,22.6,22.6,22.6,2095070000,0,96400,0,96400
2021-04-23,19.19,0.4,1.9,21.4,21.0,21.6,21.0,634910000,0,29900,0,29900
2021-04-26,19.28,0.1,0.47,21.5,21.8,21.8,21.4,621770000,0,29200,0,29200
2021-04-27,18.65,-0.7,-3.26,20.8,21.3,21.5,21.5,761090000,0,36100,0,36100
2021-04-28,18.74,0.1,0.48,20.9,20.8,21.0,20.8,591590000,0,28300,0,28300
2021-04-29,18.92,0.2,0.96,21.1,20.9,21.1,20.9,226390000,0,10800,0,10800
2021-05-04,18.65,-0.3,-1.42,20.8,21.1,22.2,21.1,438900000,0,21000,0,21000
2021-05-05,19.01,0.4,1.92,21.2,21.5,21.5,20.8,744370000,0,35400,0,35400
2021-05-06,18.83,-0.2,-0.94,21.0,21.5,21.5,21.2,479810000,0,22700,0,22700
2021-05-07,18.47,-0.4,-1.9,20.6,21.1,21.2,21.0,1292400000,0,61900,0,61900
2021-05-10,18.74,0.3,1.46,20.9,21.0,21.0,20.6,766850000,0,36700,0,36700
2021-05-11,18.83,0.1,0.48,21.0,21.0,21.3,20.9,555238900,0,26421,0,26421
2021-05-12,19.01,0.2,0.95,21.2,21.0,21.2,21.0,289470000,0,13700,0,13700
2021-05-13,19.02,0.0,0.0,20.0,21.0,21.0,20.0,462900000,0,23000,0,23000
2021-05-14,19.21,0.2,1.0,20.2,20.1,20.2,20.0,331910000,0,16500,0,16500
2021-05-17,18.92,-0.3,-1.49,19.9,20.1,20.1,20.2,48120000,0,2400,0,2400
2021-05-18,18.35,-0.6,-3.02,19.3,19.8,19.8,19.9,405160000,0,20800,0,20800
2021-05-19,18.16,-0.2,-1.04,19.1,19.5,19.5,19.3,485330000,0,25300,0,25300
2021-05-20,17.78,-0.4,-2.09,18.7,19.1,19.1,19.1,262190000,0,14000,0,14000
2021-05-21,17.97,0.2,1.07,18.9,18.7,19.1,18.7,96340000,0,5100,0,5100
2021-05-24,17.69,-0.3,-1.59,18.6,18.9,19.0,18.9,565160000,0,30700,0,30700
2021-05-25,17.69,0.0,0.0,18.6,18.8,18.8,18.6,323760000,0,17400,0,17400
2021-05-26,17.31,-0.4,-2.15,18.2,18.5,18.6,18.6,235360000,0,12800,0,12800
2021-05-27,17.5,0.2,1.1,18.4,18.2,18.8,18.2,941110000,0,51300,0,51300
2021-05-28,17.5,0.0,0.0,18.4,18.7,18.7,18.4,105670000,0,5700,0,5700
2021-05-31,17.12,-0.4,-2.17,18.0,18.4,18.4,18.4,276810000,0,15400,0,15400
2021-06-01,17.21,0.1,0.56,18.1,18.1,18.4,18.0,441480000,0,24500,0,24500
2021-06-02,17.31,0.1,0.55,18.2,18.2,18.3,18.1,261998100,0,14401,0,14401
2021-06-03,17.59,0.3,1.65,18.5,18.3,18.5,18.2,361100000,0,19600,0,19600
2021-06-04,17.59,0.0,0.0,18.5,18.5,18.6,18.5,166020000,0,9000,0,9000
2021-06-07,17.31,-0.3,-1.62,18.2,18.5,18.5,18.5,161000000,0,8800,0,8800
2021-06-08,17.12,-0.2,-1.1,18.0,18.2,18.3,18.2,333460000,0,18400,0,18400
2021-06-09,17.31,0.2,1.11,18.2,18.1,18.2,18.0,202960000,0,11200,0,11200
2021-06-10,17.12,-0.2,-1.1,18.0,18.2,18.2,18.2,199050000,0,11000,0,11000
2021-06-11,17.69,0.6,3.33,18.6,18.0,18.8,18.0,770350000,0,42400,0,42400
2021-06-14,18.92,1.3,6.99,19.9,18.6,20.1,18.6,1001120000,0,50800,0,50800
2021-06-15,18.35,-0.6,-3.02,19.3,19.9,19.9,19.9,169620000,0,8800,0,8800
2021-06-16,18.26,-0.1,-0.52,19.2,19.1,19.2,19.3,416740000,0,21800,0,21800
2021-06-17,18.54,0.3,1.56,19.5,18.9,19.5,19.2,604910000,0,31500,0,31500
2021-06-18,18.73,0.2,1.03,19.7,19.6,20.0,19.5,757990000,0,38400,0,38400
2021-06-21,18.83,0.1,0.51,19.8,19.7,20.3,19.7,235400000,0,11900,0,11900
2021-06-22,18.54,-0.3,-1.52,19.5,19.8,20.0,19.8,284880000,0,14500,0,14500
2021-06-23,17.97,-0.6,-3.08,18.9,19.5,19.5,19.5,484410000,0,25300,0,25300
2021-06-24,17.88,-0.1,-0.53,18.8,18.7,18.9,18.9,449330000,0,24100,0,24100
2021-06-25,17.97,0.1,0.53,18.9,19.0,19.0,18.8,37540000,0,2000,0,2000
2021-06-28,17.59,-0.4,-2.12,18.5,19.1,19.1,18.9,160000000,0,8600,0,8600
2021-06-29,17.88,0.3,1.62,18.8,18.9,19.0,18.5,58710000,0,3100,0,3100
2021-06-30,18.07,0.2,1.06,19.0,18.7,19.0,18.8,337580000,0,17900,0,17900
2021-07-01,17.97,-0.1,-0.53,18.9,19.0,19.3,19.0,240320000,0,12600,0,12600
2021-07-02,17.78,-0.2,-1.06,18.7,18.9,19.0,18.9,48890000,0,2600,0,2600
2021-07-05,17.69,-0.1,-0.53,18.6,18.7,18.7,18.7,546780000,0,29500,0,29500
2021-07-06,17.21,-0.5,-2.69,18.1,18.8,18.8,18.6,534390000,0,29000,0,29000
2021-07-07,17.21,0.0,0.0,18.1,18.0,18.4,18.1,303610000,0,16800,0,16800
2021-07-08,17.4,0.2,1.1,18.3,18.3,18.3,18.1,49100000,0,2700,0,2700
2021-07-09,17.4,0.0,0.0,18.3,17.9,18.3,18.3,334510000,0,18600,0,18600
2021-07-12,16.83,-0.6,-3.28,17.7,18.0,18.0,18.3,281950000,0,15800,0,15800
2021-07-13,17.02,0.2,1.13,17.9,18.7,18.7,17.7,158280000,0,8800,0,8800
2021-07-14,17.12,0.1,0.56,18.0,17.9,18.0,17.9,340110000,0,19000,0,19000
2021-07-15,17.21,0.1,0.56,18.1,18.1,18.1,18.0,37830000,0,2100,0,2100
2021-07-16,17.4,0.2,1.1,18.3,18.1,18.3,18.1,106380000,0,5900,0,5900
2021-07-19,16.83,-0.6,-3.28,17.7,18.3,18.3,18.3,181640000,0,10200,0,10200
2021-07-20,17.21,0.4,2.26,18.1,18.1,18.1,17.7,177000000,0,10000,0,10000
2021-07-21,17.21,0.0,0.0,18.1,18.1,18.1,18.1,117570000,0,6500,0,6500
2021-07-22,17.5,0.3,1.66,18.4,18.1,18.4,18.1,356510000,0,19600,0,19600
2021-07-23,17.5,0.0,0.0,18.4,18.4,18.6,18.4,356050000,0,19400,0,19400
2021-07-26,17.59,0.1,0.54,18.5,18.4,18.5,18.4,221240000,0,12000,0,12000
2021-07-27,17.5,-0.1,-0.54,18.4,18.5,18.5,18.5,42360000,0,2300,0,2300
2021-07-28,17.31,-0.2,-1.09,18.2,18.1,18.3,18.4,217190000,0,12000,0,12000
2021-07-29,17.31,0.0,0.0,18.2,18.1,18.3,18.2,75740000,0,4200,0,4200
2021-07-30,17.4,0.1,0.55,18.3,18.4,18.5,18.2,170770000,0,9400,0,9400
2021-08-02,17.31,-0.1,-0.55,18.2,18.3,18.3,18.3,381430000,0,21100,0,21100
2021-08-03,17.69,0.4,2.2,18.6,18.1,19.0,18.2,1166710000,0,62800,0,62800
2021-08-04,17.97,0.3,1.61,18.9,18.9,19.1,18.6,737300000,0,38800,0,38800
2021-08-05,18.07,0.1,0.53,19.0,19.1,19.2,18.9,311840000,0,16500,0,16500
2021-08-06,18.26,0.2,1.05,19.2,19.1,19.3,19.0,695550000,0,36600,0,36600
2021-08-09,18.83,0.6,3.13,19.8,19.2,20.1,19.2,465470000,0,23600,0,23600
2021-08-10,19.88,1.1,5.56,20.9,19.8,20.9,19.8,2000830000,0,97700,0,97700
2021-08-11,21.78,2.0,9.57,22.9,20.9,22.9,20.9,2756430000,0,121700,0,121700
2021-08-12,20.73,-1.1,-4.8,21.8,22.9,24.4,22.9,4126920000,0,177900,0,177900
2021-08-13,20.35,-0.4,-1.83,21.4,21.5,21.5,21.8,1530190000,0,73600,0,73600
2021-08-16,20.35,0.0,0.0,21.4,21.8,21.8,21.4,884010000,0,42000,0,42000
2021-08-17,19.97,-0.4,-1.87,21.0,21.4,21.4,21.4,758110000,0,36900,0,36900
2021-08-18,19.5,-0.5,-2.38,20.5,20.3,20.9,21.0,485870000,0,23800,0,23800
2021-08-19,19.59,0.1,0.49,20.6,20.6,20.6,20.5,1241900000,0,61400,0,61400
2021-08-20,19.4,-0.2,-0.97,20.4,22.0,22.0,20.6,1162660000,0,57000,0,57000
2021-08-23,19.02,-0.4,-1.96,20.0,20.4,20.4,20.4,1291820000,0,64400,0,64400
2021-08-24,19.02,0.0,0.0,20.0,20.2,20.5,20.0,866150000,0,43300,0,43300
2021-08-25,19.31,0.3,1.5,20.3,20.0,20.5,20.0,366070000,0,18200,0,18200
2021-08-26,20.54,1.3,6.4,21.6,20.3,22.0,20.3,1945160000,0,90300,0,90300
2021-08-27,20.54,0.0,0.0,21.6,21.6,21.6,21.6,1089870000,0,50800,0,50800
2021-08-30,20.54,0.0,0.0,21.6,21.6,22.0,21.6,1190760000,0,54900,0,54900
2021-08-31,20.54,0.0,0.0,21.6,21.6,21.7,21.6,665220000,0,30900,0,30900
2021-09-01,20.92,0.4,1.85,22.0,21.6,22.8,21.6,2323598000,0,105780,0,105780
2021-09-06,21.78,0.9,4.09,22.9,22.3,23.2,22.0,2443730000,0,107000,0,107000
2021-09-07,22.63,0.9,3.93,23.8,23.0,24.1,22.9,6057530000,0,255410,0,255410
2021-09-08,21.87,-0.8,-3.36,23.0,23.6,23.8,23.8,3242925000,0,139330,0,139330
2021-09-09,22.05,0.2,0.89,22.7,22.5,23.0,22.5,1249420000,0,55000,0,55000
2021-09-10,21.76,-0.3,-1.32,22.4,23.0,23.0,22.7,1634560000,0,73600,0,73600
2021-09-13,22.73,1.0,4.46,23.4,22.5,24.1,22.4,5026335000,0,215210,0,215210
2021-09-14,22.44,-0.3,-1.28,23.1,23.8,23.8,23.4,1044000000,0,44900,0,44900
2021-09-15,22.25,-0.2,-0.87,22.9,22.5,23.2,23.1,889280000,0,38700,0,38700
2021-09-16,22.15,-0.1,-0.44,22.8,23.0,23.0,22.9,1177730000,0,51600,0,51600
2021-09-17,21.95,-0.2,-0.88,22.6,22.7,23.4,22.8,1537570000,0,67200,0,67200
2021-09-20,21.57,-0.4,-1.77,22.2,22.6,22.7,22.6,1830050000,0,81600,0,81600
2021-09-21,21.66,0.1,0.45,22.3,22.0,22.4,22.2,1284290000,0,58400,0,58400
2021-09-22,22.34,0.7,3.14,23.0,22.1,23.0,22.3,1460390000,0,65500,0,65500
2021-09-23,21.86,-0.5,-2.17,22.5,22.9,22.9,23.0,545740000,0,24200,0,24200
2021-09-24,21.76,-0.1,-0.44,22.4,22.3,22.7,22.5,801700000,0,35700,0,35700
2021-09-27,21.08,-0.7,-3.13,21.7,22.4,22.4,22.4,830620000,0,37800,0,37800
2021-09-28,21.18,0.1,0.46,21.8,21.7,21.8,21.7,464430000,0,21600,0,21600
2021-09-29,20.79,-0.4,-1.83,21.4,21.3,21.6,21.8,447670000,0,20900,0,20900
2021-09-30,20.98,0.2,0.93,21.6,21.4,21.7,21.4,359950000,0,16800,0,16800
2021-10-01,20.59,-0.4,-1.85,21.2,21.1,21.4,21.6,1017310000,0,48000,0,48000
2021-10-04,21.18,0.6,2.83,21.8,21.4,21.8,21.2,366560000,0,17100,0,17100
2021-10-05,20.69,-0.5,-2.29,21.3,21.0,22.2,21.8,194147600,0,9108,0,9108
2021-10-06,21.66,1.0,4.69,22.3,21.3,22.5,21.3,1332184400,0,60006,0,60006
2021-10-07,21.76,0.1,0.45,22.4,22.0,22.5,22.3,439860000,0,19600,0,19600
2021-10-08,21.76,0.0,0.0,22.4,22.4,22.9,22.4,536100000,0,23900,0,23900
2021-10-11,21.86,0.1,0.45,22.5,22.5,22.6,22.4,486930000,0,21800,0,21800
2021-10-12,21.57,-0.3,-1.33,22.2,22.5,22.5,22.5,1574195000,0,70946,0,70946
2021-10-13,21.57,0.0,0.0,22.2,22.2,22.3,22.2,1015322600,0,45806,0,45806
2021-10-14,21.57,0.0,0.0,22.2,22.2,22.3,22.2,949510000,0,42800,0,42800
2021-10-15,21.66,0.1,0.45,22.3,22.3,22.5,22.2,974820000,0,43700,0,43700
2021-10-18,22.34,0.7,3.14,23.0,22.4,23.7,22.3,2591066000,0,112720,0,112720
2021-10-19,22.34,0.0,0.0,23.0,23.0,23.4,23.0,456030000,0,19700,0,19700
2021-10-20,22.15,-0.2,-0.87,22.8,23.1,23.1,23.0,696430000,0,30600,0,30600
2021-10-21,22.15,0.0,0.0,22.8,22.9,22.9,22.8,892049000,0,39310,0,39310
2021-10-22,21.95,-0.2,-0.88,22.6,22.9,22.9,22.8,311620000,0,13700,0,13700
2021-10-25,21.37,-0.6,-2.65,22.0,22.2,22.2,22.6,1462480000,0,66600,0,66600
2021-10-26,21.66,0.3,1.36,22.3,22.5,22.5,22.0,418880000,0,18920,0,18920
2021-10-27,21.66,0.0,0.0,22.3,22.3,22.5,22.3,667790000,0,29900,0,29900
2021-10-28,21.66,0.0,0.0,22.3,22.4,22.4,22.3,943764000,0,42420,0,42420
2021-10-29,21.86,0.2,0.9,22.5,22.2,22.5,22.3,1060070000,0,47800,0,47800
2021-11-01,22.05,0.2,0.89,22.7,22.5,23.0,22.5,1461950000,0,64500,0,64500
2021-11-02,22.15,0.1,0.44,22.8,23.5,23.5,22.7,403880000,0,17800,0,17800
2021-11-03,21.86,-0.3,-1.32,22.5,22.8,23.2,22.8,1067080000,0,47100,0,47100
2021-11-04,21.86,0.0,0.0,22.5,22.5,22.6,22.5,641550000,0,28500,0,28500
2021-11-05,21.86,0.0,0.0,22.5,22.5,22.6,22.5,549080000,0,24400,0,24400
2021-11-08,21.86,0.0,0.0,22.5,22.8,22.8,22.5,532920000,0,23600,0,23600
2021-11-09,22.05,0.2,0.89,22.7,22.6,22.8,22.5,1245670000,0,55100,0,55100
2021-11-10,22.15,0.1,0.44,22.8,22.8,22.8,22.7,991540000,0,43600,0,43600
2021-11-11,22.15,0.0,0.0,22.8,22.8,22.9,22.8,558317400,0,24462,0,24462
