,quarter,roa
0,2006Q4,2.83
1,2007Q1,0.62
2,2007Q2,1.0
3,2007Q3,2.33
4,2007Q4,0.63
5,2008Q1,0.48
6,2008Q2,2.04
7,2008Q3,1.87
8,2008Q4,2.27
9,2009Q1,1.27
10,2009Q2,1.9
11,2009Q3,2.35
12,2009Q4,5.4
13,2010Q1,1.08
14,2010Q2,2.22
15,2010Q3,1.27
16,2010Q4,0.0
17,2011Q1,0.65
18,2011Q2,0.56
19,2011Q3,0.14
20,2011Q4,1.76
21,2012Q1,0.43
22,2012Q2,0.9
23,2012Q3,0.35
24,2012Q4,1.65
25,2013Q1,0.19
26,2013Q2,0.63
27,2013Q3,0.4
28,2013Q4,1.55
29,2014Q1,0.6
30,2014Q2,0.81
31,2014Q3,0.7
32,2014Q4,0.81
33,2015Q1,0.51
34,2015Q2,1.0
35,2015Q3,0.91
36,2015Q4,1.05
37,2016Q1,0.47
38,2016Q2,0.23
39,2016Q3,0.58
40,2016Q4,0.45
41,2017Q1,0.47
42,2017Q2,0.84
43,2017Q3,0.77
44,2017Q4,0.63
45,2018Q1,0.24
46,2018Q2,0.63
47,2018Q3,-0.04
48,2018Q4,0.61
49,2019Q1,0.2
50,2019Q2,0.15
51,2019Q3,0.01
52,2019Q4,0.16
53,2020Q1,-0.08
54,2020Q2,0.55
55,2020Q3,-0.08
56,2020Q4,-0.03
57,2021Q1,0.2
58,2021Q2,-0.01
59,2021Q3,0.0
60,2021Q4,0.14
61,2022Q1,0.31
62,2022Q2,0.14
