,quarter,roa
0,2006Q1,0.0
1,2006Q2,0.0
2,2006Q3,0.0
3,2006Q4,0.87
4,2007Q1,1.31
5,2007Q2,0.75
6,2007Q3,0.6
7,2007Q4,1.6
8,2008Q1,1.23
9,2008Q2,1.34
10,2008Q3,1.1
11,2008Q4,0.92
12,2009Q1,0.45
13,2009Q2,0.42
14,2009Q3,0.0
15,2009Q4,2.57
16,2010Q1,1.19
17,2010Q2,0.91
18,2010Q3,0.36
19,2010Q4,0.16
20,2011Q1,0.05
21,2011Q2,0.64
22,2011Q3,1.48
23,2011Q4,0.0
24,2012Q1,-0.32
25,2012Q2,-0.56
26,2012Q3,-0.45
27,2012Q4,-1.33
28,2013Q1,0.1
29,2013Q2,0.1
30,2013Q3,0.35
31,2013Q4,0.43
32,2014Q1,0.15
33,2014Q2,0.08
34,2014Q3,-0.47
35,2014Q4,1.05
36,2015Q1,0.38
37,2015Q2,0.2
38,2015Q3,0.21
39,2015Q4,1.69
40,2016Q1,0.23
41,2016Q2,0.88
42,2016Q3,0.61
43,2016Q4,0.89
44,2017Q1,0.32
45,2017Q2,0.71
46,2017Q3,0.94
47,2017Q4,0.92
48,2018Q1,0.5
49,2018Q2,0.55
50,2018Q3,0.82
51,2018Q4,1.12
52,2019Q1,0.5
53,2019Q2,0.6
54,2019Q3,1.66
55,2019Q4,0.49
56,2020Q1,-1.84
57,2020Q2,-1.2
58,2020Q3,2.93
59,2020Q4,1.55
60,2021Q1,1.04
61,2021Q2,-0.17
62,2021Q3,0.82
63,2021Q4,-0.11
64,2022Q1,0.45
65,2022Q2,0.84
