,quarter,roa
0,2008Q2,15.96
1,2008Q3,2.44
2,2008Q4,-9.86
3,2009Q1,-4.61
4,2009Q2,11.2
5,2009Q3,0.2
6,2009Q4,2.07
7,2010Q1,0.37
8,2010Q2,3.14
9,2010Q3,0.76
10,2010Q4,1.82
11,2011Q1,4.37
12,2011Q2,1.69
13,2011Q3,-0.11
14,2011Q4,1.72
15,2012Q1,0.88
16,2012Q2,1.02
17,2012Q3,0.35
18,2012Q4,2.63
19,2013Q1,1.72
20,2013Q2,1.32
21,2013Q3,2.37
22,2013Q4,1.76
23,2014Q1,3.31
24,2014Q2,1.78
25,2014Q3,0.56
26,2014Q4,-0.7
27,2015Q1,-0.89
28,2015Q2,0.72
29,2015Q3,-6.21
30,2015Q4,-2.99
31,2016Q1,6.27
32,2016Q2,7.99
33,2016Q3,2.43
34,2016Q4,2.5
35,2017Q1,3.45
36,2017Q2,0.67
37,2017Q3,2.7
38,2017Q4,3.19
39,2018Q1,3.08
40,2018Q2,-1.69
41,2018Q3,-0.97
42,2018Q4,-3.35
43,2019Q1,-0.14
44,2019Q2,-0.06
45,2019Q3,-0.91
46,2019Q4,-1.59
47,2020Q1,-3.54
48,2020Q2,-0.28
49,2020Q3,2.03
50,2020Q4,11.35
51,2021Q1,3.6
52,2021Q2,3.61
53,2021Q3,0.27
54,2021Q4,-1.52
55,2022Q1,-0.39
56,2022Q2,-11.05
