,date,quarter,price,shares_est,market_cap
0,2017-06-30,2017Q2,17.95,32483857.785042908,583085247242
1,2017-09-29,2017Q3,19.05,34433926.19680851,655966294049
2,2017-12-29,2017Q4,17.7,34434170.77436794,609484822706
3,2018-03-30,2018Q1,17.6,34434271.34863353,606043175736
4,2018-06-29,2018Q2,15.0,34433096.92671395,516496453901
5,2018-09-28,2018Q3,13.8,38230587.618048266,527582109129
6,2018-12-28,2018Q4,13.5,38229897.54734554,516103616889
7,2019-03-29,2019Q1,13.9,38231216.56199116,531413910212
8,2019-06-28,2019Q2,14.7,38231411.11607808,562001743406
9,2019-09-30,2019Q3,12.05,38229215.80188679,460662050413
10,2019-12-31,2019Q4,10.0,42303489.43985308,423034894399
11,2020-03-31,2020Q1,9.95,42301047.517838165,420895422802
12,2020-06-30,2020Q2,9.59,42301483.54876616,405671227233
13,2020-09-30,2020Q3,9.95,47293611.08832937,470571430329
14,2020-12-31,2020Q4,11.65,47293902.17625512,550973960353
15,2021-03-31,2021Q1,15.0,82297197.12763493,1234457956915
16,2021-06-30,2021Q2,12.4,82297256.30773473,1020485978216
17,2021-09-30,2021Q3,27.0,87207876.8349445,2354612674544
18,2021-12-31,2021Q4,25.0,87208623.75290419,2180215593823
19,2022-03-31,2022Q1,24.0,174414896.10086387,4185957506421
20,2022-06-30,2022Q2,9.96,224424682.2825816,2235269835535
