,timestamp,delta_volume,date,note
0,1310490000,86500000.0,2011-07-13,"Niêm yết cổ phiếu lần đầu - 86,500,000 CP"
1,1311008400,86500000.0,2011-07-19,"Giao dịch lần đầu - 86,500,000 CP"
2,1333472400,,2012-04-04,Đưa vào diện cảnh báo
3,1459875600,,2016-04-06,Đưa cổ phiếu ra khỏi diện cảnh báo
4,1477933200,3719115.0,2016-11-01,"Niêm yết cổ phiếu bổ sung - 3,719,115 CP"
5,1479229200,3719115.0,2016-11-16,"Giao dịch bổ sung - 3,719,115 CP"
6,1502125200,2769377.0,2017-08-08,"Niêm yết cổ phiếu bổ sung - 2,769,377 CP"
7,1503421200,2769377.0,2017-08-23,"Giao dịch bổ sung - 2,769,377 CP"
8,1513270800,4648943.0,2017-12-15,"Niêm yết cổ phiếu bổ sung - 4,648,943 CP"
9,1514221200,4648943.0,2017-12-26,"Giao dịch bổ sung - 4,648,943 CP"
10,1517936400,10000000.0,2018-02-07,"Niêm yết cổ phiếu bổ sung - 10,000,000 CP"
11,1518454800,10000000.0,2018-02-13,"Giao dịch bổ sung - 10,000,000 CP"
12,1533574800,3336209.0,2018-08-07,"Niêm yết cổ phiếu bổ sung - 3,336,209 CP"
13,1534698000,3336209.0,2018-08-20,"Giao dịch bổ sung - 3,336,209 CP"
14,1564074000,11096434.0,2019-07-26,"Niêm yết cổ phiếu bổ sung - 11,096,434 CP"
15,1564938000,11096434.0,2019-08-05,"Giao dịch bổ sung - 11,096,434 CP"
16,1665680400,65730042.0,2022-10-14,"Niêm yết cổ phiếu bổ sung - 65,730,042 CP"
17,1759078800,65730042.0,2025-09-29,"Giao dịch bổ sung - 65,730,042 CP"
