,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,23.2,20000084.645336043,464001963772
1,2010-09-30,2010Q3,17.0,20000405.252066787,340006889285
2,2010-12-31,2010Q4,12.9,19999472.0633524,257993189617
3,2011-03-31,2011Q1,9.8,29998949.119887907,293989701375
4,2011-06-30,2011Q2,8.3,30000775.594622545,249006437435
5,2011-09-30,2011Q3,9.1,29999489.27477017,272995352400
6,2011-12-30,2011Q4,7.2,29999438.65276664,215995958300
7,2012-03-30,2012Q1,7.6,30001009.00341509,228007668426
8,2012-06-29,2012Q2,8.9,30001033.76981392,267009200551
9,2012-09-28,2012Q3,8.0,29999492.81487743,239995942519
10,2012-12-28,2012Q4,8.2,29999677.054739226,245997351849
11,2013-03-29,2013Q1,8.3,30000881.339636248,249007315119
12,2013-06-28,2013Q2,7.9,30000800.925513927,237006327312
13,2013-09-30,2013Q3,7.7,29999826.298419315,230998662498
14,2013-12-31,2013Q4,9.0,30000319.89763276,270002879079
15,2014-03-31,2014Q1,12.6,29998872.059297454,377985787947
16,2014-06-30,2014Q2,10.5,29998672.68383329,314986063180
17,2014-09-30,2014Q3,11.7,30000616.957518067,351007218403
18,2014-12-31,2014Q4,10.5,30001030.75073012,315010822883
19,2015-03-31,2015Q1,9.7,29999572.539967515,290995853638
20,2015-06-30,2015Q2,7.9,29998999.36323115,236992094970
21,2015-09-30,2015Q3,6.8,30000628.76134016,204004275577
22,2015-12-31,2015Q4,7.2,29998894.36979078,215992039462
23,2016-03-31,2016Q1,6.7,30000335.767648783,201002249643
24,2016-06-30,2016Q2,6.1,30000968.224628117,183005906170
25,2016-09-30,2016Q3,6.38,30000268.120475467,191401710609
26,2016-12-30,2016Q4,5.96,29998981.0647873,178793927146
27,2017-03-31,2017Q1,6.3,29999747.262005053,188998407751
28,2017-06-30,2017Q2,6.0,29999652.173913043,179997913043
29,2017-09-29,2017Q3,5.8,29999912.922326718,173999494949
30,2017-12-29,2017Q4,5.6,30000510.117326982,168002856657
31,2018-03-30,2018Q1,6.0,29998906.18426588,179993437106
32,2018-06-29,2018Q2,6.4,29998769.663415063,191992125846
33,2018-09-28,2018Q3,5.48,30001213.90791641,164406652215
34,2018-12-28,2018Q4,5.7,29999755.2618698,170998604993
35,2019-03-29,2019Q1,6.75,30000983.12305424,202506636081
36,2019-06-28,2019Q2,6.26,30000804.72103004,187805037554
37,2019-09-30,2019Q3,6.88,30000086.29616845,206400593718
38,2019-12-31,2019Q4,6.89,30000984.9790692,206706786506
39,2020-03-31,2020Q1,6.35,30000326.26427406,190502071778
40,2020-06-30,2020Q2,7.87,29999093.710349828,236092867500
41,2020-09-30,2020Q3,7.66,29998765.32322074,229790542376
42,2020-12-31,2020Q4,13.5,29999748.385473456,404996603204
43,2021-03-31,2021Q1,12.75,34998994.638069704,446237181635
44,2021-06-30,2021Q2,12.3,35001507.09219858,430518537234
45,2021-09-30,2021Q3,14.05,35001236.74911661,491767376325
46,2021-12-31,2021Q4,18.4,35000176.18040874,644003241720
47,2022-03-31,2022Q1,16.6,34999199.21701219,580986707002
48,2022-06-30,2022Q2,8.88,34999321.17920869,310793972071
