,quarter,roa
0,2007Q1,3.19
1,2007Q2,3.29
2,2007Q3,2.92
3,2007Q4,8.85
4,2008Q1,2.62
5,2008Q2,2.93
6,2008Q3,1.88
7,2008Q4,4.26
8,2009Q1,2.68
9,2009Q2,3.16
10,2009Q3,5.67
11,2009Q4,3.52
12,2010Q1,2.22
13,2010Q2,2.97
14,2010Q3,2.11
15,2010Q4,2.56
16,2011Q1,2.9
17,2011Q2,2.41
18,2011Q3,0.74
19,2011Q4,3.42
20,2012Q1,1.47
21,2012Q2,2.25
22,2012Q3,1.02
23,2012Q4,2.48
24,2013Q1,0.07
25,2013Q2,1.67
26,2013Q3,1.3
27,2013Q4,4.11
28,2014Q1,0.04
29,2014Q2,1.22
30,2014Q3,-0.13
31,2014Q4,1.09
32,2015Q1,0.0
33,2015Q2,0.22
34,2015Q3,0.25
35,2015Q4,1.23
36,2016Q1,0.28
37,2016Q2,0.5
38,2016Q3,-0.11
39,2016Q4,0.3
40,2017Q1,0.0
41,2017Q2,1.39
42,2017Q3,0.03
43,2017Q4,0.7
44,2018Q1,0.0
45,2018Q2,1.15
46,2018Q3,0.29
47,2018Q4,1.81
48,2019Q1,0.01
49,2019Q2,0.49
50,2019Q3,1.17
51,2019Q4,1.81
52,2020Q1,0.11
53,2020Q2,0.65
54,2020Q3,1.13
55,2020Q4,1.92
56,2021Q1,1.03
57,2021Q2,1.42
58,2021Q3,0.16
59,2021Q4,0.13
60,2022Q1,0.07
61,2022Q2,-1.71
