,quarter,price,price_diff,price_diff_perc
1,2010Q3,17.0,-6.199999999999999,-26.72413793103448
2,2010Q4,12.9,-4.1,-24.117647058823525
3,2011Q1,9.8,-3.0999999999999996,-24.03100775193798
4,2011Q2,8.3,-1.5,-15.306122448979592
5,2011Q3,9.1,0.7999999999999989,9.638554216867455
6,2011Q4,7.2,-1.8999999999999995,-20.879120879120872
7,2012Q1,7.6,0.39999999999999947,5.555555555555547
8,2012Q2,8.9,1.3000000000000007,17.105263157894743
9,2012Q3,8.0,-0.9000000000000004,-10.1123595505618
10,2012Q4,8.2,0.1999999999999993,2.499999999999991
11,2013Q1,8.3,0.10000000000000142,1.2195121951219687
12,2013Q2,7.9,-0.40000000000000036,-4.819277108433739
13,2013Q3,7.7,-0.20000000000000018,-2.531645569620255
14,2013Q4,9.0,1.2999999999999998,16.88311688311688
15,2014Q1,12.6,3.5999999999999996,39.99999999999999
16,2014Q2,10.5,-2.0999999999999996,-16.666666666666664
17,2014Q3,11.7,1.1999999999999993,11.428571428571422
18,2014Q4,10.5,-1.1999999999999993,-10.25641025641025
19,2015Q1,9.7,-0.8000000000000007,-7.619047619047626
20,2015Q2,7.9,-1.799999999999999,-18.556701030927826
21,2015Q3,6.8,-1.1000000000000005,-13.924050632911399
22,2015Q4,7.2,0.40000000000000036,5.882352941176476
23,2016Q1,6.7,-0.5,-6.944444444444445
24,2016Q2,6.1,-0.6000000000000005,-8.955223880597023
25,2016Q3,6.38,0.28000000000000025,4.590163934426234
26,2016Q4,5.96,-0.41999999999999993,-6.583072100313479
27,2017Q1,6.3,0.33999999999999986,5.7046979865771785
28,2017Q2,6.0,-0.2999999999999998,-4.761904761904759
29,2017Q3,5.8,-0.20000000000000018,-3.333333333333336
30,2017Q4,5.6,-0.20000000000000018,-3.448275862068969
31,2018Q1,6.0,0.40000000000000036,7.1428571428571495
32,2018Q2,6.4,0.40000000000000036,6.666666666666672
33,2018Q3,5.48,-0.9199999999999999,-14.375
34,2018Q4,5.7,0.21999999999999975,4.014598540145981
35,2019Q1,6.75,1.0499999999999998,18.421052631578945
36,2019Q2,6.26,-0.4900000000000002,-7.259259259259262
37,2019Q3,6.88,0.6200000000000001,9.90415335463259
38,2019Q4,6.89,0.009999999999999787,0.14534883720929923
39,2020Q1,6.35,-0.54,-7.83744557329463
40,2020Q2,7.87,1.5200000000000005,23.93700787401576
41,2020Q3,7.66,-0.20999999999999996,-2.66836086404066
42,2020Q4,13.5,5.84,76.24020887728459
43,2021Q1,12.75,-0.75,-5.555555555555555
44,2021Q2,12.3,-0.4499999999999993,-3.529411764705877
45,2021Q3,14.05,1.75,14.227642276422763
46,2021Q4,18.4,4.349999999999998,30.960854092526674
47,2022Q1,16.6,-1.7999999999999972,-9.78260869565216
48,2022Q2,8.88,-7.720000000000001,-46.506024096385545
