,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2009Q3,999570.0,12292.0,81318743.89847055,,
1,2009Q4,994664.0,12234.0,81303253.22870688,-15490.669763669372,-0.019052951940427228
2,2010Q1,1088225.0,13385.0,81301830.4071722,-1422.82153467834,-0.0017500485875319516
3,2010Q2,1110121.0,13655.0,81297766.38593921,-4064.0212329924107,-0.004998933443877863
4,2010Q3,1242513.0,15283.0,81300333.70411569,2567.3181764781475,0.0031578199738043406
5,2010Q4,1279718.0,15741.0,81298392.732355,-1940.9717606902122,-0.0023874663390703755
6,2011Q1,1539745.0,18939.0,81300227.04472253,1834.312367528677,0.0022562204734307054
7,2011Q2,1462368.0,17987.0,81301384.33312948,1157.2884069532156,0.0014234547375125473
8,2011Q3,1636057.0,20124.0,81298797.4557742,-2586.8773552775383,-0.003181938031352525
9,2011Q4,1764901.0,21708.0,81301870.27823843,3072.8224642276764,0.0037795224804934896
10,2012Q1,1805481.0,22208.0,81298676.15273775,-3194.125500679016,-0.003928877629788383
11,2012Q2,1881921.0,23148.0,81299507.5168481,831.3641103506088,0.0010225942760825717
12,2012Q3,1992191.0,24504.0,81300644.79268691,1137.2758388072252,0.0013988521760279133
13,2012Q4,2031657.0,24990.0,81298799.51980792,-1845.2728789895773,-0.002269741853371388
14,2013Q1,2082523.0,25615.0,81300917.43119267,2117.9113847464323,0.002605027657331029
15,2013Q2,2048813.0,25201.0,81298877.02868934,-2040.4025033265352,-0.002509754842747094
16,2013Q3,2100463.0,25836.0,81299852.91840842,975.8897190839052,0.0012003585296314087
17,2013Q4,2172099.0,26717.0,81300258.26252948,405.3441210538149,0.0004985766708697335
18,2014Q1,2202492.0,27091.0,81299767.4504448,-490.8120846748352,-0.0006037066280343338
19,2014Q2,2092062.0,25733.0,81298799.20724362,-968.2432011812925,-0.0011909686374494733
20,2014Q3,2125567.0,26145.0,81299177.66303308,378.4557894617319,0.00046550998465242363
21,2014Q4,2253082.0,27713.0,81300544.87063833,1367.2076052427292,0.0016816709007524695
22,2015Q1,2266457.0,27878.0,81299124.7578736,-1420.1127647310495,-0.001746774973236739
23,2015Q2,2183789.0,26861.0,81299616.54443245,491.7865588515997,0.0006049063694941599
24,2015Q3,2250496.0,27681.0,81301109.0639789,1492.5195464491844,0.001835792357118603
25,2015Q4,2193199.0,26977.0,81298847.16610447,-2261.897874429822,-0.0027822016587866994
26,2016Q1,2222698.0,27339.0,81301364.35129303,2517.185188561678,0.003096116785550161
27,2016Q2,2238564.0,27535.0,81298856.0014527,-2508.3498403280973,-0.0030853445714946796
28,2016Q3,2255991.0,27749.0,81299902.69919637,1046.6977436691523,0.0012874526400626291
29,2016Q4,2301517.0,29322.0,78491132.93772595,-2808769.761470422,-3.578454860243731
30,2017Q1,2435926.0,31035.0,78489640.72821009,-1492.2095158547163,-0.0019011547282040224
31,2017Q2,2284063.0,29127.0,78417379.0640986,-72261.66411149502,-0.09215006287372614
32,2017Q3,2385677.0,30422.0,78419466.17579383,2087.111695230007,0.0026614714394399275
33,2017Q4,2408859.0,30690.0,78490029.3255132,70563.14971937239,0.08990078144414175
34,2018Q1,2512199.0,32007.0,78489049.27047208,-980.0550411194563,-0.0012486519460086737
35,2018Q2,2537762.0,31254.0,81197990.65719588,2708941.3867238015,3.3362172694155596
36,2018Q3,2739935.0,20245.0,135338849.09854284,54140858.44134696,40.003929989035115
37,2018Q4,2676868.0,19755.0,135503315.61629966,164466.51775681973,0.12137453390626561
38,2019Q1,2798388.0,20659.0,135456120.8190135,-47194.79728615284,-0.03484139144159536
39,2019Q2,2773673.0,20490.0,135367154.70961446,-88966.10939905047,-0.06572207976883158
40,2019Q3,3189736.0,23555.0,135416514.54043728,49359.83082282543,0.036450377555749224
41,2019Q4,2641749.0,19496.0,135502102.99548626,85588.45504897833,0.06316393115450716
42,2020Q1,2773483.0,20454.0,135596118.1187054,94015.12321913242,0.0693346716141449
43,2020Q2,3067622.0,22639.0,135501656.43358806,-94461.68511733413,-0.06971256854238649
44,2020Q3,3270742.0,24147.0,135451277.59141922,-50378.842168837786,-0.03719333111113399
45,2020Q4,3307490.0,24386.0,135630689.74001476,179412.14859554172,0.13227990577903123
46,2021Q1,3317389.0,24460.0,135625061.3246116,-5628.415403157473,-0.004149981830928836
47,2021Q2,3120739.0,23023.0,135548755.59223387,-76305.73237773776,-0.05629393795933131
48,2021Q3,3282913.0,24233.0,135472826.31122848,-75929.28100538254,-0.056047609747910926
49,2021Q4,3109971.0,22948.0,135522529.19644412,49702.88521564007,0.036674998253311955
50,2022Q1,3392385.0,25034.0,135511104.8973396,-11424.299104511738,-0.008430526127852436
51,2022Q2,3421353.0,25261.0,135440125.09401846,-70979.80332115293,-0.05240677625768647
