,quarter,roa
0,2010Q3,0.0
1,2010Q4,2.67
2,2011Q1,0.0
3,2011Q2,0.0
4,2011Q3,4.33
5,2011Q4,1.35
6,2012Q1,1.41
7,2012Q2,1.23
8,2012Q3,2.61
9,2012Q4,3.13
10,2013Q1,1.36
11,2013Q2,1.61
12,2013Q3,0.77
13,2013Q4,1.27
14,2014Q1,1.45
15,2014Q2,1.12
16,2014Q3,1.52
17,2014Q4,1.17
18,2015Q1,0.9
19,2015Q2,1.72
20,2015Q3,1.48
21,2015Q4,1.04
22,2016Q1,1.91
23,2016Q2,1.82
24,2016Q3,0.74
25,2016Q4,3.67
26,2017Q1,1.65
27,2017Q2,1.13
28,2017Q3,1.35
29,2017Q4,1.47
30,2018Q1,1.74
31,2018Q2,1.51
32,2018Q3,1.85
33,2018Q4,1.56
34,2019Q1,1.66
35,2019Q2,2.13
36,2019Q3,1.68
37,2019Q4,1.54
38,2020Q1,1.68
39,2020Q2,2.29
40,2020Q3,1.93
41,2020Q4,1.72
42,2021Q1,1.87
43,2021Q2,2.36
44,2021Q3,1.62
45,2021Q4,1.24
46,2022Q1,1.51
47,2022Q2,1.2
48,2022Q3,2.54
