,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q4,156490.0,10206.0,8369.0,7335.0,6486.0,315147.0,977548.0,413685.0,335019.0,508913.0,54950.0,128.0,10077.0,0.0,4.69,2.55,1.33
1,2010Q1,83988.0,60566.0,32785.0,23899.0,18069.0,134313.0,836778.0,244944.0,159997.0,531798.0,60035.0,486.0,10531.0,0.0,28.46,3.47,1.99
2,2010Q2,72231.0,47744.0,29996.0,18991.0,17324.0,276834.0,1155285.0,203934.0,89082.0,746467.0,204884.0,829.0,12338.0,27.98,26.29,2.71,1.74
3,2010Q3,39098.0,19500.0,-2577.0,-3094.0,-5638.0,274363.0,1286295.0,263317.0,105835.0,742058.0,280920.0,655.0,12265.0,28.1,-7.91,-0.76,-0.46
4,2010Q4,38696.0,16904.0,-7709.0,-8238.0,-12677.0,334186.0,1336193.0,317535.0,134651.0,730599.0,288059.0,298.0,12076.0,46.69,-21.29,-1.72,-0.97
5,2011Q1,55446.0,30370.0,3400.0,2443.0,-4219.0,375998.0,1473742.0,492804.0,170231.0,722839.0,258100.0,-90.0,11948.0,-85.96,4.41,-0.59,-0.3
6,2011Q2,33533.0,8270.0,-29621.0,-29371.0,-21505.0,,,,,,,-735.0,0.0,-8.03,-87.59,-3.02,-1.58
7,2011Q3,45132.0,15436.0,-10779.0,-7851.0,-11882.0,329838.0,1473797.0,551421.0,182469.0,680721.0,241654.0,-831.0,11252.0,-5.41,-17.39,-3.49,-1.61
8,2011Q4,41253.0,7715.0,-38016.0,-42538.0,-35920.0,322591.0,1489183.0,606582.0,295945.0,651513.0,231088.0,-1215.0,10769.0,-1.56,-103.12,-5.39,-2.42
9,2012Q1,68985.0,33061.0,-12352.0,-13378.0,-11739.0,221645.0,1517894.0,612472.0,269383.0,643314.0,262108.0,-1340.0,10633.0,-2.69,-19.39,-1.8,-0.78
10,2012Q2,49555.0,14841.0,-2077.0,-9218.0,-84.0,190769.0,1505048.0,622805.0,293125.0,652265.0,229978.0,-986.0,10781.0,-3.75,-18.6,-0.01,-0.01
11,2012Q3,46643.0,15590.0,-676.0,-1040.0,-1946.0,191197.0,1147144.0,346263.0,138171.0,628168.0,172713.0,-821.0,10383.0,-5.6,-2.23,-0.3,-0.15
12,2012Q4,41016.0,13137.0,-59246.0,-59249.0,-56457.0,244980.0,1181084.0,418951.0,195150.0,594223.0,167910.0,-1161.0,9822.0,-4.57,-144.46,-9.24,-4.85
13,2013Q1,62391.0,33188.0,10698.0,9576.0,1521.0,449260.0,1406538.0,413815.0,189162.0,822468.0,170256.0,-942.0,9088.0,-4.46,15.35,0.21,0.12
14,2013Q2,48155.0,21958.0,10090.0,9551.0,5293.0,406745.0,1384009.0,393775.0,173148.0,825983.0,164251.0,-803.0,9127.0,-4.98,19.83,0.64,0.38
15,2013Q3,53314.0,23029.0,12730.0,15948.0,11731.0,403014.0,1371984.0,373517.0,156980.0,837714.0,160753.0,-526.0,9257.0,-7.03,29.91,1.41,0.85
16,2013Q4,43434.0,16343.0,3688.0,2899.0,268.0,334382.0,1382891.0,386425.0,260337.0,837282.0,159184.0,235.0,9252.0,27.62,6.67,0.03,0.02
17,2014Q1,72965.0,43440.0,18535.0,20601.0,8131.0,347814.0,1389728.0,380266.0,255928.0,847981.0,161480.0,293.0,9370.0,27.68,28.23,0.96,0.58
18,2014Q2,49776.0,21798.0,6523.0,311.0,-640.0,350651.0,1390348.0,384234.0,314606.0,847275.0,158839.0,215.0,9362.0,31.11,0.62,-0.08,-0.05
19,2014Q3,52116.0,21520.0,5474.0,5045.0,1693.0,372177.0,1396271.0,392952.0,268899.0,848968.0,154351.0,104.0,9381.0,62.23,9.68,0.2,0.12
20,2014Q4,37536.0,16026.0,-6502.0,-5233.0,-5318.0,457851.0,1431445.0,433359.0,124303.0,843650.0,154437.0,43.0,9322.0,121.72,-13.94,-0.63,-0.38
21,2015Q1,66938.0,40602.0,19001.0,16590.0,16590.0,476089.0,1460007.0,451598.0,139187.0,852324.0,156084.0,136.0,9418.0,30.11,24.78,1.95,1.15
22,2015Q2,-51249.0,-45680.0,-86726.0,-86687.0,-86687.0,347754.0,1377682.0,461350.0,151698.0,916332.0,,-815.0,10125.0,-4.79,169.15,-9.8,-6.11
23,2015Q3,40018.0,11722.0,-12513.0,-12972.0,-12176.0,350555.0,1376792.0,471068.0,370619.0,905724.0,,-968.0,10008.0,-2.69,-32.41,-1.34,-0.88
24,2015Q4,40370.0,17663.0,-45469.0,-45782.0,-45922.0,348304.0,1311006.0,452671.0,143386.0,858336.0,,-1417.0,9484.0,-1.91,-113.41,-5.21,-3.42
25,2016Q1,59239.0,34574.0,9282.0,8207.0,420.0,369282.0,1324473.0,460973.0,152044.0,863500.0,,-1595.0,9541.0,-1.38,13.85,0.05,0.03
26,2016Q2,39063.0,14895.0,-12381.0,3133.0,1860.0,358314.0,1324319.0,459686.0,143162.0,864633.0,,-617.0,9554.0,-3.4,8.02,0.22,0.14
27,2016Q3,53624.0,27832.0,7178.0,6589.0,5490.0,354299.0,1316343.0,445122.0,151414.0,871221.0,,-422.0,9627.0,-4.72,12.29,0.63,0.42
28,2016Q4,38842.0,14092.0,-3470.0,-3881.0,-1132.0,366691.0,1317929.0,452059.0,395332.0,865870.0,,73.0,9568.0,23.04,-9.99,-0.13,-0.09
29,2017Q1,69379.0,41678.0,16109.0,14427.0,4389.0,394448.0,1336793.0,454957.0,401958.0,881837.0,,117.0,9744.0,18.09,20.8,0.5,0.33
30,2017Q2,55358.0,27979.0,-292906.0,-295916.0,-299604.0,156808.0,1050702.0,477099.0,424245.0,424937.0,148666.0,-3214.0,4695.0,-1.24,-534.55,-45.85,-25.1
31,2017Q3,62221.0,32131.0,3394.0,2395.0,-6111.0,135655.0,1021743.0,446047.0,393482.0,575696.0,,-3342.0,6361.0,-1.02,3.85,-1.22,-0.59
32,2017Q4,45545.0,15310.0,-235236.0,-176490.0,-177811.0,73909.0,534787.0,147221.0,99421.0,387565.0,,-5294.0,4282.0,-0.64,-387.51,-36.92,-22.85
33,2018Q1,75798.0,45619.0,21880.0,16343.0,5853.0,85387.0,537024.0,137035.0,89621.0,399989.0,,-5278.0,4420.0,-0.97,21.56,1.49,1.09
34,2018Q2,68028.0,36882.0,8719.0,5396.0,1408.0,70572.0,520974.0,128330.0,79959.0,392645.0,,-1952.0,4339.0,-2.59,7.93,0.36,0.27
35,2018Q3,73422.0,40427.0,15536.0,11818.0,3504.0,72999.0,517622.0,126879.0,71863.0,390743.0,,-1846.0,4318.0,-3.25,16.1,0.89,0.67
36,2018Q4,52170.0,20385.0,-4903.0,-5831.0,-6052.0,69509.0,515931.0,132979.0,66535.0,382952.0,,52.0,4232.0,128.65,-11.18,-1.56,-1.17
37,2019Q1,81723.0,46224.0,23752.0,17196.0,6229.0,88183.0,525140.0,134792.0,55203.0,390348.0,,56.0,4313.0,204.55,21.04,1.61,1.2
38,2019Q2,68976.0,37213.0,12245.0,10653.0,2263.0,124146.0,554729.0,158628.0,102043.0,396101.0,,66.0,4377.0,127.91,15.44,0.58,0.42
39,2019Q3,73020.0,38989.0,30699.0,26405.0,19722.0,167636.0,534042.0,114476.0,55502.0,419567.0,,245.0,4636.0,33.12,36.16,4.84,3.62
40,2019Q4,54252.0,23978.0,1658.0,-60.0,-1576.0,251098.0,624567.0,209960.0,150910.0,414606.0,,294.0,4581.0,20.45,-0.11,-0.38,-0.27
41,2020Q1,61793.0,31671.0,11350.0,8698.0,3492.0,173181.0,540040.0,116479.0,61978.0,423561.0,,264.0,4680.0,15.15,14.08,0.83,0.6
42,2020Q2,47466.0,20047.0,4117.0,1978.0,-832.0,190954.0,549770.0,134031.0,84078.0,415739.0,,230.0,4594.0,21.79,4.17,-0.2,-0.15
43,2020Q3,52130.0,22426.0,5726.0,3895.0,816.0,198767.0,550099.0,140265.0,90697.0,409834.0,,21.0,4529.0,231.05,7.47,0.2,0.15
44,2020Q4,49668.0,20747.0,4713.0,3749.0,2024.0,185140.0,530750.0,131867.0,85923.0,398883.0,,61.0,4408.0,87.21,7.55,0.5,0.37
45,2021Q1,42881.0,15033.0,-1194.0,-1576.0,-1789.0,197018.0,535791.0,137604.0,92047.0,398187.0,0.0,2.0,4400.0,4262.89,-3.68,-0.45,-0.33
46,2021Q2,39332.0,10275.0,-11743.0,-12395.0,-10267.0,143688.0,981725.0,457460.0,116916.0,524265.0,,-102.0,5793.0,-108.02,-31.51,-2.23,-1.35
47,2021Q3,3830.0,-14355.0,-36913.0,-33443.0,-24976.0,122561.0,858260.0,448168.0,94016.0,410092.0,,-387.0,4531.0,-24.56,-873.13,-5.35,-2.71
48,2021Q4,40586.0,8006.0,-14722.0,-16338.0,-14728.0,140490.0,1062509.0,524952.0,109604.0,537558.0,,-572.0,5940.0,-21.77,-40.25,-3.11,-1.53
49,2022Q1,71611.0,35366.0,1463.0,1094.0,-5837.0,161647.0,1104461.0,556759.0,108760.0,547701.0,,-617.0,6052.0,-48.89,1.53,-1.07,-0.53
50,2022Q2,95197.0,51094.0,16176.0,10327.0,-37.0,154963.0,1106222.0,552338.0,102179.0,553883.0,,-504.0,6120.0,-25.22,10.85,-0.01,0.0
