,date,quarter,price,shares_est,market_cap
0,2010-09-30,2010Q3,10.5,23999245.770929854,251992080595
1,2010-12-31,2010Q4,8.9,23999165.01409039,213592568625
2,2011-03-31,2011Q1,6.1,24000206.975059506,146401262548
3,2011-06-30,2011Q2,4.2,23999134.573777582,100796365210
4,2011-09-30,2011Q3,4.1,24001182.03309693,98404846336
5,2011-12-30,2011Q4,1.4,23999746.031746037,33599644444
6,2012-03-30,2012Q1,4.5,23999757.311005943,107998907900
7,2012-06-29,2012Q2,2.9,23998541.21079504,69595769511
8,2012-09-28,2012Q3,2.0,24000121.89176012,48000243784
9,2012-12-28,2012Q4,2.3,24001092.896174863,55202513661
10,2013-03-29,2013Q1,2.8,23999026.408664964,67197273944
11,2013-06-28,2013Q2,2.4,23999026.763990268,57597664234
12,2013-09-30,2013Q3,2.2,23999632.713026445,52799191969
13,2013-12-31,2013Q4,2.6,24000595.23809524,62401547619
14,2014-03-31,2014Q1,5.7,23999702.911467616,136798306595
15,2014-06-30,2014Q2,3.6,23997623.997624,86391446391
16,2014-09-30,2014Q3,4.0,23999107.674003568,95996430696
17,2014-12-31,2014Q4,3.4,23999704.753469147,81598996162
18,2015-03-31,2015Q1,3.0,23999206.559111346,71997619677
19,2015-06-30,2015Q2,3.0,24002263.723825693,72006791171
20,2015-09-30,2015Q3,3.0,23998465.08058327,71995395242
21,2015-12-31,2015Q4,3.4,24003102.961918198,81610550071
22,2016-03-31,2016Q1,3.6,24001287.995878413,86404636785
23,2016-06-30,2016Q2,3.6,23998204.667863555,86393536804
24,2016-09-30,2016Q3,2.6,29002281.368821293,75405931559
25,2016-12-30,2016Q4,3.2,23998324.39678284,76794638070
26,2017-03-31,2017Q1,3.0,24003456.6194262,72010369858
27,2017-06-30,2017Q2,2.9,24001050.788091067,69603047285
28,2017-09-29,2017Q3,2.4,24002484.913028043,57605963791
29,2017-12-29,2017Q4,2.3,24000699.790062983,55201609517
30,2018-03-30,2018Q1,2.8,23996510.816468947,67190230286
31,2018-06-29,2018Q2,2.4,23996302.38290879,57591125719
32,2018-09-28,2018Q3,3.1,23997557.997558,74392429792
33,2018-12-28,2018Q4,3.1,24002956.08108108,74409163851
34,2019-03-29,2019Q1,4.8,23999445.184198845,115197336884
35,2019-06-28,2019Q2,6.2,40002525.252525255,248015656566
36,2019-09-30,2019Q3,5.9,39998846.78747941,235993196046
37,2019-12-31,2019Q4,6.2,40001972.38658777,248012228797
38,2020-03-31,2020Q1,4.0,43959157.12799168,175836628512
39,2020-06-30,2020Q2,7.2,43961567.54032258,316523286290
40,2020-09-30,2020Q3,7.1,43958722.64931993,312106930810
41,2020-12-31,2020Q4,12.0,100002727.940405,1200032735285
42,2021-03-31,2021Q1,19.0,99998581.4261396,1899973047097
43,2021-06-30,2021Q2,25.4,100002610.02610026,2540066294663
44,2021-09-30,2021Q3,26.5,200009245.42398208,5300245003736
45,2021-12-31,2021Q4,26.1,200003492.96810368,5220091166468
46,2022-03-31,2022Q1,27.5,200006434.36115983,5500176944932
47,2022-06-30,2022Q2,14.75,199993817.8927846,2949908813919
