,quarter,roa
0,2009Q4,2.69
1,2010Q2,1.54
2,2010Q3,1.75
3,2010Q4,2.14
4,2011Q1,4.7
5,2011Q2,0.82
6,2011Q3,0.06
7,2011Q4,-3.26
8,2012Q1,-3.23
9,2012Q2,-3.09
10,2012Q3,-4.01
11,2012Q4,0.05
12,2013Q1,-0.08
13,2013Q2,-0.02
14,2013Q3,-0.12
15,2013Q4,-17.71
16,2014Q1,-18.65
17,2014Q2,-19.85
18,2014Q3,-20.83
19,2014Q4,0.12
20,2015Q1,1.9
21,2015Q2,0.79
22,2015Q3,2.65
23,2015Q4,0.77
24,2016Q1,0.5
25,2016Q2,-0.96
26,2016Q3,-3.7
27,2016Q4,-2.89
28,2017Q1,-5.16
29,2017Q2,-2.56
30,2017Q3,-1.91
31,2017Q4,-0.66
32,2018Q1,-0.15
33,2018Q2,-2.25
34,2018Q3,-1.93
35,2018Q4,-108.67
36,2019Q1,-3.9
37,2019Q2,1.8
38,2019Q3,12.79
39,2019Q4,18.17
40,2020Q1,25.32
41,2020Q2,2.45
42,2020Q3,2.33
43,2020Q4,1.18
44,2021Q1,4.12
45,2021Q2,1.77
46,2021Q3,0.61
47,2021Q4,0.63
48,2022Q1,4.37
49,2022Q2,-2.26
