,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
15,2014Q2,147933.0,135702.0,600.0,467.0,467.0,35069450.0,5761805.0,17619549.0,31862988.0,6691758.0,24647389.0,3206462.0,2980571.0,83758.0,64.0,10652.0,103.26,0.01,0.0
16,2014Q3,195872.0,155936.0,8096.0,6845.0,6845.0,33934030.0,5401304.0,16607270.0,30716196.0,6048660.0,24219589.0,3217834.0,2980571.0,90603.0,79.0,10690.0,86.47,0.21,0.02
17,2014Q4,127779.0,178339.0,-1973.0,-1973.0,-1973.0,36835590.0,6656017.0,16409351.0,33623828.0,8698794.0,24440359.0,3211762.0,2980571.0,89058.0,26.0,10670.0,259.61,-0.06,-0.01
18,2015Q1,159476.0,155964.0,20024.0,15616.0,15616.0,36579309.0,5416704.0,16776700.0,33352021.0,5727460.0,27009544.0,3227288.0,2980571.0,104583.0,70.0,10721.0,90.91,0.49,0.04
19,2015Q2,160600.0,166519.0,25416.0,-18255.0,-18255.0,40202967.0,5053199.0,18566130.0,36989912.0,5184635.0,31201399.0,3213055.0,2980571.0,90350.0,8.0,10674.0,920.05,-0.57,-0.05
20,2015Q3,235211.0,179429.0,14941.0,639.0,639.0,39393614.0,1615013.0,19192164.0,36180534.0,4868271.0,30577527.0,3213080.0,2980571.0,82647.0,-13.0,10674.0,-501.94,0.02,0.0
21,2015Q4,207592.0,163356.0,9745.0,8217.0,8217.0,48380447.0,6421902.0,20368030.0,45159697.0,9990948.0,34176973.0,3220750.0,2980572.0,90724.0,21.0,10699.0,316.0,0.26,0.02
22,2016Q1,159478.0,149024.0,11212.0,8755.0,8755.0,48406637.0,1967982.0,19911304.0,45180474.0,7377377.0,36033738.0,3226163.0,2980572.0,96137.0,-2.0,10717.0,-2633.82,0.27,0.02
23,2016Q2,246032.0,199944.0,1028.0,803.0,803.0,59057954.0,7412770.0,21373717.0,55831069.0,15475796.0,38901046.0,3226885.0,2980572.0,96859.0,62.0,10720.0,90.52,0.02,0.0
24,2016Q3,266557.0,204212.0,444.0,355.0,355.0,57798577.0,5325820.0,23121380.0,54573503.0,12998089.0,40505691.0,3225074.0,2980572.0,95048.0,61.0,10714.0,95.23,0.01,0.0
25,2016Q4,280797.0,288615.0,6863.0,5491.0,5491.0,69011024.0,11518231.0,25061907.0,65780459.0,20697013.0,41791608.0,3230565.0,2980572.0,100539.0,52.0,10853.0,92.76,0.17,0.01
26,2017Q1,225379.0,224145.0,11686.0,9331.0,9331.0,68139677.0,11090950.0,25930221.0,64902181.0,18605766.0,43250366.0,3237496.0,2980572.0,100980.0,54.0,10876.0,85.69,0.29,0.01
27,2017Q2,245056.0,229885.0,-3531.0,-3337.0,-3337.0,63199817.0,7053967.0,27251973.0,59997618.0,11880028.0,43618673.0,3202199.0,2980572.0,64111.0,40.0,10758.0,181.02,-0.1,-0.01
28,2017Q3,227793.0,215702.0,1984.0,1462.0,1462.0,63807257.0,6915209.0,28268153.0,60603596.0,10252351.0,44957540.0,3203661.0,2980572.0,65573.0,43.0,10762.0,163.24,0.05,0.0
29,2017Q4,419278.0,313385.0,20605.0,14481.0,14481.0,71841566.0,9445182.0,31751339.0,68623424.0,15724536.0,45719622.0,3218142.0,2980572.0,80054.0,74.0,10811.0,97.7,0.45,0.02
30,2018Q1,225428.0,225630.0,13469.0,10775.0,10775.0,72160836.0,8056810.0,32965443.0,68931920.0,13346022.0,43529519.0,3228916.0,2980572.0,90828.0,79.0,10847.0,126.04,0.33,0.01
31,2018Q2,262321.0,265784.0,2175.0,1740.0,1740.0,73519895.0,8697701.0,34868448.0,70310854.0,12677379.0,44929539.0,3209041.0,2980572.0,70953.0,96.0,10781.0,79.5,0.05,0.0
32,2018Q3,253041.0,223394.0,1591.0,1273.0,1273.0,69505220.0,5446015.0,34346415.0,66294906.0,5621047.0,47144549.0,3210314.0,2980572.0,72226.0,95.0,10785.0,96.88,0.04,0.0
33,2018Q4,240383.0,282034.0,73604.0,25461.0,25461.0,72431770.0,6683833.0,35281529.0,69195995.0,9757537.0,47148818.0,3235775.0,2980572.0,97687.0,132.0,10870.0,72.05,0.79,0.04
34,2019Q1,173861.0,178681.0,13314.0,10651.0,10651.0,69371893.0,5701731.0,34390541.0,66128476.0,7166336.0,51367562.0,3243417.0,2980572.0,105329.0,131.0,10896.0,68.47,0.33,0.02
35,2019Q2,258315.0,210731.0,7245.0,5796.0,5796.0,70695838.0,6930111.0,35845505.0,66415861.0,5964444.0,53931669.0,4279977.0,4071911.0,50550.0,145.0,14378.0,55.15,0.15,0.01
36,2019Q3,241988.0,183814.0,3197.0,2550.0,2550.0,70793796.0,3752772.0,37219427.0,66511262.0,2857596.0,58342752.0,4282534.0,4071911.0,53107.0,137.0,10527.0,61.38,0.06,0.0
37,2019Q4,453623.0,258736.0,31286.0,24138.0,24138.0,80394022.0,15274646.0,37483427.0,76087350.0,12414097.0,59095308.0,4306672.0,4071911.0,77245.0,122.0,10587.0,77.04,0.56,0.03
38,2020Q1,235912.0,195705.0,14973.0,11979.0,11979.0,70458265.0,4276174.0,37359437.0,66139614.0,1827620.0,60547020.0,4318651.0,4071911.0,89224.0,117.0,10616.0,67.33,0.28,0.02
39,2020Q2,244411.0,183394.0,8253.0,6377.0,6377.0,71386396.0,3477631.0,38396146.0,67061368.0,828805.0,62065424.0,4325028.0,4071911.0,95601.0,111.0,10632.0,76.52,0.15,0.01
40,2020Q3,351035.0,201644.0,5314.0,2792.0,2792.0,74334732.0,4836841.0,39588694.0,70051976.0,829226.0,64603825.0,4282756.0,4071911.0,53329.0,111.0,10528.0,81.75,0.06,0.0
41,2020Q4,602384.0,221934.0,-24802.0,-19936.0,-19936.0,89601240.0,12114277.0,39854967.0,85338420.0,9027173.0,72084752.0,4262820.0,4071911.0,33393.0,3.0,10479.0,3356.47,-0.47,-0.02
42,2021Q1,394884.0,217512.0,27024.0,21619.0,21619.0,81184733.0,4731054.0,40401296.0,76900294.0,827843.0,71362427.0,4284439.0,4071911.0,55012.0,27.0,10532.0,569.79,0.51,0.03
43,2021Q2,253803.0,222388.0,98672.0,78938.0,78938.0,83969973.0,9478539.0,41266559.0,79606596.0,6818830.0,68903547.0,4363377.0,4071911.0,133950.0,205.0,10726.0,94.13,1.83,0.1
44,2021Q3,439391.0,244791.0,79835.0,63868.0,63868.0,81102275.0,8073199.0,40735225.0,76675030.0,3295839.0,69461479.0,4427245.0,4071911.0,197818.0,355.0,10883.0,76.3,1.45,0.08
45,2021Q4,171141.0,265902.0,-203221.0,-163025.0,-163025.0,73784029.0,3201164.0,40923404.0,69519809.0,609295.0,64520093.0,4264220.0,4071911.0,34793.0,3.0,10482.0,9269.31,-3.75,-0.21
46,2022Q1,259970.0,231923.0,25472.0,20378.0,20378.0,73896960.0,5694398.0,39623241.0,69612362.0,4402176.0,59648599.0,4284598.0,4071911.0,55171.0,0.0,7695.0,94451.39,0.48,0.03
47,2022Q2,193037.0,253086.0,-6429.0,-5144.0,-5144.0,75468908.0,6157867.0,43496142.0,71189454.0,2515031.0,63202523.0,4279454.0,4071911.0,50027.0,-188.0,7686.0,-172.34,-0.12,-0.01
