,quarter,roa
0,2007Q1,0.62
1,2007Q2,0.43
2,2007Q3,1.46
3,2007Q4,2.98
4,2008Q1,0.72
5,2008Q2,1.91
6,2008Q3,1.3
7,2008Q4,2.58
8,2009Q1,0.93
9,2009Q2,1.27
10,2009Q3,0.53
11,2009Q4,1.48
12,2010Q1,0.27
13,2010Q2,0.48
14,2010Q3,0.4
15,2010Q4,1.99
16,2011Q1,0.91
17,2011Q2,1.87
18,2011Q3,1.27
19,2011Q4,1.48
20,2012Q1,0.88
21,2012Q2,0.31
22,2012Q3,-0.47
23,2012Q4,1.64
24,2013Q1,-2.08
25,2013Q2,1.02
26,2013Q3,-0.33
27,2013Q4,3.26
28,2014Q1,0.16
29,2014Q2,0.07
30,2014Q3,0.12
31,2014Q4,1.75
32,2015Q1,-0.65
33,2015Q2,0.0
34,2015Q3,0.62
35,2015Q4,-3.75
36,2016Q1,-0.46
37,2016Q2,0.1
38,2016Q3,0.39
39,2016Q4,2.9
40,2017Q1,-0.2
41,2017Q2,-0.1
42,2017Q3,0.79
43,2017Q4,2.34
44,2018Q1,-0.82
45,2018Q2,-0.1
46,2018Q3,1.27
47,2018Q4,2.3
48,2019Q1,-0.7
49,2019Q2,0.01
50,2019Q3,1.52
51,2019Q4,1.78
52,2020Q1,-2.01
53,2020Q2,-1.24
54,2020Q3,3.47
55,2020Q4,0.12
56,2021Q1,-1.61
57,2021Q2,0.84
58,2021Q3,1.48
59,2021Q4,0.48
60,2022Q1,-2.02
61,2022Q2,-2.59
62,2022Q3,5.49
