,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
10,2011Q4,1607410.0,741456.0,1365447.0,1020719.0,1020719.0,183584657.0,64529043.0,74044518.0,167281300.0,71859441.0,53652639.0,16303357.0,12526947.0,3103468.0,2872.0,13196.0,4.98,6.46,0.62
11,2012Q1,1471918.0,441084.0,1022174.0,771911.0,771911.0,170934432.0,54418482.0,68928581.0,155662457.0,60927503.0,52323218.0,15271975.0,12526947.0,1701933.0,2881.0,12361.0,6.0,4.89,0.44
12,2012Q2,1417588.0,479799.0,854250.0,639409.0,639409.0,185891803.0,61248374.0,74681979.0,170616108.0,67723544.0,62260601.0,15275695.0,12526947.0,1476754.0,2785.0,12364.0,6.82,4.19,0.36
13,2012Q3,1155848.0,586790.0,561332.0,414059.0,414059.0,160829690.0,52108388.0,62981748.0,145292248.0,55950061.0,59461336.0,15537442.0,12526947.0,1890812.0,2390.0,12576.0,6.03,2.69,0.24
14,2012Q4,856105.0,789284.0,413057.0,313138.0,313138.0,170251799.0,57515032.0,74315952.0,154419733.0,58046426.0,70458312.0,15832066.0,12526947.0,2203372.0,1731.0,12814.0,9.07,2.0,0.19
15,2013Q1,809924.0,493072.0,389378.0,291906.0,291906.0,159226254.0,56263240.0,74374257.0,144167005.0,56357353.0,73632013.0,15059249.0,12526947.0,1197472.0,1342.0,12189.0,10.8,1.89,0.18
16,2013Q2,743710.0,480622.0,366010.0,289291.0,289291.0,156349317.0,48657671.0,79786139.0,141837527.0,50861965.0,81996936.0,14511790.0,12526947.0,648532.0,1059.0,11745.0,14.26,1.96,0.18
17,2013Q3,688631.0,504096.0,399742.0,298284.0,298284.0,154476857.0,46047388.0,80377914.0,139689413.0,47920438.0,80221566.0,14787444.0,12526947.0,946919.0,965.0,11969.0,14.61,2.04,0.19
18,2013Q4,493953.0,643693.0,-328108.0,-221618.0,-221618.0,169913729.0,57874497.0,82643278.0,155234151.0,65766554.0,79472412.0,14679578.0,12526947.0,725301.0,532.0,11881.0,23.48,-1.5,-0.14
19,2014Q1,836379.0,463081.0,444764.0,345919.0,345919.0,153457797.0,40358579.0,80858296.0,138492393.0,56810414.0,75346341.0,14965404.0,12448674.0,974035.0,577.0,12113.0,25.14,2.33,0.21
20,2014Q2,692898.0,454511.0,218942.0,169066.0,169066.0,132063713.0,22690055.0,79475283.0,117489338.0,35413203.0,77092042.0,14574375.0,12448674.0,581420.0,480.0,11796.0,27.51,1.14,0.12
21,2014Q3,706494.0,482419.0,283063.0,218974.0,218974.0,141132254.0,28821633.0,79207892.0,126363131.0,31742089.0,89569019.0,14769123.0,12448674.0,800394.0,416.0,11954.0,29.08,1.49,0.16
22,2014Q4,474462.0,604944.0,-877976.0,-677875.0,-677875.0,161103553.0,39463117.0,86123842.0,147035257.0,41043339.0,101371885.0,14068296.0,12448674.0,121069.0,46.0,11387.0,280.66,-4.7,-0.45
23,2015Q1,895739.0,474365.0,538003.0,415124.0,415124.0,144839207.0,23849983.0,81499791.0,130361474.0,26009905.0,99211150.0,14477733.0,12448674.0,529134.0,102.0,11718.0,128.55,2.91,0.27
24,2015Q2,658127.0,600671.0,28984.0,26934.0,26934.0,130170611.0,9178586.0,82826711.0,115684094.0,7201285.0,103584954.0,14486517.0,12448674.0,556068.0,-14.0,11725.0,-948.92,0.19,0.02
25,2015Q3,891795.0,533084.0,110881.0,83433.0,83433.0,126983203.0,4192705.0,84418851.0,112425157.0,7256850.0,100037546.0,14558046.0,12448674.0,624598.0,-124.0,11783.0,-96.82,0.57,0.06
26,2015Q4,952029.0,696434.0,-588661.0,-463022.0,-463022.0,125829375.0,7833274.0,83889887.0,111713609.0,7933317.0,98430542.0,14115766.0,12448674.0,161576.0,51.0,11425.0,220.42,-3.23,-0.37
27,2016Q1,921718.0,662473.0,30466.0,23968.0,23968.0,122221120.0,7066423.0,81603296.0,109034186.0,2897170.0,101064914.0,13186934.0,12448674.0,-793501.0,-267.0,10673.0,-39.27,0.18,0.02
28,2016Q2,743742.0,535719.0,48777.0,36729.0,36729.0,121682554.0,5952211.0,79763074.0,108457542.0,2922012.0,100728003.0,13225012.0,12448674.0,-756779.0,-259.0,10704.0,-44.34,0.28,0.03
29,2016Q3,719536.0,500684.0,123088.0,98337.0,98337.0,123996694.0,9238253.0,79502759.0,110662222.0,2353300.0,103157890.0,13334472.0,12448674.0,-566893.0,-247.0,10793.0,-41.66,0.74,0.08
30,2016Q4,697083.0,556338.0,188299.0,149898.0,149898.0,128783608.0,8281291.0,85824814.0,115335189.0,6484335.0,102351494.0,13448419.0,12448674.0,-416997.0,251.0,10939.0,35.82,1.12,0.12
31,2017Q1,687423.0,531222.0,170406.0,136439.0,136439.0,132826258.0,11349307.0,85231400.0,119229151.0,3385821.0,110286772.0,13597107.0,12448674.0,-326670.0,343.0,11060.0,33.99,1.01,0.1
32,2017Q2,684786.0,539347.0,226773.0,190103.0,190103.0,135914012.0,10475080.0,88431390.0,122165943.0,3771233.0,113172673.0,13748069.0,12448674.0,-166567.0,468.0,11182.0,27.59,1.39,0.14
33,2017Q3,601983.0,537613.0,59785.0,48529.0,48529.0,138343275.0,9557168.0,94546376.0,124555734.0,5793142.0,113298347.0,13787541.0,12448674.0,-118038.0,427.0,11215.0,29.27,0.35,0.04
34,2017Q4,693626.0,597887.0,560615.0,447759.0,447759.0,148965848.0,15245884.0,100268300.0,134714667.0,11256430.0,117539696.0,14251181.0,12448674.0,339721.0,669.0,11592.0,18.9,3.19,0.31
35,2018Q1,667362.0,635086.0,560079.0,444481.0,444481.0,143630340.0,11068516.0,99499345.0,128945809.0,13108060.0,112830558.0,14684531.0,12448674.0,659979.0,920.0,11944.0,15.22,3.07,0.3
36,2018Q2,836747.0,637868.0,361584.0,292880.0,292880.0,146802255.0,14297762.0,99601477.0,131823686.0,14180689.0,114222685.0,14978569.0,12448674.0,924359.0,1003.0,12183.0,14.45,1.97,0.2
37,2018Q3,803229.0,580787.0,214808.0,169923.0,169923.0,146991072.0,16701184.0,97361628.0,131804069.0,8822255.0,119167515.0,15187003.0,12448674.0,1094282.0,1102.0,12353.0,12.84,1.13,0.12
38,2018Q4,899557.0,1047163.0,-309343.0,-246694.0,-246694.0,152708812.0,18850864.0,103171210.0,137825278.0,15900706.0,118804227.0,14883534.0,12448674.0,847588.0,537.0,12106.0,26.15,-1.64,-0.16
39,2019Q1,829051.0,673693.0,350351.0,280528.0,280528.0,150714744.0,21072429.0,99944211.0,135478747.0,9732120.0,122019245.0,15235997.0,12448674.0,1029602.0,404.0,12393.0,43.57,1.86,0.18
40,2019Q2,834535.0,745633.0,300759.0,240903.0,240903.0,159600186.0,18394141.0,104954737.0,144074509.0,10260414.0,129257706.0,15525677.0,12448674.0,1270505.0,362.0,12628.0,51.98,1.57,0.16
41,2019Q3,759893.0,604437.0,340419.0,271862.0,271862.0,158596223.0,18139425.0,106376487.0,142796319.0,4591914.0,134467431.0,15799904.0,12448674.0,1631508.0,445.0,12851.0,37.11,1.74,0.17
42,2019Q4,796887.0,676985.0,-7707.0,-16302.0,-16302.0,167538318.0,25857597.0,112181970.0,151789005.0,8643183.0,139278464.0,15749313.0,12448674.0,1485510.0,632.0,12810.0,28.16,-0.1,-0.01
43,2020Q1,855974.0,629128.0,457570.0,366069.0,366069.0,157170561.0,22246188.0,107790399.0,141013059.0,8132498.0,129108053.0,16157502.0,12448674.0,1851579.0,702.0,13142.0,20.88,2.29,0.23
44,2020Q2,759410.0,728221.0,94204.0,74928.0,74928.0,147314878.0,15697196.0,102200765.0,131153586.0,3040294.0,124565867.0,16161292.0,12448674.0,1926507.0,567.0,13145.0,31.42,0.46,0.05
45,2020Q3,838579.0,494505.0,551838.0,430123.0,430123.0,151273539.0,21644340.0,100063896.0,134676428.0,3237783.0,127843977.0,16597111.0,12448674.0,2356630.0,695.0,13500.0,24.45,2.63,0.29
46,2020Q4,859773.0,586831.0,235914.0,199061.0,199061.0,160435177.0,32378350.0,99487571.0,143615687.0,6320362.0,133917740.0,16819490.0,12448674.0,2393994.0,870.0,13681.0,22.11,1.19,0.13
47,2021Q1,817665.0,577278.0,214141.0,172128.0,172128.0,160953350.0,23705421.0,103752304.0,143960713.0,4750718.0,136146181.0,16992637.0,12448674.0,2566122.0,713.0,13822.0,28.2,1.02,0.11
48,2021Q2,983409.0,777116.0,340400.0,272695.0,272695.0,165560358.0,24316627.0,105279057.0,148273805.0,5184928.0,139833952.0,17286553.0,12448674.0,2838817.0,874.0,14061.0,34.68,1.59,0.17
49,2021Q3,737381.0,473658.0,411750.0,329441.0,329441.0,162526238.0,26804590.0,104262225.0,144881402.0,1933498.0,139778855.0,17644836.0,12448674.0,3168258.0,792.0,14352.0,29.81,1.89,0.2
50,2021Q4,985847.0,686107.0,238775.0,191173.0,191173.0,165831996.0,25206015.0,113308080.0,148047088.0,7615859.0,137373791.0,17784908.0,12448674.0,3205658.0,785.0,14466.0,42.92,1.08,0.12
51,2022Q1,1244924.0,700520.0,809033.0,647228.0,647228.0,172343012.0,24170480.0,121026873.0,153893967.0,12053841.0,139085743.0,18449045.0,12448674.0,3852886.0,1172.0,15006.0,31.49,3.57,0.38
52,2022Q2,1417523.0,798811.0,1093677.0,871387.0,871387.0,174582486.0,27225004.0,122871751.0,155509896.0,10727628.0,141494760.0,19072590.0,12448674.0,4473523.0,1659.0,15513.0,19.29,4.64,0.5
