quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,0.0
2005Q4,32.52427184466019
2006Q1,22.33009708737864
2006Q2,52.9126213592233
2006Q3,76.69902912621359
2006Q4,68.44660194174757
2007Q1,18.446601941747574
2007Q2,0.0
2007Q3,7.281553398058253
2007Q4,0.0
2008Q1,8.25242718446602
2008Q2,32.52427184466019
2008Q3,5.339805825242719
2008Q4,7.766990291262136
2009Q1,17.475728155339805
2009Q2,28.155339805825243
2009Q3,25.728155339805824
2009Q4,42.71844660194175
2010Q1,40.29126213592233
2010Q2,35.43689320388349
2010Q3,46.601941747572816
2010Q4,40.77669902912621
2011Q1,33.00970873786408
2011Q2,33.49514563106796
2011Q3,34.46601941747573
2011Q4,42.71844660194175
2012Q1,59.22330097087379
2012Q2,60.19417475728155
2012Q3,48.05825242718446
2012Q4,50.970873786407765
2013Q1,51.94174757281554
2013Q2,43.689320388349515
2013Q3,43.20388349514563
2013Q4,49.029126213592235
2014Q1,54.85436893203884
2014Q2,52.42718446601942
2014Q3,51.94174757281554
2014Q4,53.398058252427184
2015Q1,52.42718446601942
2015Q2,51.45631067961165
2015Q3,48.54368932038835
2015Q4,54.36893203883495
2016Q1,69.41747572815534
2016Q2,65.04854368932038
2016Q3,66.50485436893204
2016Q4,60.679611650485434
2017Q1,60.19417475728155
2017Q2,61.16504854368932
2017Q3,52.9126213592233
2017Q4,55.8252427184466
2018Q1,57.28155339805825
2018Q2,52.9126213592233
2018Q3,62.62135922330097
2018Q4,42.71844660194175
2019Q1,43.20388349514563
2019Q2,35.922330097087375
2019Q3,32.03883495145631
2019Q4,27.184466019417474
2020Q1,26.699029126213592
2020Q2,35.43689320388349
2020Q3,34.46601941747573
2020Q4,37.37864077669903
2021Q1,44.66019417475728
2021Q2,38.83495145631068
2021Q3,29.12621359223301
2021Q4,69.41747572815534
2022Q1,100.0
2022Q2,94.66019417475728
2022Q3,88.3495145631068
