,date,quarter,price,shares_est,market_cap
0,2008-12-31,2008Q4,63.0,179811360.78696114,11328115729579
1,2009-03-31,2009Q1,54.0,179814210.57757866,9709967371189
2,2009-06-30,2009Q2,68.0,179817971.51410687,12227622062959
3,2009-09-30,2009Q3,126.0,179812599.17486513,22656387496033
4,2009-12-31,2009Q4,78.0,270459991.9350193,21095879370932
5,2010-03-31,2010Q1,81.0,270471120.93929344,21908160796083
6,2010-06-30,2010Q2,79.5,292526670.3385163,23255870291912
7,2010-09-30,2010Q3,73.0,292517533.49896145,21353779945424
8,2010-12-31,2010Q4,81.0,311524023.66863906,25233445917160
9,2011-03-31,2011Q1,45.1,467271568.6788693,21073947747417
10,2011-06-30,2011Q2,39.0,467291677.7452805,18224375432066
11,2011-09-30,2011Q3,32.3,467274859.1909882,15092977951869
12,2011-12-30,2011Q4,19.5,467286859.5329383,9112093760892
13,2012-03-30,2012Q1,26.9,467269740.4068765,12569556016945
14,2012-06-29,2012Q2,27.8,537375105.22476,14939027925248
15,2012-09-28,2012Q3,20.4,537377275.7548846,10962496425400
16,2012-12-28,2012Q4,21.6,537379099.7138455,11607388553819
17,2013-03-29,2013Q1,27.1,537372296.2403581,14562789228114
18,2013-06-28,2013Q2,20.7,718169248.2269504,14866103438298
19,2013-09-30,2013Q3,20.8,718161993.7694705,14937769470405
20,2013-12-31,2013Q4,20.5,718146954.2018675,14722012561138
21,2014-03-31,2014Q1,28.1,718156791.3973823,20180205838266
22,2014-06-30,2014Q2,24.2,718163766.363493,17379563145997
23,2014-09-30,2014Q3,24.4,789955355.2031283,19274910666956
24,2014-12-31,2014Q4,22.1,789978528.6284953,17458525482690
25,2015-03-31,2015Q1,20.5,789955372.8714035,16194085143864
26,2015-06-30,2015Q2,19.0,789963474.1460048,15009306008774
27,2015-09-30,2015Q3,14.8,789949883.0135704,11691258268601
28,2015-12-31,2015Q4,10.4,789973426.3657957,8215723634204
29,2016-03-31,2016Q1,7.8,789968944.0993788,6161757763975
30,2016-06-30,2016Q2,7.3,789958396.7970756,5766696296619
31,2016-09-30,2016Q3,5.25,789985208.0402923,4147422342212
32,2016-12-30,2016Q4,5.35,789899677.7357433,4225963275886
33,2017-03-31,2017Q1,9.15,789881095.9432733,7227412027881
34,2017-06-30,2017Q2,9.48,789892264.3808564,7488178666331
35,2017-09-29,2017Q3,8.4,927411298.5685072,7790254907975
36,2017-12-29,2017Q4,7.35,927390567.9513184,6816320674442
37,2018-03-30,2018Q1,6.61,927402921.4850882,6130133311016
38,2018-06-29,2018Q2,5.21,927411146.1085144,4831812071225
39,2018-09-28,2018Q3,6.13,927419962.9508554,5685084372889
40,2018-12-28,2018Q4,4.88,927422676.9726964,4525822663627
41,2019-03-29,2019Q1,5.56,927398472.9445612,5156335509572
42,2019-06-28,2019Q2,5.35,927385791.8105576,4961513986186
43,2019-09-30,2019Q3,4.49,927420599.2306442,4164118490546
44,2019-12-31,2019Q4,3.98,927405088.8089788,3691072253460
45,2020-03-31,2020Q1,2.55,927423550.683693,2364930054243
46,2020-06-30,2020Q2,5.2,927492018.3432984,4822958495385
47,2020-09-30,2020Q3,4.56,927402641.0422684,4228956043153
48,2020-12-31,2020Q4,5.25,927437787.5766872,4869048384778
49,2021-03-31,2021Q1,5.55,927478983.3822092,5147508357771
50,2021-06-30,2021Q2,5.9,927416845.8781362,5471759390681
51,2021-09-30,2021Q3,5.06,927461696.5620328,4692956184604
52,2021-12-31,2021Q4,13.3,927443386.8728932,12334997045409
53,2022-03-31,2022Q1,13.1,927415699.9226604,12149145668987
54,2022-06-30,2022Q2,8.32,927430341.7949232,7716220443734
