,quarter,roa
0,2006Q3,1.45
1,2006Q4,-1.08
2,2007Q1,-2.99
3,2007Q2,1.69
4,2007Q3,1.59
5,2007Q4,2.43
6,2008Q1,3.23
7,2008Q2,0.66
8,2008Q3,2.91
9,2008Q4,-21.72
10,2009Q1,0.08
11,2009Q2,-1.74
12,2009Q3,2.45
13,2009Q4,-0.1
14,2010Q1,-0.02
15,2010Q2,-1.83
16,2010Q3,1.79
17,2010Q4,1.86
18,2011Q1,-1.97
19,2011Q2,4.98
20,2011Q3,2.32
21,2011Q4,-0.13
22,2012Q1,2.02
23,2012Q2,1.2
24,2012Q3,0.42
25,2012Q4,1.75
26,2013Q1,0.72
27,2013Q2,0.2
28,2013Q3,2.23
29,2013Q4,1.3
30,2014Q1,1.48
31,2014Q2,2.01
32,2014Q3,2.29
33,2014Q4,1.83
34,2015Q1,1.08
35,2015Q2,1.96
36,2015Q3,1.14
37,2015Q4,3.7
38,2016Q1,2.69
39,2016Q2,2.28
40,2016Q3,1.76
41,2016Q4,0.19
42,2017Q1,1.73
43,2017Q2,1.88
44,2017Q3,3.08
45,2017Q4,1.84
46,2018Q1,0.59
47,2018Q2,1.81
48,2018Q3,1.5
49,2018Q4,3.32
50,2019Q1,2.31
51,2019Q2,2.4
52,2019Q3,2.39
53,2019Q4,2.48
54,2020Q1,1.54
55,2020Q2,1.06
56,2020Q3,2.19
57,2020Q4,2.63
58,2021Q1,0.95
59,2021Q2,2.34
60,2021Q3,-0.06
61,2021Q4,1.92
62,2022Q1,0.86
63,2022Q2,1.88
