,timestamp,delta_volume,date,note
0,1323709200,10000000.0,2011-12-13,"Niêm yết cổ phiếu lần đầu - 10,000,000 CP"
1,1329238800,10000000.0,2012-02-15,"Giao dịch lần đầu - 10,000,000 CP"
2,1333558800,,2012-04-05,Đưa vào diện cảnh báo
3,1339952400,,2012-06-18,Đưa ra khỏi diện cảnh báo
4,1340125200,,2012-06-20,Ra khỏi diện cảnh báo
5,1341248400,5000000.0,2012-07-03,"Niêm yết cổ phiếu bổ sung - 5,000,000 CP"
6,1342026000,5000000.0,2012-07-12,"Giao dịch bổ sung - 5,000,000 CP"
7,1347210000,7499981.0,2012-09-10,"Niêm yết cổ phiếu bổ sung - 7,499,981 CP"
8,1347210000,7499981.0,2012-09-10,"Giao dịch bổ sung - 7,499,981 CP"
9,1373389200,15749967.0,2013-07-10,"Niêm yết cổ phiếu bổ sung - 15,749,967 CP"
10,1373389200,15749967.0,2013-07-10,"Giao dịch bổ sung - 15,749,967 CP"
11,1412269200,19114293.0,2014-10-03,"Niêm yết cổ phiếu bổ sung - 19,114,293 CP"
12,1413306000,19114293.0,2014-10-15,"Giao dịch bổ sung - 19,114,293 CP"
13,1427907600,53631316.0,2015-04-02,"Niêm yết cổ phiếu bổ sung - 53,631,316 CP"
14,1429030800,33631316.0,2015-04-15,"Giao dịch cổ phiếu thay đổi niêm yết - 33,631,316 CP"
15,1446656400,122094871.0,2015-11-05,"Niêm yết cổ phiếu bổ sung - 122,094,871 CP"
16,1447261200,122094871.0,2015-11-12,"Giao dịch bổ sung - 122,094,871 CP"
17,1461690000,41653635.0,2016-04-27,"Niêm yết cổ phiếu bổ sung - 41,653,635 CP"
18,1462899600,11653635.0,2016-05-11,"Giao dịch bổ sung - 11,653,635 CP"
19,1474477200,20000000.0,2016-09-22,"Giao dịch cổ phiếu thay đổi niêm yết - 20,000,000 CP"
20,1490720400,30000000.0,2017-03-29,"Giao dịch bổ sung - 30,000,000 CP"
21,1644253200,46704090.0,2022-02-08,"Niêm yết cổ phiếu bổ sung - 46,704,090 CP"
22,1644944400,46704090.0,2022-02-16,"Giao dịch bổ sung - 46,704,090 CP"
