,date,quarter,price,shares_est,market_cap
0,2008-03-31,2008Q1,25.2,9449830.039028076,238135716984
1,2008-06-30,2008Q2,15.4,9450000.0,145530000000
2,2008-09-30,2008Q3,31.1,9449947.970863683,293893381894
3,2008-12-31,2008Q4,17.3,17637331.772966646,305125839672
4,2009-03-31,2009Q1,16.3,9450122.264718791,154036992915
5,2009-06-30,2009Q2,25.6,17699931.57534607,453118248329
6,2009-09-30,2009Q3,37.7,18816787.982035,709392906923
7,2009-12-31,2009Q4,34.1,18816356.43687837,641637754498
8,2010-03-31,2010Q1,44.5,25446376.936688103,1132363773683
9,2010-06-30,2010Q2,49.6,25446272.9564278,1262135138639
10,2010-09-30,2010Q3,37.9,25446826.051112942,964434707337
11,2010-12-31,2010Q4,24.4,25446515.316744324,620894973729
12,2011-03-31,2011Q1,17.4,43610179.6663951,758817126195
13,2011-06-30,2011Q2,15.3,43610640.770252325,667242803785
14,2011-09-30,2011Q3,15.7,43611152.03299941,684695086918
15,2011-12-30,2011Q4,12.5,43611229.18880624,545140364860
16,2012-03-30,2012Q1,19.4,48409924.03651822,939152526308
17,2012-06-29,2012Q2,22.9,48410407.36229531,1108598328597
18,2012-09-28,2012Q3,20.5,48409394.851220325,992392594450
19,2012-12-28,2012Q4,20.5,48409201.22401604,992388625092
20,2013-03-29,2013Q1,22.4,62741378.61493164,1405406880974
21,2013-06-28,2013Q2,19.0,62741791.52056105,1192094038891
22,2013-09-30,2013Q3,16.9,62742098.171318576,1060341459095
23,2013-12-31,2013Q4,19.3,62742533.508158505,1210930896707
24,2014-03-31,2014Q1,23.5,62741845.49356223,1474433369099
25,2014-06-30,2014Q2,21.5,62741824.44061962,1348949225473
26,2014-09-30,2014Q3,28.0,62742083.758937694,1756778345250
27,2014-12-31,2014Q4,27.5,62742518.25443077,1725419251997
28,2015-03-31,2015Q1,28.9,62742521.255379446,1813258864280
29,2015-06-30,2015Q2,24.1,62741957.53991316,1512081176712
30,2015-09-30,2015Q3,24.6,62741616.25460284,1543443759863
31,2015-12-31,2015Q4,26.3,62742094.574992746,1650117087322
32,2016-03-31,2016Q1,29.0,75291137.80168985,2183442996249
33,2016-06-30,2016Q2,37.7,75288729.72693777,2838385110706
34,2016-09-30,2016Q3,39.1,75289903.89378777,2943835242247
35,2016-12-30,2016Q4,37.0,75291039.01120123,2785768443414
36,2017-03-31,2017Q1,32.3,82817438.113114,2675003251054
37,2017-06-30,2017Q2,28.4,82817086.88554326,2352005267549
38,2017-09-29,2017Q3,28.4,82817422.31278655,2352014793683
39,2017-12-29,2017Q4,29.3,82818750.41366073,2426589387120
40,2018-03-30,2018Q1,22.5,82819155.59803566,1863431000956
41,2018-06-29,2018Q2,22.0,82818379.35414855,1822004345791
42,2018-09-28,2018Q3,29.3,82818261.93698657,2426575074754
43,2018-12-28,2018Q4,26.0,82819045.32159334,2153295178361
44,2019-03-29,2019Q1,24.3,82819488.10058375,2012513560844
45,2019-06-28,2019Q2,24.6,91099437.65363504,2241046166279
46,2019-09-30,2019Q3,22.8,91098750.411049,2077051509372
47,2019-12-31,2019Q4,24.3,91099379.81695569,2213714929552
48,2020-03-31,2020Q1,18.8,91099071.37458158,1712662541842
49,2020-06-30,2020Q2,44.4,104764118.47672778,4651526860367
50,2020-09-30,2020Q3,47.45,104764730.88571276,4971086480527
51,2020-12-31,2020Q4,56.7,104762805.98650298,5940051099435
52,2021-03-31,2021Q1,58.1,104764173.8567232,6086798501076
53,2021-06-30,2021Q2,63.1,115238822.5424398,7271569702428
54,2021-09-30,2021Q3,57.4,115238814.55905624,6614707955690
55,2021-12-31,2021Q4,73.0,115238700.49565686,8412425136183
56,2022-03-31,2022Q1,75.0,115240453.13805474,8643033985354
57,2022-06-30,2022Q2,19.6,241996571.78474963,4743132806981
