,quarter,price,price_diff,price_diff_perc
1,2008Q2,15.4,-9.799999999999999,-38.888888888888886
2,2008Q3,31.1,15.700000000000001,101.94805194805194
3,2008Q4,17.3,-13.8,-44.372990353697745
4,2009Q1,16.3,-1.0,-5.780346820809248
5,2009Q2,25.6,9.3,57.05521472392638
6,2009Q3,37.7,12.100000000000001,47.26562500000001
7,2009Q4,34.1,-3.6000000000000014,-9.549071618037138
8,2010Q1,44.5,10.399999999999999,30.498533724340167
9,2010Q2,49.6,5.100000000000001,11.460674157303373
10,2010Q3,37.9,-11.700000000000003,-23.58870967741936
11,2010Q4,24.4,-13.5,-35.62005277044855
12,2011Q1,17.4,-7.0,-28.688524590163937
13,2011Q2,15.3,-2.099999999999998,-12.068965517241367
14,2011Q3,15.7,0.3999999999999986,2.614379084967311
15,2011Q4,12.5,-3.1999999999999993,-20.38216560509554
16,2012Q1,19.4,6.899999999999999,55.19999999999999
17,2012Q2,22.9,3.5,18.04123711340206
18,2012Q3,20.5,-2.3999999999999986,-10.48034934497816
19,2012Q4,20.5,0.0,0.0
20,2013Q1,22.4,1.8999999999999986,9.268292682926822
21,2013Q2,19.0,-3.3999999999999986,-15.178571428571425
22,2013Q3,16.9,-2.1000000000000014,-11.052631578947375
23,2013Q4,19.3,2.400000000000002,14.201183431952677
24,2014Q1,23.5,4.199999999999999,21.76165803108808
25,2014Q2,21.5,-2.0,-8.51063829787234
26,2014Q3,28.0,6.5,30.232558139534884
27,2014Q4,27.5,-0.5,-1.7857142857142858
28,2015Q1,28.9,1.3999999999999986,5.0909090909090855
29,2015Q2,24.1,-4.799999999999997,-16.60899653979238
30,2015Q3,24.6,0.5,2.0746887966804977
31,2015Q4,26.3,1.6999999999999993,6.910569105691054
32,2016Q1,29.0,2.6999999999999993,10.266159695817487
33,2016Q2,37.7,8.700000000000003,30.000000000000007
34,2016Q3,39.1,1.3999999999999986,3.713527851458882
35,2016Q4,37.0,-2.1000000000000014,-5.370843989769824
36,2017Q1,32.3,-4.700000000000003,-12.70270270270271
37,2017Q2,28.4,-3.8999999999999986,-12.074303405572753
38,2017Q3,28.4,0.0,0.0
39,2017Q4,29.3,0.9000000000000021,3.16901408450705
40,2018Q1,22.5,-6.800000000000001,-23.208191126279868
41,2018Q2,22.0,-0.5,-2.2222222222222223
42,2018Q3,29.3,7.300000000000001,33.18181818181819
43,2018Q4,26.0,-3.3000000000000007,-11.262798634812288
44,2019Q1,24.3,-1.6999999999999993,-6.5384615384615365
45,2019Q2,24.6,0.3000000000000007,1.2345679012345707
46,2019Q3,22.8,-1.8000000000000007,-7.317073170731709
47,2019Q4,24.3,1.5,6.578947368421052
48,2020Q1,18.8,-5.5,-22.633744855967077
49,2020Q2,44.4,25.599999999999998,136.17021276595744
50,2020Q3,47.45,3.0500000000000043,6.86936936936938
51,2020Q4,56.7,9.25,19.494204425711274
52,2021Q1,58.1,1.3999999999999986,2.469135802469133
53,2021Q2,63.1,5.0,8.605851979345955
54,2021Q3,57.4,-5.700000000000003,-9.03328050713154
55,2021Q4,73.0,15.600000000000001,27.17770034843206
56,2022Q1,75.0,2.0,2.73972602739726
57,2022Q2,19.6,-55.4,-73.86666666666666
