,quarter,roa
0,2010Q1,1.44
1,2010Q2,2.32
2,2010Q3,2.19
3,2010Q4,1.19
4,2011Q1,0.85
5,2011Q2,1.72
6,2011Q3,1.28
7,2011Q4,2.04
8,2012Q1,-0.02
9,2012Q2,-0.43
10,2012Q3,0.74
11,2012Q4,2.6
12,2013Q1,0.36
13,2013Q2,4.52
14,2013Q3,2.48
15,2013Q4,4.05
16,2014Q1,2.56
17,2014Q2,2.29
18,2014Q3,3.46
19,2014Q4,10.33
20,2015Q1,5.19
21,2015Q2,10.45
22,2015Q3,8.95
23,2015Q4,7.65
24,2016Q1,6.29
25,2016Q2,3.12
26,2016Q3,1.37
27,2016Q4,2.29
28,2017Q1,0.53
29,2017Q2,0.82
30,2017Q3,1.04
31,2017Q4,3.34
32,2018Q1,-0.18
33,2018Q2,0.45
34,2018Q3,-0.17
35,2018Q4,1.14
36,2019Q1,2.26
37,2019Q2,1.38
38,2019Q3,1.77
39,2019Q4,-0.05
40,2020Q1,-0.46
41,2020Q2,0.99
42,2020Q3,3.59
43,2020Q4,3.32
44,2021Q1,1.71
45,2021Q2,1.6
46,2021Q3,-0.24
47,2021Q4,4.43
48,2022Q1,1.03
49,2022Q2,4.27
