quarter,trend
2005Q1,42.06008583690987
2005Q2,100.0
2005Q3,36.48068669527897
2005Q4,45.493562231759654
2006Q1,29.184549356223176
2006Q2,33.90557939914163
2006Q3,40.34334763948498
2006Q4,29.613733905579398
2007Q1,25.321888412017167
2007Q2,17.59656652360515
2007Q3,17.167381974248926
2007Q4,21.459227467811157
2008Q1,25.321888412017167
2008Q2,12.017167381974248
2008Q3,11.587982832618026
2008Q4,15.879828326180258
2009Q1,13.733905579399142
2009Q2,15.879828326180258
2009Q3,15.450643776824034
2009Q4,12.875536480686696
2010Q1,11.587982832618026
2010Q2,12.446351931330472
2010Q3,10.729613733905579
2010Q4,15.450643776824034
2011Q1,12.017167381974248
2011Q2,10.729613733905579
2011Q3,9.871244635193133
2011Q4,9.012875536480687
2012Q1,10.300429184549357
2012Q2,9.44206008583691
2012Q3,8.15450643776824
2012Q4,8.583690987124463
2013Q1,7.296137339055794
2013Q2,7.725321888412017
2013Q3,15.021459227467812
2013Q4,12.017167381974248
2014Q1,8.583690987124463
2014Q2,9.44206008583691
2014Q3,7.296137339055794
2014Q4,9.012875536480687
2015Q1,8.583690987124463
2015Q2,8.583690987124463
2015Q3,9.012875536480687
2015Q4,8.583690987124463
2016Q1,9.012875536480687
2016Q2,8.583690987124463
2016Q3,8.583690987124463
2016Q4,10.300429184549357
2017Q1,11.158798283261802
2017Q2,9.871244635193133
2017Q3,7.725321888412017
2017Q4,9.44206008583691
2018Q1,9.012875536480687
2018Q2,9.012875536480687
2018Q3,9.44206008583691
2018Q4,7.725321888412017
2019Q1,8.583690987124463
2019Q2,6.866952789699571
2019Q3,7.725321888412017
2019Q4,7.296137339055794
2020Q1,6.437768240343348
2020Q2,6.866952789699571
2020Q3,7.296137339055794
2020Q4,8.15450643776824
2021Q1,6.866952789699571
2021Q2,7.296137339055794
2021Q3,7.296137339055794
2021Q4,7.296137339055794
2022Q1,8.15450643776824
2022Q2,7.725321888412017
2022Q3,7.725321888412017
