,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2009Q1,13371059.0,17316.0,772179429.4294294,,
1,2009Q3,16616333.0,14541.0,1142722852.623616,370543423.19418657,32.42635975498726
2,2009Q4,17196220.0,15097.0,1139048817.64589,-3674034.9777259827,-0.3225528985947444
3,2010Q1,17706036.0,15560.0,1137920051.4138818,-1128766.2320082188,-0.09919556568193967
4,2010Q2,16598108.0,14577.0,1138650476.7784867,730425.36460495,0.06414833871334223
5,2010Q3,17365699.0,15262.0,1137839011.9250426,-811464.8534440994,-0.07131631495665015
6,2010Q4,17662296.0,11508.0,1534784150.1564128,396945138.2313702,25.863254985459474
7,2011Q1,22819047.0,13415.0,1701009839.7316437,166225689.57523084,9.77217683828655
8,2011Q2,22770619.0,13385.0,1701204258.498319,194418.76667523384,0.011428302374862998
9,2011Q3,24522817.0,14422.0,1700375606.711968,-828651.7863509655,-0.04873345530716811
10,2011Q4,28717860.0,14093.0,2037739303.2001703,337363696.48820233,16.555782967840344
11,2012Q1,30220163.0,14833.0,2037360142.92456,-379160.2756102085,-0.018610370725420055
12,2012Q2,30825451.0,11678.0,2639617314.608666,602257171.6841059,22.816078995655207
13,2012Q3,33202427.0,12583.0,2638673368.830962,-943945.777703762,-0.035773498488066664
14,2012Q4,33849125.0,12829.0,2638485072.8817525,-188295.9492096901,-0.007136517509421925
15,2013Q1,34865992.0,13215.0,2638364888.384412,-120184.49734067917,-0.00455526443176226
16,2013Q2,48207141.0,14693.0,3280959708.7048254,642594820.3204136,19.58557487358115
17,2013Q3,50318315.0,15342.0,3279775453.004823,-1184255.7000021935,-0.03610782862946355
18,2013Q4,54289373.0,14523.0,3738165186.2562833,458389733.2514601,12.262425826894253
19,2014Q1,55409693.0,14823.0,3738088983.3367066,-76202.9195766449,-0.00203855285190735
20,2014Q2,53581847.0,14332.0,3738616173.597544,527190.2608375549,0.014101213827742513
21,2014Q3,54814116.0,14665.0,3737750835.3221955,-865338.2753486633,-0.023151309797622473
22,2014Q4,55238178.0,14775.0,3738624568.527919,873733.2057232857,0.023370445192021985
23,2015Q1,56535406.0,15184.0,3723353925.184405,-15270643.343513966,-0.41013139364014833
24,2015Q2,54595415.0,14663.0,3723345495.464775,-8429.719629764557,-0.00022640175723774185
25,2015Q3,55912318.0,15016.0,3723516116.1427813,170620.67800617218,0.004582246260905658
26,2015Q4,56110146.0,15070.0,3723300995.35501,-215120.78777122498,-0.005777689959517055
27,2016Q1,58017742.0,15582.0,3723382235.9132333,81240.55822324753,0.002181902181292479
28,2016Q2,59511403.0,15983.0,3723418819.996246,36584.08301258087,0.0009825401004074465
29,2016Q3,61300681.0,16464.0,3723316387.269193,-102432.7270526886,-0.0027511153068519177
30,2016Q4,62972183.0,16913.0,3723300597.173772,-15790.09542131424,-0.0004240886549235362
31,2017Q1,58463633.0,15702.0,3723323971.4686027,23374.294830799103,0.0006277803116224534
32,2017Q2,60320059.0,16200.0,3723460432.0987654,136460.6301627159,0.0036648873447487807
33,2017Q3,62280072.0,16727.0,3723325880.313266,-134551.78549957275,-0.0036137525917621827
34,2017Q4,63685400.0,17104.0,3723421421.8896165,95541.57635068893,0.002565961934606964
35,2018Q1,66171887.0,17772.0,3723378741.8410983,-42680.04851818085,-0.001146272014677638
36,2018Q2,68042463.0,18274.0,3723457535.296049,78793.45495080948,0.002116136795005631
37,2018Q3,69915125.0,18777.0,3723444906.0020237,-12629.294025421143,-0.0003391830507566607
38,2018Q4,67468807.0,18120.0,3723444094.922737,-811.0792865753174,-2.178303919431205e-05
39,2019Q1,70125496.0,18834.0,3723345863.863226,-98231.05951118469,-0.0026382469720194956
40,2019Q2,72497243.0,19471.0,3723344615.0685635,-1248.794662475586,-3.3539593875400386e-05
41,2019Q3,74878643.0,20110.0,3723453157.6330185,108542.56445503235,0.0029151048733491343
42,2019Q4,77355580.0,20775.0,3723493622.141998,40464.508979320526,0.001086735015166823
43,2020Q1,78811234.0,21166.0,3723482660.8712087,-10961.270789146423,-0.0002943822165290207
44,2020Q2,81019441.0,21760.0,3723319898.897059,-162761.97414970398,-0.004371420629151908
45,2020Q3,83322463.0,22378.0,3723409732.7732596,89833.87620067596,0.002412677697272015
46,2020Q4,85395014.0,22935.0,3723349204.2729454,-60528.50031423569,-0.0016256466152777906
47,2021Q1,91837105.0,24665.0,3723377457.936347,28253.6634016037,0.0007588181354372562
48,2021Q2,93189556.0,25028.0,3723412018.539236,34560.602889060974,0.0009281971137489034
49,2021Q3,95601232.0,19893.0,4805772482.782888,1082360464.2436523,22.52209125840447
50,2021Q4,93653118.0,19488.0,4805681342.364532,-91140.41835594177,-0.0018965139771647465
51,2022Q1,98296423.0,20454.0,4805731055.050357,49712.685824394226,0.001034445857558987
52,2022Q2,102782081.0,21387.0,4805820404.918876,89349.86851882935,0.0018592011559020714
