,date,quarter,price,shares_est,market_cap
0,2009-09-30,2009Q3,36.8,1142722852.623616,42052200976549
1,2009-12-31,2009Q4,29.5,1139048817.64589,33601940120554
2,2010-03-31,2010Q1,28.0,1137920051.4138818,31861761439589
3,2010-06-30,2010Q2,26.4,1138650476.7784867,30060372586952
4,2010-09-30,2010Q3,18.9,1137839011.9250426,21505157325383
5,2010-12-31,2010Q4,23.0,1534784150.1564128,35300035453597
6,2011-03-31,2011Q1,28.2,1701009839.7316437,47968477480432
7,2011-06-30,2011Q2,27.2,1701204258.498319,46272755831154
8,2011-09-30,2011Q3,25.2,1700375606.711968,42849465289142
9,2011-12-30,2011Q4,17.7,2037739303.2001705,36067985666643
10,2012-03-30,2012Q1,22.0,2037360142.92456,44821923144340
11,2012-06-29,2012Q2,20.1,2639617314.608666,53056308023634
12,2012-09-28,2012Q3,17.6,2638673368.830962,46440651291425
13,2012-12-28,2012Q4,20.7,2638485072.8817525,54616641008652
14,2013-03-29,2013Q1,18.8,2638364888.384412,49601259901627
15,2013-06-28,2013Q2,20.0,3280959708.7048254,65619194174097
16,2013-09-30,2013Q3,16.6,3279775453.004823,54444272519880
17,2013-12-31,2013Q4,16.2,3738165186.2562833,60558276017352
18,2014-03-31,2014Q1,16.9,3738088983.3367066,63173703818390
19,2014-06-30,2014Q2,14.5,3738616173.597544,54209934517164
20,2014-09-30,2014Q3,14.4,3737750835.322196,53823612028640
21,2014-12-31,2014Q4,13.8,3738624568.527919,51593019045685
22,2015-03-31,2015Q1,17.3,3723353925.184405,64414022905690
23,2015-06-30,2015Q2,19.2,3723345495.464775,71488233512924
24,2015-09-30,2015Q3,19.6,3723516116.142781,72980915876399
25,2015-12-31,2015Q4,18.6,3723300995.35501,69253398513603
26,2016-03-31,2016Q1,16.4,3723382235.913233,61063468668977
27,2016-06-30,2016Q2,16.8,3723418819.996246,62553436175937
28,2016-09-30,2016Q3,16.95,3723316387.269193,63110212764213
29,2016-12-30,2016Q4,15.05,3723300597.173772,56035673987465
30,2017-03-31,2017Q1,18.1,3723323971.468602,67392163883582
31,2017-06-30,2017Q2,20.25,3723460432.098765,75400073750000
32,2017-09-29,2017Q3,18.5,3723325880.313266,68881528785795
33,2017-12-29,2017Q4,24.2,3723421421.889617,90106798409729
34,2018-03-30,2018Q1,34.6,3723378741.841098,128828904467702
35,2018-06-29,2018Q2,24.25,3723457535.296049,90293845230929
36,2018-09-28,2018Q3,27.55,3723444906.002024,102580907160356
37,2018-12-28,2018Q4,19.3,3723444094.922737,71862471032009
38,2019-03-29,2019Q1,22.45,3723345863.863226,83589114643729
39,2019-06-28,2019Q2,19.5,3723344615.068564,72605219993837
40,2019-09-30,2019Q3,21.15,3723453157.6330185,78751034283938
41,2019-12-31,2019Q4,20.9,3723493622.141998,77821016702768
42,2020-03-31,2020Q1,17.2,3723482660.8712087,64043901766985
43,2020-06-30,2020Q2,21.55,3723319898.897059,80237543821232
44,2020-09-30,2020Q3,26.55,3723409732.77326,98856528405130
45,2020-12-31,2020Q4,34.55,3723349204.2729454,128641715007630
46,2021-03-31,2021Q1,40.15,3723377457.936347,149493604936144
47,2021-06-30,2021Q2,52.7,3723412018.539236,196223813377018
48,2021-09-30,2021Q3,30.4,4805772482.782888,146095483476600
49,2021-12-31,2021Q4,33.9,4805681342.364532,162912597506158
50,2022-03-31,2022Q1,32.45,4805731055.050357,155945972736384
51,2022-06-30,2022Q2,26.15,4805820404.918876,125672203588629
