,timestamp,delta_volume,date,note
0,1513789200,500000000.0,2017-12-21,"Niêm yết cổ phiếu lần đầu - 500,000,000 CP"
1,1514394000,500000000.0,2017-12-28,"Giao dịch lần đầu - 500,000,000 CP"
2,1540832400,50000000.0,2018-10-30,"Niêm yết cổ phiếu bổ sung - 50,000,000 CP"
3,1541955600,50000000.0,2018-11-12,"Giao dịch bổ sung - 50,000,000 CP"
4,1575306000,100000000.0,2019-12-03,"Niêm yết cổ phiếu bổ sung - 100,000,000 CP"
5,1576688400,100000000.0,2019-12-19,"Giao dịch bổ sung - 100,000,000 CP"
6,1603645200,58500000.0,2020-10-26,"Niêm yết cổ phiếu bổ sung - 58,500,000 CP"
7,1604941200,58500000.0,2020-11-10,"Giao dịch bổ sung - 58,500,000 CP"
8,1614099600,,2021-02-24,Giao dịch trở lại sàn HNX
9,1614099600,,2021-02-24,Hủy niêm yết cổ phiếu
10,1614099600,708500000.0,2021-02-24,"Niêm yết cổ phiếu lần đầu - 708,500,000 CP"
11,1614704400,708500000.0,2021-03-03,"Giao dịch lần đầu - 708,500,000 CP"
12,1633885200,44635500.0,2021-10-11,"Niêm yết cổ phiếu bổ sung - 44,635,500 CP"
13,1634835600,44635500.0,2021-10-22,"Giao dịch bổ sung - 44,635,500 CP"
14,1662915600,60250840.0,2022-09-12,"Niêm yết cổ phiếu bổ sung - 60,250,840 CP"
15,1663866000,60250840.0,2022-09-23,"Giao dịch bổ sung - 60,250,840 CP"
