,quarter,roa
0,2010Q3,0.78
1,2010Q4,-0.5
2,2011Q1,-1.99
3,2011Q2,2.46
4,2011Q3,0.44
5,2011Q4,0.12
6,2012Q1,0.35
7,2012Q2,0.24
8,2012Q3,0.18
9,2012Q4,0.04
10,2013Q1,0.08
11,2013Q2,0.16
12,2013Q3,0.08
13,2013Q4,0.25
14,2014Q1,0.32
15,2014Q2,0.86
16,2014Q3,1.2
17,2014Q4,1.07
18,2015Q1,1.17
19,2015Q2,0.73
20,2015Q3,1.28
21,2015Q4,0.24
22,2016Q1,0.53
23,2016Q2,0.49
24,2016Q3,0.5
25,2016Q4,-8.52
26,2017Q1,0.89
27,2017Q2,0.98
28,2017Q3,0.69
29,2017Q4,0.97
30,2018Q1,0.56
31,2018Q2,1.69
32,2018Q3,5.05
33,2018Q4,2.2
34,2019Q1,2.56
35,2019Q2,4.19
36,2019Q3,1.51
37,2019Q4,4.78
38,2020Q1,1.01
39,2020Q2,1.16
40,2020Q3,0.83
41,2020Q4,0.95
42,2021Q1,0.53
43,2021Q2,1.03
44,2021Q3,1.2
45,2021Q4,0.84
46,2022Q1,0.77
47,2022Q2,1.31
