,quarter,roa
0,2007Q1,2.33
1,2007Q2,2.01
2,2007Q3,1.49
3,2007Q4,11.02
4,2008Q1,3.15
5,2008Q2,2.98
6,2008Q3,2.53
7,2008Q4,2.77
8,2009Q1,2.16
9,2009Q2,2.37
10,2009Q3,1.48
11,2009Q4,3.97
12,2010Q1,2.02
13,2010Q2,3.07
14,2010Q3,1.87
15,2010Q4,1.03
16,2011Q1,1.85
17,2011Q2,1.68
18,2011Q3,1.82
19,2011Q4,-0.58
20,2012Q1,1.18
21,2012Q2,-2.24
22,2012Q3,-1.17
23,2012Q4,0.59
24,2013Q1,-0.61
25,2013Q2,-2.79
26,2013Q3,-0.63
27,2013Q4,4.06
28,2014Q1,0.03
29,2014Q2,-1.0
30,2014Q3,1.14
31,2014Q4,2.14
32,2015Q1,0.43
33,2015Q2,0.65
34,2015Q3,-0.07
35,2015Q4,1.61
36,2016Q1,0.27
37,2016Q2,0.55
38,2016Q3,0.96
39,2016Q4,0.88
40,2017Q1,0.75
41,2017Q2,0.53
42,2017Q3,0.75
43,2017Q4,0.83
44,2018Q1,0.37
45,2018Q2,1.04
46,2018Q3,0.03
47,2018Q4,0.71
48,2019Q1,0.44
49,2019Q2,0.02
50,2019Q3,0.32
51,2019Q4,0.99
52,2020Q1,0.43
53,2020Q2,0.64
54,2020Q3,0.9
55,2020Q4,0.43
56,2021Q1,0.73
57,2021Q2,1.44
58,2021Q3,-0.24
59,2021Q4,2.31
60,2022Q1,1.06
61,2022Q2,0.7
