,quarter,roa
0,2009Q1,0.5
1,2009Q2,0.53
2,2009Q3,0.44
3,2009Q4,0.61
4,2010Q1,0.43
5,2010Q2,0.43
6,2010Q3,0.37
7,2010Q4,0.4
8,2011Q1,0.45
9,2011Q2,0.29
10,2011Q3,0.31
11,2011Q4,0.21
12,2012Q1,0.37
13,2012Q2,0.24
14,2012Q3,0.27
15,2012Q4,0.25
16,2013Q1,0.27
17,2013Q2,0.2
18,2013Q3,0.24
19,2013Q4,0.29
20,2014Q1,0.25
21,2014Q2,0.22
22,2014Q3,0.2
23,2014Q4,0.24
24,2015Q1,0.2
25,2015Q2,0.24
26,2015Q3,0.2
27,2015Q4,0.26
28,2016Q1,0.27
29,2016Q2,0.24
30,2016Q3,0.23
31,2016Q4,0.23
32,2017Q1,0.28
33,2017Q2,0.25
34,2017Q3,0.25
35,2017Q4,0.28
36,2018Q1,0.34
37,2018Q2,0.3
38,2018Q3,0.3
39,2018Q4,0.51
40,2019Q1,0.44
41,2019Q2,0.4
42,2019Q3,0.44
43,2019Q4,0.37
44,2020Q1,0.35
45,2020Q2,0.4
46,2020Q3,0.34
47,2020Q4,0.45
48,2021Q1,0.53
49,2021Q2,0.31
50,2021Q3,0.34
51,2021Q4,0.46
52,2022Q1,0.55
53,2022Q2,0.39
