,date,quarter,price,shares_est,market_cap
0,2009-06-30,2009Q2,60.0,1217921928.9095724,73075315734574
1,2009-09-30,2009Q3,53.5,1210044417.9578865,64737376360747
2,2009-12-31,2009Q4,47.0,1217885884.607196,57240636576538
3,2010-03-31,2010Q1,44.0,1218502455.2182033,53614108029601
4,2010-06-30,2010Q2,41.2,1210123165.4251788,49857074415517
5,2010-09-30,2010Q3,36.2,1330133547.9209092,48150834434737
6,2010-12-31,2010Q4,32.5,1329844116.1805036,43219933775866
7,2011-03-31,2011Q1,31.2,1767841422.2339933,55156652373701
8,2011-06-30,2011Q2,27.7,1767970766.5794344,48972790234250
9,2011-09-30,2011Q3,27.3,1978648118.743528,54017093641698
10,2011-12-30,2011Q4,21.8,1979481600.8595216,43152698898738
11,2012-03-30,2012Q1,29.0,2325630717.8631053,67443290818030
12,2012-06-29,2012Q2,29.5,2326084146.1303167,68619482310844
13,2012-09-28,2012Q3,24.6,2326127857.9855065,57222745306443
14,2012-12-28,2012Q4,27.2,2325733537.686792,63259952225081
15,2013-03-29,2013Q1,32.0,2325916757.58237,74429336242636
16,2013-06-28,2013Q2,28.0,2326886136.636037,65152811825809
17,2013-09-30,2013Q3,26.9,2325599754.382048,62558633392877
18,2013-12-31,2013Q4,26.8,2325432029.694981,62321578395825
19,2014-03-31,2014Q1,30.8,2325480520.849808,71624800042174
20,2014-06-30,2014Q2,26.2,2324506849.3150687,60902079452055
21,2014-09-30,2014Q3,26.1,2673590645.797387,69780715855312
22,2014-12-31,2014Q4,31.9,2673946555.676197,85298895126071
23,2015-03-31,2015Q1,35.1,2665062932.887509,93543708944352
24,2015-06-30,2015Q2,48.8,2664993661.685178,130051690690237
25,2015-09-30,2015Q3,42.9,2665098787.037596,114332737963913
26,2015-12-31,2015Q4,43.9,2664944665.8580256,116991070831167
27,2016-03-31,2016Q1,41.0,2665070996.551919,109267910858629
28,2016-06-30,2016Q2,47.3,2664971090.670171,126053132588699
29,2016-09-30,2016Q3,38.3,3597733368.6520853,137793188019375
30,2016-12-30,2016Q4,35.45,3597639103.78047,127536306229018
31,2017-03-31,2017Q1,36.9,3597654272.4347515,132753442652842
32,2017-06-30,2017Q2,38.5,3597753314.001657,138513502589064
33,2017-09-29,2017Q3,37.6,3597678803.554848,135272723013662
34,2017-12-29,2017Q4,54.3,3597731035.4005857,195356795222252
35,2018-03-30,2018Q1,70.5,3597878328.9482126,253650422190849
36,2018-06-29,2018Q2,58.0,3597715267.9722514,208667485542391
37,2018-09-28,2018Q3,63.0,3597829308.227589,226663246418338
38,2018-12-28,2018Q4,53.5,3597763768.4423923,192480361611668
39,2019-03-29,2019Q1,67.3,3708936890.243902,249611452713415
40,2019-06-28,2019Q2,70.5,3708846537.502398,261473680893919
41,2019-09-30,2019Q3,82.1,3708858236.500342,304497261216678
42,2019-12-31,2019Q4,90.2,3708894424.9816175,334542277133342
43,2020-03-31,2020Q1,62.0,3708941273.924227,229954358983302
44,2020-06-30,2020Q2,80.3,3708928080.4902287,297826924863365
45,2020-09-30,2020Q3,84.1,3708918747.5227904,311920066666667
46,2020-12-31,2020Q4,97.9,3708849896.829863,363096404899644
47,2021-03-31,2021Q1,94.8,3708881508.408607,351601966997136
48,2021-06-30,2021Q2,116.4,3708875128.123564,431713064913583
49,2021-09-30,2021Q3,97.2,3708877179.9126334,360502861887508
50,2021-12-31,2021Q4,78.8,3708902882.498165,292261547140855
51,2022-03-31,2022Q1,82.1,4732514976.353127,388539479558592
52,2022-06-30,2022Q2,74.8,4732557218.716331,353995279959982
