,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2008Q3,235749.0,28785.0,8189994.78895258,,,0.0666067494947708
1,2008Q4,235385.0,28740.0,8190153.096729297,158.3077767174691,0.0019329037546402964,0.08298823047918971
2,2009Q1,243413.0,29721.0,8189933.04397564,-220.05275365710258,-0.0026868687750624437,0.12168120792944494
3,2009Q2,258899.0,31188.0,8301237.655508528,111304.61153288838,1.3408194795992734,0.11030048485099285
4,2009Q3,265719.0,32444.0,8190081.370977685,-111156.28453084361,-1.3572061069470718,0.1821494740437015
5,2009Q4,262962.0,32108.0,8189921.514887256,-159.85609042923898,-0.0019518635207756273,0.3148498436307006
6,2010Q1,273662.0,33414.0,8190040.102950859,118.58806360326707,0.0014479546145389445,0.25982083862605393
7,2010Q2,278816.0,34043.0,8190112.504773375,72.40182251576334,0.0008840149933662815,0.2531540791341774
8,2010Q3,287637.0,35121.0,8189886.3927564705,-226.11201690416783,-0.0027608687845066104,0.2352317135007532
9,2010Q4,294201.0,35922.0,8189994.989143143,108.59638667292893,0.0013259640184992414,0.24608501055506865
10,2011Q1,312935.0,38209.0,8190086.105367845,91.11622470151633,0.001112518519699055,0.3006148262446506
11,2011Q2,308285.0,37642.0,8189920.833111949,-165.27225589565933,-0.0020179957689879196,0.3206798372886693
12,2011Q3,312006.0,38096.0,8189993.700125998,72.86701404862106,0.0008897078156177342,0.30051339468554333
13,2011Q4,306122.0,24919.0,12284682.370881656,4094688.6707556583,33.33166090204567,0.32060756905378474
14,2012Q1,320575.0,26095.0,12284920.482851122,238.11196946538985,0.0019382459153706145,0.3650735483489366
15,2012Q2,327502.0,26659.0,12284856.896357702,-63.586493419483304,-0.0005176006033764696,0.34649774748328793
16,2012Q3,355671.0,27664.0,12856817.524580682,571960.6282229796,4.4486952321557025,0.2907678374056946
17,2012Q4,343570.0,26723.0,12856715.189162893,-102.33541778847575,-0.0007959686147106667,0.30851192235071745
18,2013Q1,355437.0,27646.0,12856724.300079577,9.110916683450341,7.08649922857407e-05,0.2815288858761971
19,2013Q2,371603.0,28903.0,12856900.667750752,176.36767117492855,0.001371774393632172,0.28958260391953267
20,2013Q3,385147.0,29957.0,12856661.214407317,-239.4533434342593,-0.0018624846641049017,0.25403296826494126
21,2013Q4,362453.0,28191.0,12857046.575148096,385.36074077896774,0.0029972726514333943,0.3268860770348577
22,2014Q1,385165.0,29958.0,12856832.899392482,-213.6757556144148,-0.001661962609971477,0.29985530427822316
23,2014Q2,390879.0,30402.0,12857015.98579041,183.08639792725444,0.0014240193691102334,0.27086376177124194
