,quarter,roa
0,2009Q2,0.0
1,2009Q3,0.0
2,2009Q4,0.35
3,2010Q1,0.0
4,2010Q2,0.41
5,2010Q3,0.23
6,2010Q4,0.36
7,2011Q1,0.31
8,2011Q2,0.23
9,2011Q3,0.27
10,2011Q4,0.22
11,2012Q1,0.22
12,2012Q2,0.09
13,2012Q3,0.12
14,2012Q4,0.19
15,2013Q1,0.06
16,2013Q2,0.05
17,2013Q3,0.1
18,2013Q4,0.26
19,2014Q1,0.06
20,2014Q2,0.16
21,2014Q3,0.08
22,2014Q4,0.26
23,2015Q1,0.32
24,2015Q2,0.05
25,2015Q3,0.4
26,2015Q4,-0.23
27,2016Q1,0.19
28,2016Q2,0.04
29,2016Q3,0.18
30,2016Q4,0.08
31,2017Q1,0.09
32,2017Q2,0.1
33,2017Q3,0.14
34,2017Q4,0.01
35,2018Q1,0.08
36,2018Q2,0.08
37,2018Q3,0.1
38,2018Q4,0.0
39,2019Q1,0.08
40,2019Q2,0.09
41,2019Q3,0.1
42,2019Q4,0.05
43,2020Q1,0.12
44,2020Q2,0.09
45,2020Q3,0.12
46,2020Q4,0.1
47,2021Q1,0.11
48,2021Q2,0.12
49,2021Q3,0.14
50,2021Q4,-0.17
51,2022Q1,0.02
52,2022Q2,0.06
