,quarter,price,price_diff,price_diff_perc
1,2010Q4,28.8,-3.1999999999999993,-9.999999999999998
2,2011Q1,25.7,-3.1000000000000014,-10.763888888888893
3,2011Q2,23.1,-2.599999999999998,-10.116731517509718
4,2011Q3,21.3,-1.8000000000000007,-7.792207792207794
5,2011Q4,21.0,-0.3000000000000007,-1.4084507042253553
6,2012Q1,16.9,-4.100000000000001,-19.52380952380953
7,2012Q2,15.9,-0.9999999999999982,-5.9171597633136
8,2012Q3,15.2,-0.7000000000000011,-4.402515723270447
9,2012Q4,14.4,-0.7999999999999989,-5.2631578947368345
10,2013Q1,13.0,-1.4000000000000004,-9.722222222222223
11,2013Q2,12.1,-0.9000000000000004,-6.923076923076925
12,2013Q3,14.7,2.5999999999999996,21.487603305785118
13,2013Q4,12.3,-2.3999999999999986,-16.326530612244888
14,2014Q1,16.4,4.099999999999998,33.333333333333314
15,2014Q2,16.0,-0.3999999999999986,-2.439024390243894
16,2014Q3,17.4,1.3999999999999986,8.749999999999991
17,2014Q4,19.4,2.0,11.49425287356322
18,2015Q1,19.4,0.0,0.0
19,2015Q2,25.8,6.400000000000002,32.989690721649495
20,2015Q3,29.0,3.1999999999999993,12.403100775193796
21,2015Q4,30.1,1.1000000000000014,3.793103448275867
22,2016Q1,38.0,7.899999999999999,26.245847176079728
23,2016Q2,39.1,1.1000000000000014,2.894736842105267
24,2016Q3,34.1,-5.0,-12.78772378516624
25,2016Q4,32.8,-1.3000000000000043,-3.812316715542534
26,2017Q1,33.0,0.20000000000000284,0.6097560975609844
27,2017Q2,28.9,-4.100000000000001,-12.424242424242427
28,2017Q3,27.5,-1.3999999999999986,-4.8442906574394415
29,2017Q4,26.0,-1.5,-5.454545454545454
30,2018Q1,21.9,-4.100000000000001,-15.769230769230774
31,2018Q2,19.95,-1.9499999999999993,-8.904109589041093
32,2018Q3,22.45,2.5,12.531328320802006
33,2018Q4,21.4,-1.0500000000000007,-4.677060133630293
34,2019Q1,19.8,-1.5999999999999979,-7.476635514018682
35,2019Q2,19.6,-0.1999999999999993,-1.0101010101010064
36,2019Q3,26.95,7.349999999999998,37.499999999999986
37,2019Q4,24.8,-2.1499999999999986,-7.977736549165115
38,2020Q1,20.3,-4.5,-18.14516129032258
39,2020Q2,20.6,0.3000000000000007,1.4778325123152745
40,2020Q3,23.25,2.6499999999999986,12.864077669902906
41,2020Q4,21.5,-1.75,-7.526881720430108
42,2021Q1,22.55,1.0500000000000007,4.8837209302325615
43,2021Q2,27.0,4.449999999999999,19.73392461197339
44,2021Q3,47.6,20.6,76.29629629629629
45,2021Q4,35.5,-12.100000000000001,-25.420168067226896
46,2022Q1,31.6,-3.8999999999999986,-10.985915492957743
47,2022Q2,22.7,-8.900000000000002,-28.164556962025323
