,quarter,roa
0,2010Q1,1.46
1,2010Q2,3.07
2,2010Q3,2.29
3,2010Q4,2.21
4,2011Q1,0.83
5,2011Q2,1.25
6,2011Q3,0.96
7,2011Q4,-0.22
8,2012Q1,0.41
9,2012Q2,0.36
10,2012Q3,0.52
11,2012Q4,-0.83
12,2013Q1,0.02
13,2013Q2,0.5
14,2013Q3,0.04
15,2013Q4,0.31
16,2014Q1,0.0
17,2014Q2,0.23
18,2014Q3,0.81
19,2014Q4,2.31
20,2015Q1,0.08
21,2015Q2,-0.03
22,2015Q3,16.99
23,2015Q4,0.51
24,2016Q1,0.14
25,2016Q2,-6.71
26,2016Q3,0.07
27,2016Q4,-4.14
28,2017Q1,0.08
29,2017Q2,-4.79
30,2017Q3,0.36
31,2017Q4,-3.78
32,2018Q1,0.37
33,2018Q2,-0.63
34,2018Q3,0.82
35,2018Q4,-0.03
36,2019Q1,0.28
37,2019Q2,-0.42
38,2019Q3,0.57
39,2019Q4,0.92
40,2020Q1,3.34
41,2020Q2,0.57
42,2020Q3,0.93
43,2020Q4,0.47
44,2021Q1,-0.26
45,2021Q2,1.36
46,2021Q3,1.18
47,2021Q4,1.74
48,2022Q1,-0.71
49,2022Q2,-0.48
