,quarter,roa
0,2007Q1,6.2
1,2007Q2,4.99
2,2007Q3,4.31
3,2007Q4,5.7
4,2008Q1,8.72
5,2008Q2,6.74
6,2008Q3,3.94
7,2008Q4,-4.1
8,2009Q1,5.17
9,2009Q2,5.6
10,2009Q3,4.46
11,2009Q4,2.56
12,2010Q1,2.65
13,2010Q2,2.84
14,2010Q3,2.33
15,2010Q4,2.75
16,2011Q1,3.31
17,2011Q2,2.64
18,2011Q3,0.58
19,2011Q4,0.79
20,2012Q1,1.14
21,2012Q2,1.92
22,2012Q3,1.64
23,2012Q4,0.96
24,2013Q1,2.39
25,2013Q2,2.54
26,2013Q3,2.27
27,2013Q4,2.15
28,2014Q1,3.89
29,2014Q2,4.49
30,2014Q3,4.14
31,2014Q4,2.2
32,2015Q1,2.95
33,2015Q2,5.52
34,2015Q3,4.34
35,2015Q4,2.26
36,2016Q1,4.01
37,2016Q2,7.63
38,2016Q3,5.72
39,2016Q4,6.32
40,2017Q1,5.51
41,2017Q2,4.01
42,2017Q3,4.86
43,2017Q4,4.73
44,2018Q1,4.12
45,2018Q2,3.77
46,2018Q3,3.63
47,2018Q4,2.38
48,2019Q1,2.21
49,2019Q2,2.29
50,2019Q3,1.84
51,2019Q4,1.92
52,2020Q1,2.19
53,2020Q2,2.5
54,2020Q3,3.28
55,2020Q4,3.73
56,2021Q1,5.16
57,2021Q2,6.51
58,2021Q3,6.19
59,2021Q4,4.21
60,2022Q1,4.51
61,2022Q2,2.05
