,date,quarter,price,shares_est,market_cap
0,2017-12-29,2017Q4,15.9,13800227.552858632,219423618090
1,2018-03-30,2018Q1,42.4,13799604.29621255,585103222159
2,2018-06-29,2018Q2,107.3,13800095.102234902,1480750204470
3,2018-09-28,2018Q3,107.1,13800473.933649288,1478030758294
4,2018-12-28,2018Q4,117.8,13800208.21502934,1625664527730
5,2019-03-29,2019Q1,117.8,13800338.887319963,1625679920926
6,2019-06-28,2019Q2,117.6,13799585.023106668,1622831198717
7,2019-09-30,2019Q3,85.9,13799981.254100664,1185418389727
8,2019-12-31,2019Q4,85.9,13800112.771356076,1185429687059
9,2020-03-31,2020Q1,85.9,13800393.037619315,1185453761931
10,2020-06-30,2020Q2,85.9,13799602.046617396,1185385815804
11,2020-09-30,2020Q3,85.7,13799549.126432464,1182621360135
12,2020-12-31,2020Q4,85.7,13800168.397417909,1182674431659
13,2021-03-31,2021Q1,17.0,13800205.876848212,234603499906
14,2021-06-30,2021Q2,16.8,13800307.514895253,231845166250
15,2021-09-30,2021Q3,27.3,13800189.393939396,376745170455
16,2021-12-31,2021Q4,22.9,13799591.00204499,316010633947
17,2022-03-31,2022Q1,21.8,13799670.99250594,300832827637
18,2022-06-30,2022Q2,11.1,13799573.560767593,153175266525
