,quarter,roa
0,2007Q1,2.38
1,2007Q3,2.76
2,2007Q4,5.47
3,2008Q1,1.24
4,2008Q2,0.71
5,2008Q3,0.12
6,2008Q4,0.05
7,2009Q1,0.09
8,2009Q2,0.28
9,2009Q3,0.53
10,2009Q4,0.16
11,2010Q1,0.55
12,2010Q2,0.48
13,2010Q3,0.52
14,2010Q4,1.28
15,2011Q1,0.57
16,2011Q2,0.79
17,2011Q3,0.56
18,2011Q4,0.27
19,2012Q1,0.41
20,2012Q2,0.71
21,2012Q3,0.48
22,2012Q4,0.03
23,2013Q1,-0.31
24,2013Q2,0.95
25,2013Q3,0.34
26,2013Q4,0.89
27,2014Q1,0.17
28,2014Q2,0.78
29,2014Q3,0.88
30,2014Q4,0.59
31,2015Q1,0.58
32,2015Q2,0.74
33,2015Q3,0.16
34,2015Q4,1.26
35,2016Q1,1.6
36,2016Q2,1.05
37,2016Q3,1.1
38,2016Q4,0.65
39,2017Q1,1.04
40,2017Q2,1.16
41,2017Q3,1.38
42,2017Q4,0.97
43,2018Q1,1.29
44,2018Q2,1.41
45,2018Q3,0.93
46,2018Q4,1.43
47,2019Q1,1.23
48,2019Q2,1.31
49,2019Q3,1.07
50,2019Q4,1.62
51,2020Q1,0.44
52,2020Q2,0.56
53,2020Q3,0.85
54,2020Q4,1.95
55,2021Q1,1.61
56,2021Q2,0.72
57,2021Q3,-0.12
58,2021Q4,5.02
59,2022Q1,0.11
60,2022Q2,0.14
