,date,quarter,price,shares_est,market_cap
0,2011-06-30,2011Q2,13.5,3000000.0,40500000000
1,2011-09-30,2011Q3,13.9,3000336.398295582,41704675936
2,2011-12-30,2011Q4,8.9,2999893.093863588,26699048535
3,2012-03-30,2012Q1,17.6,2999895.5067920587,52798160920
4,2012-06-29,2012Q2,13.0,2999939.85324191,38999218092
5,2012-09-28,2012Q3,9.6,3000058.3703011908,28800560355
6,2012-12-28,2012Q4,12.0,2999898.280948021,35998779371
7,2013-03-29,2013Q1,16.6,2999950.8937340407,49799184836
8,2013-06-28,2013Q2,17.3,2999899.325480721,51898258331
9,2013-09-30,2013Q3,11.1,3000000.0,33300000000
10,2013-12-31,2013Q4,10.4,2999885.426214482,31198808433
11,2014-03-31,2014Q1,11.8,3000000.0,35400000000
12,2014-06-30,2014Q2,10.0,3000000.0,30000000000
13,2014-09-30,2014Q3,9.2,2999940.950693829,27599456746
14,2014-12-31,2014Q4,9.1,2999943.474082867,27299485614
15,2015-03-31,2015Q1,9.4,2999943.126883922,28199465393
16,2015-06-30,2015Q2,9.6,2999886.5763057903,28798911133
17,2015-09-30,2015Q3,8.5,2999886.916204908,25499038788
18,2015-12-31,2015Q4,8.4,2999943.107469989,25199522103
19,2016-03-31,2016Q1,8.2,2999943.1721316134,24599534011
20,2016-06-30,2016Q2,9.5,2999886.788180686,28498924488
21,2016-09-30,2016Q3,10.0,2999887.9551820727,29998879552
22,2016-12-30,2016Q4,9.5,2915184.2264691303,27694250151
23,2017-03-31,2017Q1,11.1,2915284.0347214597,32359652785
24,2017-06-30,2017Q2,11.0,2915299.797026716,32068297767
25,2017-09-29,2017Q3,12.2,2915275.504637207,35566361157
26,2017-12-29,2017Q4,11.9,2915248.544558889,34691457680
27,2018-03-30,2018Q1,12.3,2915185.288381165,35856779047
28,2018-06-29,2018Q2,11.1,2915211.551376763,32358848220
29,2018-09-28,2018Q3,14.6,2915333.221043176,42563865027
30,2018-12-28,2018Q4,21.8,5910255.589007751,128843571840
31,2019-03-29,2019Q1,38.3,5910073.330760324,226355808568
32,2019-06-28,2019Q2,15.4,5910331.384015595,91019103314
33,2019-09-30,2019Q3,19.0,5910289.723268806,112295504742
34,2019-12-31,2019Q4,17.4,5910267.192857605,102838649156
35,2020-03-31,2020Q1,16.1,5910331.005947763,95156329196
36,2020-06-30,2020Q2,14.0,5910468.941495194,82746565181
37,2020-09-30,2020Q3,16.1,5910330.124685057,95156315007
38,2020-12-31,2020Q4,12.0,5910073.356038774,70920880272
39,2021-03-31,2021Q1,14.3,5910306.845003934,84517387884
40,2021-06-30,2021Q2,22.1,5910106.487228066,130613353368
41,2021-09-30,2021Q3,35.0,5910418.440180735,206864645406
42,2021-12-31,2021Q4,57.5,5910224.601723688,339837914599
43,2022-03-31,2022Q1,52.4,5910294.885177453,309699451983
44,2022-06-30,2022Q2,28.3,5910443.864229765,167265561358
