,date,quarter,price,shares_est,market_cap
0,2017-03-31,2017Q1,51.3,31300535.161017746,1605717453760
1,2017-06-30,2017Q2,24.6,31301163.70636101,770008627176
2,2017-09-29,2017Q3,24.5,68879495.53463674,1687547640599
3,2017-12-29,2017Q4,25.8,68879571.5937443,1777092947119
4,2018-03-30,2018Q1,29.15,68879043.00423986,2007824103574
5,2018-06-29,2018Q2,26.65,68882089.74035795,1835707691581
6,2018-09-28,2018Q3,23.8,68878522.07870232,1639308825473
7,2018-12-28,2018Q4,24.0,68879544.70107195,1653109072826
8,2019-03-29,2019Q1,24.05,68879979.9966661,1656563518920
9,2019-06-28,2019Q2,21.9,68880756.09468849,1508488558474
10,2019-09-30,2019Q3,20.2,76456588.48892663,1544423087476
11,2019-12-31,2019Q4,20.2,81590924.80553155,1648136681072
12,2020-03-31,2020Q1,21.75,81593809.42319882,1774665354955
13,2020-06-30,2020Q2,23.7,81588700.32676294,1933652197744
14,2020-09-30,2020Q3,21.6,81590413.73324332,1762352936638
15,2020-12-31,2020Q4,22.4,81586616.29789531,1827540205073
16,2021-03-31,2021Q1,24.2,81587165.19585074,1974409397740
17,2021-06-30,2021Q2,21.7,81590485.00269875,1770513524559
18,2021-09-30,2021Q3,21.9,83149597.3256344,1820976181431
19,2021-12-31,2021Q4,20.4,83150301.99369287,1696266160671
20,2022-03-31,2022Q1,20.25,83149945.67185803,1683786399855
21,2022-06-30,2022Q2,19.85,83149015.29436412,1650507953593
