,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,28.6,64292649.50572575,1838769775864
1,2007-03-30,2007Q1,55.5,64285577.01547036,3567849524359
2,2007-06-29,2007Q2,31.3,64290600.64190738,2012295800092
3,2007-09-28,2007Q3,32.0,64285952.44362552,2057150478196
4,2007-12-28,2007Q4,25.4,63500936.74725667,1612923793380
5,2008-03-31,2008Q1,17.9,63497696.25315135,1136608762931
6,2008-06-30,2008Q2,13.7,63500133.2741004,869951825855
7,2008-09-30,2008Q3,12.6,63497479.674796745,800068243902
8,2008-12-31,2008Q4,12.7,63497856.85402346,806422782046
9,2009-03-31,2009Q1,15.9,63500612.08875287,1009659732211
10,2009-06-30,2009Q2,23.9,63498831.493271016,1517622072689
11,2009-09-28,2009Q3,31.5,63500733.53409004,2000273106324
12,2009-12-31,2009Q4,19.5,63499596.513879925,1238242132021
13,2010-03-31,2010Q1,16.6,63501781.953669205,1054129580431
14,2010-06-30,2010Q2,15.9,63498220.06472492,1009621699029
15,2010-09-30,2010Q3,15.0,63499028.63417518,952485429513
16,2010-12-31,2010Q4,15.0,63499667.82926424,952495017439
17,2011-03-31,2011Q1,12.1,63501156.06936416,768363988439
18,2011-06-30,2011Q2,11.3,63498474.63070007,717532763327
19,2011-09-30,2011Q3,11.2,63500251.67785235,711202818792
20,2011-12-30,2011Q4,10.0,63499832.999332,634998329993
21,2012-03-30,2012Q1,10.9,63498348.31374357,692131996620
22,2012-06-29,2012Q2,11.7,63500608.9145084,742957124300
23,2012-09-28,2012Q3,11.6,63498415.81170791,736581623416
24,2012-12-28,2012Q4,11.9,63500364.27218418,755654334839
25,2013-03-29,2013Q1,13.2,63499069.834001146,838187721809
26,2013-06-28,2013Q2,15.4,63499040.30710173,977885220729
27,2013-09-30,2013Q3,16.6,63498096.947935365,1054068409336
28,2013-12-31,2013Q4,17.0,63500279.60296379,1079504753250
29,2014-03-31,2014Q1,19.1,63499080.31882281,1212832434090
30,2014-06-30,2014Q2,20.3,63500248.24455635,1289055039364
31,2014-09-30,2014Q3,23.7,63499931.20528343,1504948369565
32,2014-12-31,2014Q4,26.5,63499555.61632597,1682738223833
33,2015-03-31,2015Q1,26.0,63501820.83029862,1651047341588
34,2015-06-30,2015Q2,25.1,63499601.47815376,1593839997102
35,2015-09-30,2015Q3,26.0,63500000.0,1651000000000
36,2015-12-31,2015Q4,26.3,63498680.93766488,1670015308661
37,2016-03-31,2016Q1,23.4,63498362.56458773,1485861684011
38,2016-06-30,2016Q2,23.5,63498494.74998164,1492214626625
39,2016-09-30,2016Q3,23.95,63499055.08504234,1520802369287
40,2016-12-30,2016Q4,25.0,63498409.09090909,1587460227273
41,2017-03-31,2017Q1,23.4,63501058.90658091,1485924778414
42,2017-06-30,2017Q2,24.5,63500796.60116835,1555769516729
43,2017-09-29,2017Q3,26.7,63498588.36815359,1695412309430
44,2017-12-29,2017Q4,24.0,63500405.455215625,1524009730925
45,2018-03-30,2018Q1,24.0,63500892.32599643,1524021415824
46,2018-06-29,2018Q2,24.0,63498954.80429611,1523974915303
47,2018-09-28,2018Q3,24.5,63502019.02676066,1555799466156
48,2018-12-28,2018Q4,25.0,63497956.54979566,1587448913745
49,2019-03-29,2019Q1,26.2,63497836.11209649,1663643306137
50,2019-06-28,2019Q2,25.7,63500700.7007007,1631968008008
51,2019-09-30,2019Q3,24.9,63500455.90725544,1581161352091
52,2019-12-31,2019Q4,23.9,63498447.89356984,1517612904656
53,2020-03-31,2020Q1,22.5,63498067.12891943,1428706510401
54,2020-06-30,2020Q2,24.0,63499253.55994488,1523982085439
55,2020-09-30,2020Q3,24.3,63498468.81212056,1543012792135
56,2020-12-31,2020Q4,25.1,63500489.362798125,1593862283006
57,2021-03-31,2021Q1,25.35,63500333.000333,1609733441558
58,2021-06-30,2021Q2,27.8,63499737.25696269,1765292695744
59,2021-09-30,2021Q3,29.4,63501405.85859618,1866941332243
60,2021-12-31,2021Q4,30.1,63500024.824983865,1911350747232
61,2022-03-31,2022Q1,31.8,63500210.94821221,2019306708153
62,2022-06-30,2022Q2,30.0,63499465.03258438,1904983950978
