,quarter,roa
0,2006Q4,2.44
1,2007Q1,1.72
2,2007Q2,4.45
3,2007Q3,4.2
4,2007Q4,1.19
5,2008Q1,3.3
6,2008Q2,2.96
7,2008Q3,8.72
8,2008Q4,5.2
9,2009Q1,4.38
10,2009Q2,5.78
11,2009Q3,3.84
12,2009Q4,1.08
13,2010Q1,0.06
14,2010Q2,0.1
15,2010Q3,2.98
16,2010Q4,1.51
17,2011Q1,0.78
18,2011Q2,1.18
19,2011Q3,0.99
20,2011Q4,0.44
21,2012Q1,2.21
22,2012Q2,2.3
23,2012Q3,6.87
24,2012Q4,3.33
25,2013Q1,1.85
26,2013Q2,5.38
27,2013Q3,6.22
28,2013Q4,2.61
29,2014Q1,2.51
30,2014Q2,6.05
31,2014Q3,2.94
32,2014Q4,3.62
33,2015Q1,3.68
34,2015Q2,5.3
35,2015Q3,0.87
36,2015Q4,2.53
37,2016Q1,3.41
38,2016Q2,4.9
39,2016Q3,4.74
40,2016Q4,-0.61
41,2017Q1,4.32
42,2017Q2,3.15
43,2017Q3,7.0
44,2017Q4,4.16
45,2018Q1,8.43
46,2018Q2,2.85
47,2018Q3,4.95
48,2018Q4,5.35
49,2019Q1,4.58
50,2019Q2,5.79
51,2019Q3,2.32
52,2019Q4,0.34
53,2020Q1,1.09
54,2020Q2,3.47
55,2020Q3,3.79
56,2020Q4,2.63
57,2021Q1,4.31
58,2021Q2,3.15
59,2021Q3,1.53
60,2021Q4,1.5
61,2022Q1,4.66
62,2022Q2,4.85
