,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
11,2015Q1,48692.0,8483.0,1314.0,1344.0,1344.0,2699055.0,,3056806.0,1750671.0,1750187.0,1306135.0,,437.0,10695.0,0.0,2.76,4.13,1.83
12,2015Q2,97108.0,28659.0,27922.0,26784.0,26784.0,3170845.0,,3518554.0,2189999.0,1789514.0,1328555.0,,643.0,10879.0,0.0,27.58,6.0,2.51
13,2015Q3,73108.0,9688.0,2577.0,2577.0,2577.0,2823688.0,,3177088.0,1845956.0,1449548.0,1331133.0,,302.0,10900.0,0.0,3.53,2.8,1.15
14,2015Q4,171822.0,54749.0,-22090.0,-21472.0,-21472.0,2853995.0,,3138272.0,1828612.0,1462102.0,1309660.0,,76.0,10724.0,0.0,-12.5,0.7,0.29
15,2016Q1,87457.0,42427.0,11136.0,11136.0,11136.0,2788447.0,1436271.0,2880368.0,1560548.0,1116504.0,1319820.0,,156.0,10807.0,43.65,12.73,1.44,0.6
16,2016Q2,110887.0,42987.0,-1.0,-1.0,-1.0,2777701.0,1545091.0,2868362.0,1549702.0,1279658.0,1318660.0,,-64.0,10798.0,-92.85,0.0,-0.59,-0.26
17,2016Q3,149584.0,41819.0,4955.0,5252.0,5252.0,3069086.0,1862320.0,3160174.0,1836263.0,1515908.0,1323911.0,,-42.0,10841.0,-124.89,3.51,-0.39,-0.17
18,2016Q4,155642.0,59422.0,268.0,266.0,266.0,3457237.0,2019376.0,3552355.0,2228178.0,1898640.0,1324177.0,,136.0,10843.0,36.67,0.17,1.26,0.53
19,2017Q1,154288.0,59004.0,7703.0,7703.0,7703.0,3597512.0,1914710.0,3795023.0,2462543.0,1875773.0,1332480.0,,108.0,10911.0,56.35,4.99,1.0,0.4
20,2017Q2,181708.0,74781.0,1725.0,5075.0,5075.0,4065749.0,2166184.0,4161292.0,2826836.0,2179433.0,1334456.0,,150.0,10927.0,66.74,2.79,1.38,0.5
21,2017Q3,198021.0,76278.0,6028.0,6393.0,6393.0,4033867.0,2422202.0,4137481.0,2857695.0,2214292.0,1279786.0,,159.0,10479.0,74.13,3.23,1.48,0.5
22,2017Q4,303712.0,97765.0,2635.0,4791.0,4791.0,4163525.0,2616258.0,4271280.0,2986708.0,2257412.0,1284573.0,,196.0,10519.0,73.39,1.58,1.83,0.59
23,2018Q1,305628.0,129907.0,66887.0,70770.0,70770.0,4401568.0,2670830.0,4523672.0,3168334.0,2337079.0,1355338.0,,713.0,11098.0,26.1,23.16,6.63,2.04
24,2018Q2,292746.0,154072.0,66396.0,55096.0,55096.0,3882554.0,2168661.0,4013641.0,2604648.0,1846600.0,1408993.0,,1122.0,11538.0,13.54,18.82,10.29,3.23
25,2018Q3,218258.0,125284.0,63978.0,51099.0,51099.0,3721661.0,2554710.0,3846001.0,2385834.0,1627588.0,1460167.0,,1488.0,11957.0,12.43,23.41,13.2,4.37
26,2018Q4,224974.0,74459.0,-2595.0,388.0,388.0,3645838.0,2300284.0,3774820.0,2314348.0,1466393.0,1460472.0,,1452.0,11960.0,9.5,0.17,12.48,4.39
27,2019Q1,193629.0,114934.0,73064.0,58160.0,58160.0,3560021.0,2467291.0,3686590.0,2188471.0,1587058.0,1498119.0,,1349.0,12268.0,11.93,30.04,11.31,4.3
28,2019Q2,247381.0,148878.0,84181.0,67451.0,67451.0,3864759.0,2643109.0,4003111.0,2437545.0,1936917.0,1565566.0,,1450.0,12820.0,10.21,27.27,11.84,4.63
29,2019Q3,228933.0,125730.0,55859.0,45506.0,45506.0,4369879.0,2564019.0,4578649.0,2967580.0,2267459.0,1611069.0,,1404.0,13193.0,10.82,19.88,11.18,4.28
30,2019Q4,273824.0,152708.0,67171.0,58685.0,58685.0,4521751.0,2689399.0,4750256.0,3080420.0,2452176.0,1669836.0,,1882.0,13674.0,7.65,21.43,14.49,5.4
31,2020Q1,223713.0,106131.0,32750.0,26420.0,26420.0,4552603.0,2395485.0,4781439.0,2785230.0,2138424.0,1996209.0,,1615.0,12148.0,5.2,11.81,1.44,0.55
32,2020Q2,286247.0,187658.0,100978.0,80857.0,80857.0,4496551.0,2594776.0,4871626.0,2972674.0,2426987.0,1898952.0,,1590.0,11556.0,5.98,28.25,4.15,1.68
33,2020Q3,250635.0,138998.0,79422.0,63627.0,63627.0,4845051.0,2999646.0,5216541.0,3253964.0,2908057.0,1962578.0,,1596.0,11943.0,6.46,25.39,3.3,1.26
34,2020Q4,354955.0,192494.0,119719.0,97802.0,97802.0,6716097.0,4123340.0,7015596.0,4955228.0,4775706.0,2060368.0,,1734.0,12539.0,9.51,27.55,4.86,1.6
35,2021Q1,400876.0,222688.0,124649.0,99975.0,99975.0,7629842.0,4733663.0,7939947.0,5779624.0,5606993.0,2160324.0,,2083.0,13147.0,10.8,24.94,4.74,1.34
36,2021Q2,643178.0,309047.0,162410.0,132078.0,132078.0,8741929.0,5442558.0,8910023.0,5852741.0,5267115.0,3057282.0,,2348.0,11425.0,13.38,20.54,5.06,1.57
37,2021Q3,515004.0,341307.0,209651.0,183782.0,183782.0,10493340.0,6994733.0,10666158.0,7425367.0,6638954.0,3240791.0,,2647.0,12111.0,12.28,35.69,5.84,1.88
38,2021Q4,658706.0,404137.0,215853.0,170976.0,170976.0,10801086.0,7151289.0,11047241.0,7635695.0,6798797.0,3411546.0,,2651.0,12749.0,15.24,25.96,5.14,1.57
39,2022Q1,609464.0,393977.0,251708.0,200176.0,200176.0,12137797.0,7581759.0,12370710.0,8759071.0,7724096.0,3611640.0,,2801.0,13497.0,12.1,32.84,5.7,1.71
40,2022Q2,512917.0,310571.0,142830.0,120410.0,120410.0,10793465.0,6049139.0,11137353.0,7440521.0,6844342.0,3696832.0,,2524.0,13815.0,6.58,23.48,3.3,1.02
