,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
13,2016Q1,3318735.0,1282812.0,1038987.0,868914.0,868914.0,203492607.0,18894289.0,113449525.0,189284733.0,23512125.0,129211062.0,14207874.0,10469863.0,2520733.0,3295.0,15475.0,0.0,6.3,0.44
14,2016Q2,3495313.0,1478941.0,588491.0,465997.0,465997.0,201019834.0,10510419.0,116345810.0,186501372.0,27788107.0,118599450.0,14518462.0,10469863.0,2439711.0,3121.0,15814.0,0.0,3.24,0.23
15,2016Q3,3782298.0,1942787.0,1569811.0,1367179.0,1367179.0,205739847.0,7009194.0,128145489.0,189958029.0,17744328.0,126527623.0,15781818.0,10469863.0,3726353.0,3484.0,17190.0,0.0,9.02,0.67
16,2016Q4,4519660.0,1883345.0,1809727.0,1444536.0,1444536.0,225887311.0,9388905.0,142602854.0,208578739.0,25879135.0,123787571.0,17308572.0,10469863.0,4360825.0,4517.0,18853.0,0.0,8.73,0.67
17,2017Q1,4829078.0,1797024.0,1924110.0,1537307.0,1537307.0,229847133.0,7184544.0,149532581.0,211168477.0,14219861.0,129499602.0,18678656.0,12054316.0,4190779.0,4473.0,17351.0,0.0,8.57,0.67
18,2017Q2,4752545.0,2241121.0,1339729.0,1068866.0,1068866.0,248713538.0,9602398.0,159478323.0,229190695.0,21060980.0,129614198.0,19522843.0,12053766.0,4117721.0,5033.0,18135.0,0.0,5.6,0.45
19,2017Q3,5362519.0,2280882.0,2371552.0,1894542.0,1894542.0,253847293.0,6053720.0,165142508.0,226222971.0,18985620.0,127775507.0,27624322.0,21572336.0,1749192.0,4445.0,20728.0,8.44,8.04,0.75
20,2017Q4,5680535.0,2576067.0,2490553.0,1937614.0,1937614.0,277750092.0,17520024.0,179517453.0,248056817.0,33200418.0,133550812.0,29693275.0,21572335.0,5370262.0,4551.0,19830.0,9.01,6.76,0.73
21,2018Q1,6026916.0,2388778.0,2618975.0,2089292.0,2089292.0,284388078.0,23126653.0,185628816.0,252752850.0,24718966.0,143121084.0,31635228.0,21572335.0,3760217.0,4836.0,21127.0,13.34,6.81,0.74
22,2018Q2,6159594.0,2299904.0,1756511.0,1415020.0,1415020.0,293140690.0,18196723.0,195163848.0,260148740.0,31843245.0,151302335.0,32991950.0,21572335.0,7841754.0,5023.0,22033.0,5.71,4.38,0.49
23,2018Q3,6002414.0,3104244.0,1749450.0,1399150.0,1399150.0,296216159.0,6446969.0,196150699.0,264229195.0,37990284.0,156441918.0,31986964.0,24096960.0,4900996.0,3992.0,13020.0,6.71,4.31,0.47
24,2018Q4,6512651.0,2841032.0,3073537.0,2455423.0,2455423.0,323308442.0,16571491.0,217893250.0,288558373.0,54231451.0,170850871.0,34750069.0,24096960.0,6102257.0,3722.0,14145.0,5.36,7.36,0.79
25,2019Q1,6785452.0,2975846.0,1782537.0,1421883.0,1421883.0,322080319.0,8637912.0,227412319.0,285900416.0,39855246.0,188117243.0,36179903.0,24096960.0,4874914.0,3043.0,14727.0,6.64,4.01,0.44
26,2019Q2,7426394.0,3043733.0,2560075.0,2048831.0,2048831.0,348732250.0,19982265.0,243517843.0,310523858.0,45436427.0,197362899.0,38208392.0,24096960.0,8303182.0,3005.0,15552.0,6.29,5.51,0.61
27,2019Q3,7976967.0,3122220.0,2856406.0,2282601.0,2282601.0,358236462.0,16300937.0,249770616.0,317745218.0,40102564.0,205585380.0,40491244.0,24096960.0,10585784.0,3341.0,16482.0,6.6,5.8,0.65
28,2019Q4,8064068.0,3192210.0,3134852.0,2514276.0,2514276.0,377213836.0,20097552.0,253099865.0,334996327.0,50867989.0,213949567.0,42217509.0,23296370.0,11812568.0,3376.0,17318.0,5.92,6.08,0.68
29,2020Q1,8021178.0,3282646.0,2911392.0,2313995.0,2313995.0,393208887.0,13323869.0,259593869.0,348685150.0,63734621.0,215715762.0,44523737.0,23296370.0,14119962.0,3747.0,18264.0,4.52,5.34,0.6
30,2020Q2,7700803.0,2555273.0,3673479.0,2951020.0,2951020.0,399473209.0,26033839.0,265908483.0,351998452.0,46402397.0,236776714.0,47474757.0,23296369.0,15468129.0,4124.0,19475.0,4.96,6.42,0.74
31,2020Q3,7883845.0,2786691.0,2812644.0,2251514.0,2251514.0,413892030.0,26917855.0,273164448.0,364165757.0,49543378.0,241657962.0,49726273.0,23296370.0,17719643.0,4120.0,20398.0,5.76,4.63,0.55
32,2020Q4,8739998.0,2767411.0,3621938.0,2897229.0,2897229.0,419026527.0,19554808.0,286319402.0,366233025.0,56511282.0,233427953.0,52793502.0,23466370.0,17415364.0,4272.0,21507.0,7.61,5.65,0.7
33,2021Q1,9119891.0,2592035.0,4006176.0,3201810.0,3201810.0,436241186.0,18789761.0,296601536.0,380245874.0,70921932.0,232426703.0,55995312.0,23466370.0,20617174.0,4628.0,22811.0,9.65,5.89,0.75
34,2021Q2,9231836.0,2816551.0,5031158.0,4016363.0,4016363.0,451767038.0,34483219.0,306025689.0,391755363.0,78220737.0,233591350.0,60011675.0,23466370.0,27348639.0,5056.0,24447.0,13.39,6.92,0.9
35,2021Q3,7474232.0,2455568.0,2698371.0,2160820.0,2160820.0,479431926.0,38915525.0,311073629.0,417109431.0,97888875.0,239357320.0,62322495.0,23616370.0,25909459.0,5006.0,25234.0,13.16,3.53,0.46
36,2021Q4,8522870.0,2854783.0,2844755.0,2271529.0,2428891.0,547626129.0,57104628.0,345606972.0,461174630.0,114619106.0,241837028.0,86451499.0,43373620.0,22499887.0,4067.0,19447.0,8.8,3.27,0.47
37,2022Q1,9887714.0,2990976.0,11146176.0,8916823.0,8671526.0,563923685.0,51850561.0,362946441.0,468721666.0,103754590.0,274148697.0,95202019.0,43373620.0,31110740.0,5135.0,21416.0,7.25,9.56,1.56
38,2022Q2,10465653.0,3524036.0,4176730.0,3324075.0,3508206.0,608275139.0,62025635.0,379718347.0,509751315.0,122797129.0,295419571.0,98523824.0,43373620.0,34645426.0,4346.0,22163.0,6.67,3.62,0.6
